"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1SDMH0008","2007","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       105","N","        59","N","         6","N","        15","N","   127"," ,N,0225, ","  51.8"," ,N,0804, ","    796.4"," ,N","     1158"," ,N"
"US1SDMH0008","2008","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       113","N","        59","N","         8","N","        19","N","   140"," ,N,0426, ","  74.2"," ,N,1007, ","    768.8"," ,N","     1395"," ,N"
"US1SDMH0008","2010","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       119","N","        63","N","         9","N","","","","","  99.1"," ,N,0722, ","   1056.5"," ,N","",""
"US1SDMH0008","2011","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       109","N","        49","N","         4","N","","","","","  65.8"," ,N,0727, ","    624.2"," ,N","",""
"US1SDMH0008","2012","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","        84","N","        44","N","         2","N","","","","","  39.4"," ,N,0229, ","    466.0"," ,N","",""
"US1SDMH0008","2013","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       114","N","        46","N","         6","N","","","","","  66.8"," ,N,0526, ","    704.0"," ,N","",""
"US1SDMH0008","2014","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       115","N","        60","N","         5","N","","","","","  34.8"," ,N,0617, ","    648.3"," ,N","",""
"US1SDMH0008","2015","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","","","","","","","","","","","","","    776.4"," ,N","",""
"US1SDMH0008","2016","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       110","N","        57","N","         5","N","","","","","  74.9"," ,N,0916, ","    814.1"," ,N","",""
"US1SDMH0008","2017","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       100","N","        46","N","         9","N","","","","","  56.4"," ,N,0822, ","    727.5"," ,N","",""
"US1SDMH0008","2018","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","","","","","","","","","","","","","   1003.0"," ,N","",""
"US1SDMH0008","2019","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","","","","","","","","","","","","","    996.0"," ,N","",""
"US1SDMH0008","2020","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","        88","N","        40","N","         2","N","","","","","  36.1"," ,N,0610, ","    423.6"," ,N","",""
"US1SDMH0008","2021","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       106","N","        52","N","         5","N","","","",""," 101.6"," ,N,0829, ","    664.4"," ,N","",""
"US1SDMH0008","2022","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","       103","N","        42","N","         3","N","","","","","  49.0"," ,N,0807, ","    496.3"," ,N","",""
"US1SDMH0008","2023","43.531275","-96.950224","477.0","HARTFORD 6.4 S, SD US","        96","N","        50","N","         3","N","","","","","  58.4"," ,N,0806, ","    548.8"," ,N","",""
