"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033536","1960","49.017","25.8","318.0","CHORTKIV, UP","       123","I","        56","I","         2","I","","","","","","","","","","","","","  49.7"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    549.3"," ,I","","","","","",""
"UPM00033536","1961","49.017","25.8","318.0","CHORTKIV, UP","        97","I","        41","I","         2","I","","","","","","","","","","","","","  66.6"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    359.5"," ,I","","","","","",""
"UPM00033536","1962","49.017","25.8","318.0","CHORTKIV, UP","       140","I","        72","I","         2","I","","","","","","","","","","","","","  50.8"," ,I,0818, ","","","","","","","","","","","","","","","","","","","","","","","    662.3"," ,I","","","","","",""
"UPM00033536","1964","49.017","25.8","318.0","CHORTKIV, UP","       130","I","        62","I","         2","I","","","","","","","","","","","","","  49.1"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","","","    524.8"," ,I","","","","","",""
"UPM00033536","1965","49.017","25.8","318.0","CHORTKIV, UP","       124","I","        68","I","         1","I","","","","","","","","","","","","","  43.8"," ,I,0610, ","","","","","","","","","","","","","","","","","","","","","","","    604.7"," ,I","","","","","",""
"UPM00033536","1968","49.017","25.8","318.0","CHORTKIV, UP","       156","I","        63","I","         2","I","","","","","","","","","","","","","  46.2"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","","","    640.5"," ,I","","","","","",""
"UPM00033536","1969","49.017","25.8","318.0","CHORTKIV, UP","       155","I","        71","I","         6","I","","","","","","","","","","","","","  52.5"," ,I,0608, ","","","","","","","","","","","","","","","","","","","","","","","    786.7"," ,I","","","","","",""
"UPM00033536","1971","49.017","25.8","318.0","CHORTKIV, UP","       151","I","        65","I","         3","I","","","","","","","","","","","","","  58.7"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","","","    683.8"," ,I","","","","","",""
"UPM00033536","1973","49.017","25.8","318.0","CHORTKIV, UP","       152","I","        58","I","         1","I","","","","","","","","","","","","","  35.6"," ,I,0728, ","","","","","","","","","","","","","","","","","","","","","","","    514.7"," ,I","","","","","",""
"UPM00033536","1975","49.017","25.8","318.0","CHORTKIV, UP","       143","I","        46","I","         0","I","","","","","","","","","","","","","  25.3"," ,I,0604, ","","","","","","","","","","","","","","","","","","","","","","","    527.6"," ,I","","","","","",""
"UPM00033536","1979","49.017","25.8","318.0","CHORTKIV, UP","       144","I","        68","I","         1","I","","","","","","","","","","","","","  34.9"," ,I,0915, ","","","","","","","","","","","","","","","","","","","","","","","    563.9"," ,I","","","","","",""
"UPM00033536","1980","49.017","25.8","318.0","CHORTKIV, UP","       188","I","       102","I","         2","I","","","","","","","","","","","","","  33.3"," ,I,0801, ","","","","","","","","","","","","","","","","","","","","","","","    965.6"," ,I","","","","","",""
"UPM00033536","1982","49.017","25.8","318.0","CHORTKIV, UP","       128","I","        51","I","         4","I","","","","","","","","","","","","","  44.2"," ,I,0705, ","","","","","","","","","","","","","","","","","","","","","","","    551.6"," ,I","","","","","",""
"UPM00033536","1984","49.017","25.8","318.0","CHORTKIV, UP","       173","I","        70","I","         2","I","","","","","","","","","","","","","  35.7"," ,I,0525, ","","","","","","","","","","","","","","","","","","","","","","","    635.4"," ,I","","","","","",""
"UPM00033536","1985","49.017","25.8","318.0","CHORTKIV, UP","       163","I","        71","I","         4","I","","","","","","","","","","","","","  36.7"," ,I,0721, ","","","","","","","","","","","","","","","","","","","","","","","    695.7"," ,I","","","","","",""
"UPM00033536","1986","49.017","25.8","318.0","CHORTKIV, UP","       126","I","        45","I","         1","I","","","","","","","","","","","","","  35.4"," ,I,0725, ","","","","","","","","","","","","","","","","","","","","","","","    421.9"," ,I","","","","","",""
"UPM00033536","1987","49.017","25.8","318.0","CHORTKIV, UP","       160","I","        68","I","         1","I","","","","","","","","","","","","","  43.0"," ,I,0522, ","","","","","","","","","","","","","","","","","","","","","","","    625.2"," ,I","","","","","",""
"UPM00033536","1988","49.017","25.8","318.0","CHORTKIV, UP","       164","I","        72","I","         1","I","","","","","","","","","","","","","  55.2"," ,I,0725, ","","","","","","","","","","","","","","","","","","","","","","","    674.7"," ,I","","","","","",""
"UPM00033536","1990","49.017","25.8","318.0","CHORTKIV, UP","       144","I","        52","I","         0","I","","","","","","","","","","","","","  22.7"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    460.8"," ,I","","","","","",""
"UPM00033536","2001","49.017","25.8","318.0","CHORTKIV, UP","","","","","","","         1","u","       114","u","        49","u","        91","u","         2","u","  -18.0","u,1218, ","","","   32.6","u,0716, ","-1.9","u,1024","-4.4","u,1025","-4.4","u,1025","-7.6","u,1121","-11.2","u,1205","-0.4","u,0417","-2.9","u,0402","-7.2","u,0329","-7.2","u,0329","-10.6","u,0228","","","      8.50","u","     12.68","u","      4.31","u"
