"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013743","1952","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    784.0","","     784.0","0","       118","0","        89","0","         8","0","        3","","         4","0","         0","0","        59","0","         3","0","       169","0","        35","0","       129"," ","","","        42"," ","   -9.4","0,0130, ","    51"," ,0,1202,+","    64"," ,0,0301, ","  71.6"," ,0,0901, ","   38.3","0,0626, ","-1.1","0,1021","-4.4","0,1129","-4.4","0,1129","-7.2","0,1229","","","0.0","0,0325","-2.2","0,0315","-7.8","0,0131","-7.8","0,0131","-9.4","0,0130","    2229.8","8","    2229.8","0","   1205.0"," ,0","","","      232"," ,0","     14.21","0","     19.08","0","      9.35","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1953","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    817.1","","     817.1","0","       112","0","        78","0","        14","0","        4","","         4","0","         0","0","        53","0","         2","0","       182","0","        44","0","       143"," ","","","        37"," ","   -8.3","0,1218, ","   102"," ,0,1107, ","   165"," ,0,1106, ","  82.3"," ,0,0505, ","   37.8","0,0902,+","-1.1","0,1106","-2.2","0,1203","-6.7","0,1217","-6.7","0,1217","","","-0.6","0,0311","-3.9","0,0309","-5.6","0,0302","","","","","    2155.5","5","    2155.5","0","   1300.0"," ,0","","","      288"," ,0","     14.93","0","     20.05","0","      9.82","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1954","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    841.3","","     841.3","0","       110","0","        60","0","         3","0","       10","","         3","0","         0","0","        81","0","        11","0","       178","0","        32","0","       102"," ","","","        31"," ","  -10.6","0,0123, ","   152"," ,0,0123, ","   163"," ,0,0122, ","  43.9"," ,0,1015, ","   39.4","0,0731, ","-0.6","0,1101","-2.2","0,1203","-5.6","0,1206","-6.7","0,1208","","","-2.2","0,0404","-2.2","0,0404","-4.4","0,0305","-7.2","0,0213","-10.6","0,0123","    2183.1","1","    2183.1","0","    718.9"," ,0","","","      291"," ,0","     14.25","0","     19.39","0","      9.11","0","","","","","","","","","       135","X","","","","","","","","","      43.8","X","",""
"USW00013743","1955","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    791.2","","     791.2","0","       106","0","        61","0","        11","0","        5","","         4","0","         0","0","        83","0","        11","0","       185","0","        31","0","       121"," ","","","        36"," ","  -12.2","0,0203, ","    51"," ,0,1119,+","    64"," ,0,0211, "," 138.2"," ,0,0812, ","   36.7","0,0802,+","0.0","0,1118","-2.2","0,1127","-6.7","0,1128","-6.7","0,1128","-8.9","0,1129","-1.1","0,0329","-2.8","0,0328","-5.0","0,0327","-8.3","0,0214","-11.7","0,0212","    2335.0","0","    2335.0","0","   1053.4"," ,0","","","      237"," ,0","     13.92","0","     18.68","0","      9.15","0","","","","","","","","","       225","X","","","","","","","","","      28.8","X","",""
"USW00013743","1956","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    640.3","","     640.3","0","       133","0","        79","0","         5","0","        5","","         4","0","         0","0","        71","0","         5","0","       152","0","        23","0","       160"," ","","","        27"," ","   -6.7","0,1124,+","    76"," ,0,0120, ","    61"," ,0,0119, ","  43.2"," ,0,0927, ","   35.0","0,0613, ","0.0","0,1119","-5.0","0,1123","-5.0","0,1123","-6.7","0,1124","","","0.0","0,0421","-3.9","0,0325","-4.4","0,0320","-6.7","0,0222","","","    2549.5","5","    2549.5","0","    894.9"," ,0","","","      222"," ,0","     13.50","0","     18.14","0","      8.85","0","","","","","","","","","       315","X","","","","","","","","","      30.8","X","",""
"USW00013743","1957","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    875.8","","     875.8","0","       107","0","        72","0","         8","0","       13","","         9","0","         0","0","        59","0","         8","0","       163","0","        46","0","       129"," ","","","        25"," ","  -13.3","0,0118, ","   203"," ,0,1205, ","   282"," ,0,1204, ","  43.4"," ,0,0825, ","   38.3","0,0722,+","-1.1","0,1111","-3.3","0,1112","-4.4","0,1206","-8.3","0,1211","-10.6","0,1212","0.0","0,0311","-2.2","0,0304","-4.4","0,0220","-6.7","0,0120","-11.1","0,0119","    2261.5","5","    2261.5","0","    833.1"," ,0","","","      669"," ,0","     14.44","0","     19.20","0","      9.68","0","","","","","","","","","        45","X","","","","","","","","","      31.4","X","",""
"USW00013743","1958","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    677.5","","     677.5","0","       115","0","        76","0","        10","0","       14","","         7","0","         0","0","        76","0","        20","0","       169","0","        23","0","       117"," ","","","        34"," ","  -15.0","0,0217, ","   356"," ,0,0216, ","   328"," ,0,0215, ","  79.2"," ,0,0825, ","   35.0","0,0731,+","0.0","0,1127","-7.8","0,1130","-7.8","0,1130","-7.8","0,1130","-8.9","0,1212","0.0","0,0320","-3.3","0,0223","-5.6","0,0221","-7.8","0,0219","-12.2","0,0218","    2500.6","6","    2500.6","0","   1159.3"," ,0","","","      738"," ,0","     13.05","0","     17.50","0","      8.60","0","","","","","","","","","       360","X","","","","","","","","","      26.2","X","",""
"USW00013743","1959","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","   1020.4","","    1020.4","0","       109","0","        64","0","         7","0","        2","","         2","0","         0","0","        73","0","         9","0","       182","0","        42","0","       121"," ","","","        36"," ","  -11.7","0,0117,+","    25"," ,0,0128,+","    56"," ,0,0116, ","  70.1"," ,0,0602, ","   37.8","0,0630,+","0.0","0,1108","-3.3","0,1117","-6.1","0,1118","-7.8","0,1223","","","-1.7","0,0329","-2.8","0,0322","-8.3","0,0221","-8.3","0,0221","-10.6","0,0220","    2348.2","2","    2348.2","0","    899.2"," ,0","","","      102"," ,0","     14.92","0","     19.89","0","      9.95","0","","","","","","","","","       338","X","","","","","","","","","      23.6","X","",""
"USW00013743","1960","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    799.6","","     799.6","0","       107","0","        69","0","        10","0","       32","","         8","0","         0","0","        91","0","        18","0","       177","0","        23","0","       117"," ","","","        27"," ","  -12.2","0,1223, ","   203"," ,0,1212,+","   180"," ,0,0303, ","  55.4"," ,0,0912, ","   35.0","0,0423, ","-0.6","0,1107","-2.2","0,1108","-7.8","0,1209","-7.8","0,1209","-10.0","0,1212","-0.6","0,0327","-3.3","0,0325","-4.4","0,0314","-6.7","0,0313","-9.4","0,0311","    2401.2","2","    2401.2","0","    939.5"," ,0","","","      836"," ,0","     13.51","0","     18.24","0","      8.79","0","","","","","","","","","        68","X","","","","","","","","","      29.8","X","",""
"USW00013743","1961","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    815.1","","     815.1","0","       111","0","        79","0","        10","0","       30","","         6","0","         0","0","        69","0","        13","0","       171","0","        36","0","       142"," ","","","        29"," ","  -15.6","0,0202, ","   330"," ,0,0204, ","   178"," ,0,0203,+","  61.0"," ,0,0823, ","   35.0","0,0903, ","-0.6","0,1111","-5.6","0,1209","-5.6","0,1209","-7.2","0,1216","","","0.0","0,0403","-3.3","0,0318","-4.4","0,0317","-10.0","0,0206","-10.0","0,0206","    2610.9","9","    2610.9","0","   1065.7"," ,0","","","      868"," ,0","     13.71","0","     18.44","0","      8.96","0","","","","","","","","","       225","X","","","","","","","","","      27.2","X","",""
"USW00013743","1962","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    738.0","","     738.0","0","       110","0","        64","0","         6","0","       24","","         8","0","         0","0","        83","0","        18","0","       171","0","        21","0","       130"," ","","","        25"," ","  -12.8","0,0111, ","   178"," ,0,1226, ","   137"," ,0,1225, ","  42.7"," ,0,1004, ","   37.2","0,0820, ","-1.1","0,1027","-2.8","0,1209","-6.7","0,1210","-6.7","0,1210","-9.4","0,1212","0.0","0,0404","-2.2","0,0305","-5.0","0,0304","-7.8","0,0303","-8.9","0,0302","    2429.4","4","    2429.4","0","    840.4"," ,0","","","      731"," ,0","     13.20","0","     17.88","0","      8.52","0","","","","","","","","","       315","X","","","","","","","","","      21.1","X","",""
"USW00013743","1963","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    681.2","","     681.2","0","        92","0","        58","0","        13","0","       25","","         4","0","         0","0","        89","0","        17","0","       179","0","        28","0","       121"," ","","","        21"," ","  -16.1","0,0124, ","   127"," ,0,1224,+","   142"," ,0,1223, "," 122.7"," ,0,0820, ","   35.6","0,0727,+","0.0","0,1113","-2.2","0,1207","-6.7","0,1214","-6.7","0,1214","-9.4","0,1219","-0.6","0,0323","-2.8","0,0303","-10.6","0,0227","-10.6","0,0227","-10.6","0,0227","    2604.3","3","    2604.3","0","    999.7"," ,0","","","      295"," ,0","     13.18","0","     18.62","0","      7.73","0","","","","","","","","","       248","X","","","","","","","","","      27.2","X","",""
"USW00013743","1964","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    801.5","","     801.5","0","        92","0","        61","0","         5","0","       20","","         6","0","         0","0","        78","0","         5","0","       172","0","        49","0","       114"," ","","","        19"," ","  -13.9","0,0115, ","   203"," ,0,0114, ","   206"," ,0,0211, ","  31.8"," ,0,0803, ","   37.8","0,0610, ","0.0","0,1024","-2.8","0,1121","-5.6","0,1122","-9.4","0,1219","-9.4","0,1219","0.0","0,0405","-5.0","0,0331","-5.0","0,0331","-7.2","0,0223","-11.7","0,0116","    2430.2","2","    2430.2","0","    749.0"," ,0","","","      710"," ,0","     14.12","0","     19.76","0","      8.48","0","","","","","","","","","       203","X","","","","","","","","","      25.2","X","",""
"USW00013743","1965","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    810.5","","     810.5","0","       100","0","        58","0","         5","0","       14","","         6","0","         0","0","        89","0","         7","0","       173","0","        48","0","       116"," ","         9"," ","        26"," ","  -12.8","0,0131, ","   102"," ,0,0111, ","    97"," ,0,0110, ","  40.6"," ,0,1007, ","   36.1","0,0725, ","-1.1","0,1029","-3.3","0,1130","-4.4","0,1220","-6.7","0,1227","","","0.0","0,0405","-3.3","0,0322","-7.2","0,0321","-7.2","0,0321","-8.9","0,0220","    2499.6","6","    2499.6","0","    684.7"," ,0","      58.3","X","      422"," ,0","     13.77","0","     19.19","0","      8.34","0","   157248","X","","","","","","","       315","X","       203","X","","","","","","","      29.8","X","      21.9","X"
"USW00013743","1966","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    849.3","","     849.3","0","       112","0","        65","0","         8","0","       29","","         8","0","         0","0","        80","0","         9","0","       166","0","        59","0","       100"," ","         5"," ","        18"," ","  -12.8","0,0131,+","   406"," ,0,0130, ","   305"," ,0,0129, "," 103.4"," ,0,0914, ","   38.3","0,0703, ","-1.1","0,1104","-2.2","0,1120","-7.2","0,1203","-7.2","0,1203","-8.9","0,1204","-2.8","0,0329","-2.8","0,0329","-4.4","0,0309","-6.7","0,0221","-9.4","0,0220","    2397.2","2","    2397.2","0","    915.3"," ,0","      54.5","X","     1125"," ,0","     13.79","0","     19.07","0","      8.51","0","   147936","X","","","","","","","       315","X","       270","X","","","","","","","      24.2","X","      17.0","X"
"USW00013743","1967","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    681.2","","     681.2","0","        98","0","        65","0","         9","0","       20","","         9","0","         0","0","        77","0","         5","0","       172","0","        24","0","       123"," ","        15"," ","        24"," ","  -11.7","0,0225,+","   254"," ,0,0208, ","   221"," ,0,0207, ","  88.1"," ,0,0824, ","   35.0","0,0613, ","-3.3","0,1106","-3.3","0,1106","-6.1","0,1116","-6.7","0,1201","-8.9","0,1202","0.0","0,0412","-2.2","0,0320","-7.8","0,0319","-7.8","0,0319","-11.7","0,0225","    2384.7","7","    2384.7","0","    969.1"," ,0","      56.2","X","      869"," ,0","     13.52","0","     18.99","0","      8.06","0","   150030","X","","","","","","","       315","X","       315","X","","","","","","","      25.2","X","      18.8","X"
"USW00013743","1968","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    835.0","","     835.0","0","        97","0","        74","0","         7","0","       13","","         5","0","         0","0","        85","0","        14","0","       183","0","        40","0","        93"," ","         6"," ","        35"," ","  -13.9","0,0112, ","    76"," ,0,0301,+","    51"," ,0,0312, ","  56.6"," ,0,0612, ","   36.7","0,0824, ","0.0","0,1031","-2.2","0,1121","-4.4","0,1209","-8.9","0,1210","-8.9","0,1210","-1.1","0,0315","-5.6","0,0314","-5.6","0,0314","-7.2","0,0303","-12.2","0,0222","    2439.9","9","    2439.9","0","    936.0"," ,0","      57.9","X","      208"," ,0","     14.16","0","     19.57","0","      8.75","0","   157230","X","","","","","","","       270","X","       270","X","","","","","","","      25.2","X","      19.2","X"
"USW00013743","1969","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    856.0","","     856.0","0","       108","0","        72","0","        10","0","        8","","         7","0","         0","0","        90","0","         5","0","       182","0","        39","0","        90"," ","         5"," ","        28"," ","  -10.6","0,0105, ","    76"," ,0,1226, ","   109"," ,0,1225, "," 110.5"," ,0,0722, ","   37.8","0,0628, ","-1.7","0,1024","-2.2","0,1116","-5.0","0,1218","-6.7","0,1221","","","-2.8","0,0401","-2.8","0,0401","-6.7","0,0312","-6.7","0,0312","-10.6","0,0105","    2321.1","1","    2321.1","0","   1100.2"," ,0","      55.8","X","      405"," ,0","     13.99","0","     19.07","0","      8.92","0","   150744","X","","","","","","","       315","X","       315","X","","","","","","","      25.7","X","      20.1","X"
"USW00013743","1970","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    956.4","","     956.4","0","       100","0","        78","0","         7","0","        9","","         4","0","         0","0","        84","0","        11","0","       176","0","        55","0","       122"," ","        14"," ","        32"," ","  -15.6","0,0109, ","    76"," ,0,0215, ","   124"," ,0,1231, "," 119.1"," ,0,0709, ","   35.6","0,0923, ","-0.6","0,1117","-5.6","0,1123","-5.6","0,1123","-6.7","0,1124","","","-3.3","0,0330","-3.3","0,0330","-4.4","0,0317","-11.1","0,0226","-11.1","0,0226","    2569.2","2","    2569.2","0","   1006.4"," ,0","      55.6","X","      315"," ,0","     14.27","0","     19.43","0","      9.10","0","   151776","X","","","","","","","        90","X","        90","X","","","","","","","      24.2","X","      19.2","X"
"USW00013743","1971","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    824.4","","     824.4","0","       104","0","        70","0","        14","0","        7","","         2","0","         0","0","        72","0","        11","0","       180","0","        29","0","       123"," ","        18"," ","        35"," ","  -11.7","0,0202, ","   203"," ,0,0101, ","   112"," ,0,0101, ","  96.3"," ,0,0827, ","   33.9","0,0821,+","-1.7","0,1108","-2.2","0,1109","-4.4","0,1202","","","","","-1.1","0,0331","-3.3","0,0325","-5.0","0,0211","-9.4","0,0210","-9.4","0,0210","    2360.2","2","    2360.2","0","   1169.0"," ,0","      51.1","X","      204"," ,0","     14.37","0","     19.26","0","      9.49","0","   139980","X","","","","","","","       315","X","       315","X","","","","","","","      31.9","X","      21.0","X"
"USW00013743","1972","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","    640.8","","     640.8","0","       134","0","        87","0","        12","0","        5","","         4","0","         0","0","        64","0","         4","0","       164","0","        16","0","       138"," ","         8"," ","        30"," ","  -16.1","0,0116, ","    76"," ,0,0202, ","   140"," ,0,0219, "," 155.2"," ,0,0621, ","   35.0","0,0721, ","-0.6","0,1020","-2.2","0,1116","-5.6","0,1216","-6.7","0,1217","","","-2.2","0,0409","-2.2","0,0409","-4.4","0,0309","-7.2","0,0221","-10.0","0,0208","    2158.7","7","    2158.7","0","   1320.1"," ,0","      49.3","X","      389"," ,0","     13.70","0","     18.47","0","      8.93","0","   133824","X","","","","","","","       270","X","       315","X","","","","","","","      23.6","X","      19.2","X"
