"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00054592","1949","39.61667","-102.58333","1220.1","KIRK, CO US","","","","","","","","","         1"," ","","","","","","","",""
"USC00054592","1951","39.61667","-102.58333","1220.1","KIRK, CO US","        32","0","        31","0","         4","0","         0","0","","","     0"," ,0,1231,+","  44.5"," ,0,0621, ","    510.8"," ,0","        0"," ,0"
