"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00451383","1958","48.98333","-119.03333","839.1","CHESAW 2 NNE, WA US","         6"," "
"USC00451383","1959","48.98333","-119.03333","839.1","CHESAW 2 NNE, WA US","         4"," "
