"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NMBR0072","2007","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        60","N","        26","N","         1","N","","","","","  26.4"," ,N,0324, ","    251.7"," ,N","",""
"US1NMBR0072","2008","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        60","N","        23","N","         0","N","         2","N","    51"," ,N,1216, ","  21.1"," ,N,1005, ","    204.2"," ,N","       92"," ,N"
"US1NMBR0072","2009","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        59","N","        27","N","         0","N","","","","","  24.1"," ,N,1021, ","    236.6"," ,N","",""
"US1NMBR0072","2010","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        50","N","        25","N","         2","N","","","","","  51.6"," ,N,0923, ","    263.8"," ,N","",""
"US1NMBR0072","2011","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        40","N","        17","N","         1","N","","","","","  26.4"," ,N,1005, ","    163.8"," ,N","",""
"US1NMBR0072","2012","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        43","N","        15","N","         0","N","","","","","  15.2"," ,N,0403, ","    128.7"," ,N","",""
"US1NMBR0072","2013","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        48","N","        24","N","         1","N","","","","","  25.9"," ,N,0727, ","    219.2"," ,N","",""
"US1NMBR0072","2014","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        54","N","        22","N","         1","N","","","","","  46.5"," ,N,0703, ","    215.2"," ,N","",""
"US1NMBR0072","2015","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        82","N","        41","N","         1","N","","","","","  30.2"," ,N,0707, ","    331.0"," ,N","",""
"US1NMBR0072","2016","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        61","N","        25","N","         0","N","","","","","  21.6"," ,N,0731, ","    229.4"," ,N","",""
"US1NMBR0072","2017","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        50","N","        23","N","         1","N","","","","","  28.2"," ,N,0928, ","    219.0"," ,N","",""
"US1NMBR0072","2018","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        47","N","        24","N","         1","N","","","","","  30.0"," ,N,0617, ","    182.6"," ,N","",""
"US1NMBR0072","2019","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        59","N","        29","N","         0","N","","","","","  16.5"," ,N,1122, ","    222.8"," ,N","",""
"US1NMBR0072","2020","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        46","N","        24","N","         0","N","","","","","  20.1"," ,N,0725, ","    201.9"," ,N","",""
"US1NMBR0072","2021","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        42","N","        20","N","         1","N","","","","","  33.5"," ,N,0601, ","    179.4"," ,N","",""
"US1NMBR0072","2022","34.961875","-106.708419","1495.0","SOUTH VALLEY 3.8 SSW, NM US","        52","N","        26","N","         1","N","","","","","  34.5"," ,N,0822, ","    238.5"," ,N","",""
