"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RPM00098132","2009","20.8","121.85","124.0","ITBAYAT, RP","         0","S","         0","S","","","","","","","   12.7","S,0114, ","","","","","     21.51","S"
"RPM00098132","2011","20.8","121.85","124.0","ITBAYAT, RP","","","","","         0","S","       333","S","        25","S","","","   33.6","S,0608, ","     27.97","S","",""
"RPM00098132","2013","20.8","121.85","124.0","ITBAYAT, RP","","","","","         0","S","       332","S","        38","S","","","   34.9","S,0604, ","     28.33","S","",""
"RPM00098132","2014","20.8","121.85","124.0","ITBAYAT, RP","","","","","         0","S","       336","S","        34","S","","","   34.2","S,0526, ","     28.03","S","",""
"RPM00098132","2015","20.8","121.85","124.0","ITBAYAT, RP","","","","","         0","S","       335","S","        25","S","","","   34.0","S,0628, ","     28.29","S","",""
"RPM00098132","2018","20.8","121.85","124.0","ITBAYAT, RP","","","","","         0","S","       336","S","        22","S","","","   34.0","S,0531, ","     27.91","S","",""
