"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN024090600","1924","25.033","88.133","31.0","MALDA, IN","       106","I","        73","I","        15","I","","","","","",""," 122.2"," ,I,0906, ","   1423.2"," ,I","",""
"IN024090600","1925","25.033","88.133","31.0","MALDA, IN","       101","I","        78","I","        20","I","","","","","",""," 135.4"," ,I,0916, ","   1780.4"," ,I","",""
"IN024090600","1927","25.033","88.133","31.0","MALDA, IN","        89","I","        66","I","        14","I","","","","","","","  73.7"," ,I,0721, ","   1074.7"," ,I","",""
"IN024090600","1928","25.033","88.133","31.0","MALDA, IN","       108","I","        76","I","        26","I","","","","","",""," 128.8"," ,I,0630, ","   1695.3"," ,I","",""
"IN024090600","1929","25.033","88.133","31.0","MALDA, IN","        98","I","        66","I","        23","I","","","","","",""," 167.4"," ,I,0803, ","   1818.5"," ,I","",""
"IN024090600","1930","25.033","88.133","31.0","MALDA, IN","       106","I","        73","I","        17","I","","","","","","","  84.3"," ,I,0918, ","   1158.7"," ,I","",""
"IN024090600","1931","25.033","88.133","31.0","MALDA, IN","        90","I","        61","I","        20","I","","","","","",""," 103.6"," ,I,0730, ","   1355.3"," ,I","",""
"IN024090600","1932","25.033","88.133","31.0","MALDA, IN","        80","I","        66","I","        18","I","","","","","",""," 111.8"," ,I,0526, ","   1358.2"," ,I","",""
"IN024090600","1933","25.033","88.133","31.0","MALDA, IN","       105","I","        74","I","        14","I","","","","","","","  87.6"," ,I,0819, ","   1231.0"," ,I","",""
"IN024090600","1934","25.033","88.133","31.0","MALDA, IN","        89","I","        66","I","        15","I","","","","","","","  97.0"," ,I,0621, ","   1219.4"," ,I","",""
"IN024090600","1935","25.033","88.133","31.0","MALDA, IN","        82","I","        61","I","        15","I","","","","","","","  85.3"," ,I,0918, ","   1161.8"," ,I","",""
"IN024090600","1936","25.033","88.133","31.0","MALDA, IN","       105","I","        79","I","        20","I","","","","","",""," 132.6"," ,I,0901, ","   1668.7"," ,I","",""
"IN024090600","1937","25.033","88.133","31.0","MALDA, IN","       111","I","        75","I","        24","I","","","","","",""," 135.9"," ,I,0930, ","   1676.8"," ,I","",""
"IN024090600","1938","25.033","88.133","31.0","MALDA, IN","       108","I","        75","I","        20","I","","","","","",""," 195.1"," ,I,0530, ","   1723.7"," ,I","",""
"IN024090600","1939","25.033","88.133","31.0","MALDA, IN","       105","I","        81","I","        22","I","","","","","",""," 105.7"," ,I,0911, ","   1684.9"," ,I","",""
"IN024090600","1940","25.033","88.133","31.0","MALDA, IN","        92","I","        64","I","        14","I","","","","","",""," 106.7"," ,I,0806, ","   1092.4"," ,I","",""
"IN024090600","1941","25.033","88.133","31.0","MALDA, IN","        81","I","        62","I","        14","I","","","","","",""," 156.0"," ,I,1010, ","   1291.4"," ,I","",""
"IN024090600","1942","25.033","88.133","31.0","MALDA, IN","        87","I","        63","I","        17","I","","","","","",""," 163.1"," ,I,0809, ","   1551.4"," ,I","",""
"IN024090600","1943","25.033","88.133","31.0","MALDA, IN","        98","I","        66","I","        15","I","","","","","",""," 100.8"," ,I,0607, ","   1136.9"," ,I","",""
"IN024090600","1944","25.033","88.133","31.0","MALDA, IN","        83","I","        70","I","        17","I","","","","","",""," 118.1"," ,I,0812, ","   1378.2"," ,I","",""
"IN024090600","1945","25.033","88.133","31.0","MALDA, IN","       105","I","        73","I","        21","I","","","","","",""," 181.4"," ,I,0728, ","   1831.4"," ,I","",""
"IN024090600","1946","25.033","88.133","31.0","MALDA, IN","       117","I","        82","I","        22","I","","","","","",""," 108.0"," ,I,0708, ","   1543.0"," ,I","",""
"IN024090600","1947","25.033","88.133","31.0","MALDA, IN","        91","I","        63","I","        22","I","","","","","",""," 105.2"," ,I,0706, ","   1562.3"," ,I","",""
"IN024090600","1948","25.033","88.133","31.0","MALDA, IN","       108","I","        69","I","        22","I","","","","","",""," 137.2"," ,I,0711, ","   1714.6"," ,I","",""
"IN024090600","1949","25.033","88.133","31.0","MALDA, IN","       111","I","        83","I","        17","I","","","","","",""," 109.5"," ,I,0628, ","   1352.3"," ,I","",""
"IN024090600","1950","25.033","88.133","31.0","MALDA, IN","        98","I","        75","I","        18","I","","","","","","","  82.6"," ,I,0520, ","   1515.3"," ,I","",""
"IN024090600","1951","25.033","88.133","31.0","MALDA, IN","        78","I","        55","I","         8","I","","","","","",""," 123.2"," ,I,0823, ","    950.7"," ,I","",""
"IN024090600","1952","25.033","88.133","31.0","MALDA, IN","       100","I","        74","I","        11","I","","","","","",""," 132.6"," ,I,0629, ","   1285.3"," ,I","",""
"IN024090600","1953","25.033","88.133","31.0","MALDA, IN","        94","I","        71","I","        20","I","","","","","",""," 215.9"," ,I,0910, ","   1810.7"," ,I","",""
"IN024090600","1954","25.033","88.133","31.0","MALDA, IN","        95","I","        73","I","        10","I","","","","","","","  89.4"," ,I,0623, ","   1166.0"," ,I","",""
"IN024090600","1955","25.033","88.133","31.0","MALDA, IN","        92","I","        69","I","        17","I","","","","","",""," 137.4"," ,I,0817, ","   1344.6"," ,I","",""
"IN024090600","1956","25.033","88.133","31.0","MALDA, IN","       104","I","        76","I","        22","I","","","","","",""," 135.4"," ,I,0620, ","   1567.5"," ,I","",""
"IN024090600","1957","25.033","88.133","31.0","MALDA, IN","        74","I","        47","I","        14","I","","","","","","","  90.2"," ,I,0723, ","   1038.5"," ,I","",""
"IN024090600","1958","25.033","88.133","31.0","MALDA, IN","        70","I","        54","I","        15","I","","","","","",""," 191.8"," ,I,0725, ","   1212.6"," ,I","",""
"IN024090600","1959","25.033","88.133","31.0","MALDA, IN","        91","I","        67","I","        17","I","","","","","","","  94.2"," ,I,1002, ","   1587.9"," ,I","",""
"IN024090600","1960","25.033","88.133","31.0","MALDA, IN","        77","I","        55","I","        19","I","","","","","",""," 141.8"," ,I,0529, ","   1364.0"," ,I","",""
"IN024090600","1961","25.033","88.133","31.0","MALDA, IN","        88","I","        62","I","        11","I","","","","","","","  55.2"," ,I,0714, ","   1097.5"," ,I","",""
"IN024090600","1962","25.033","88.133","31.0","MALDA, IN","        86","I","        59","I","        13","I","","","","","",""," 113.2"," ,I,0830, ","   1177.0"," ,I","",""
"IN024090600","1963","25.033","88.133","31.0","MALDA, IN","        91","I","        68","I","        15","I","","","","","",""," 121.4"," ,I,1024, ","   1299.6"," ,I","",""
"IN024090600","1964","25.033","88.133","31.0","MALDA, IN","        87","I","        73","I","        18","I","","","","","","","  76.6"," ,I,0708, ","   1323.3"," ,I","",""
"IN024090600","1965","25.033","88.133","31.0","MALDA, IN","        83","I","        60","I","        14","I","","","","","",""," 129.2"," ,I,0701, ","   1404.2"," ,I","",""
"IN024090600","1966","25.033","88.133","31.0","MALDA, IN","        79","I","        61","I","         9","I","","","","","",""," 145.0"," ,I,0818, ","    956.0"," ,I","",""
"IN024090600","1967","25.033","88.133","31.0","MALDA, IN","        83","I","        60","I","        13","I","","","","","",""," 100.5"," ,I,0809, ","   1080.2"," ,I","",""
"IN024090600","1968","25.033","88.133","31.0","MALDA, IN","        99","I","        76","I","        17","I","","","","","","","  89.0"," ,I,0826, ","   1364.1"," ,I","",""
"IN024090600","1969","25.033","88.133","31.0","MALDA, IN","        95","I","        71","I","        16","I","","","","","",""," 106.6"," ,I,0926, ","   1306.7"," ,I","",""
"IN024090600","1970","25.033","88.133","31.0","MALDA, IN","       102","I","        77","I","        15","I","","","","","","","  91.0"," ,I,0714, ","   1378.9"," ,I","",""
"IN024090600","2016","25.033","88.133","31.0","MALDA, IN","","","","","","","         0","S","         0","S","    8.5","S,0126, ","","","","","     22.66","S"
