"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00107561","2006","45.7875","-115.1994","1524.0","RED RIVER HOT SPRINGS, ID US","      161","","        56","0","  1346"," ,0,0225,+","   305"," ,0,0304, ","    958.7"," ,0","     4893"," ,0"
"USC00107561","2007","45.7875","-115.1994","1524.0","RED RIVER HOT SPRINGS, ID US","      149","","","","  1219"," ,0,0302,+","","","    804.3"," ,0","     6047"," ,0"
