"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1TNHD0003","2008","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        75","N","        66","N","        19","N","  98.3"," ,N,1210, ","   1437.5"," ,N"
"US1TNHD0003","2009","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        98","N","        90","N","        13","N","  70.9"," ,N,1209, ","   1378.4"," ,N"
"US1TNHD0003","2010","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        73","N","        66","N","        16","N"," 241.8"," ,N,0502, ","   1381.8"," ,N"
"US1TNHD0003","2011","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        90","N","        85","N","        22","N"," 132.6"," ,N,0427, ","   1542.1"," ,N"
"US1TNHD0003","2012","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        82","N","        78","N","        12","N","  47.2"," ,N,0604, ","   1048.5"," ,N"
"US1TNHD0003","2013","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        83","N","        81","N","        25","N","  96.5"," ,N,0113, ","   1749.3"," ,N"
"US1TNHD0003","2014","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        89","N","        81","N","        16","N","  92.7"," ,N,0303, ","   1511.5"," ,N"
"US1TNHD0003","2015","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        91","N","        85","N","        25","N","  69.3"," ,N,0416, ","   1609.4"," ,N"
"US1TNHD0003","2016","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        81","N","        76","N","        16","N","  82.3"," ,N,0728, ","   1297.8"," ,N"
"US1TNHD0003","2017","35.553558","-88.26697","142.0","SCOTTS HILL 2.8 NNW, TN US","        76","N","        73","N","        18","N"," 213.4"," ,N,0901, ","   1502.8"," ,N"
