"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00511958","1995","19.86667","-155.11667","91.4","HONOMU 136, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2127.9"," ,0","        0"," ,0"
"USC00511958","1996","19.86667","-155.11667","91.4","HONOMU 136, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
