"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CD000004700","1950","12.13","15.03","295.0","NDJAMENA, CD","   3529.3","","    3529.3","I","        70","I","        49","I","        11","I","         0","I","         0","I","         0","I","       365","I","       280","I","   11.2","I,0101, "," 156.2"," ,I,0812, ","   43.9","I,0420, ","","","","","    951.9"," ,I","     28.00","I","     35.63","I","     20.37","I"
"CD000004700","1951","12.13","15.03","295.0","NDJAMENA, CD","   3529.4","","    3529.4","I","        61","I","        38","I","         5","I","         0","I","         0","I","         0","I","       365","I","       315","I","    8.2","I,0129, ","  47.9"," ,I,0918, ","   44.7","I,0504, ","       0.0","0","       0.0","I","    549.9"," ,I","     27.99","I","     36.44","I","     19.54","I"
"CD000004700","1952","12.13","15.03","295.0","NDJAMENA, CD","   3714.4","","    3714.4","I","        65","I","        40","I","         9","I","         0","I","         0","I","         0","I","       366","I","       306","I","   10.6","I,0113, ","  99.3"," ,I,0823, ","   45.0","I,0429, ","       0.0","0","       0.0","I","    759.2"," ,I","     28.48","I","     36.57","I","     20.39","I"
"CD000004700","1953","12.13","15.03","295.0","NDJAMENA, CD","   3540.9","","    3540.9","I","        65","I","        39","I","         6","I","         0","I","         0","I","         0","I","       365","I","       281","I","    9.6","I,1201, ","  71.1"," ,I,0809, ","   45.7","I,0427, ","       0.0","0","       0.0","I","    642.6"," ,I","     28.04","I","     35.88","I","     20.20","I"
"CD000004700","1954","12.13","15.03","295.0","NDJAMENA, CD","   3545.2","","    3545.2","I","        72","I","        50","I","         7","I","         0","I","         0","I","         0","I","       365","I","       278","I","    9.2","I,1231, ","  83.2"," ,I,0727, ","   45.2","I,0411, ","       0.0","0","       0.0","I","    778.2"," ,I","     28.06","I","     35.70","I","     20.43","I"
"CD000004700","1955","12.13","15.03","295.0","NDJAMENA, CD","   3374.9","","    3374.9","I","        55","I","        43","I","        10","I","         0","I","         0","I","         0","I","       365","I","       259","I","   10.0","I,1230, ","  69.5"," ,I,0812, ","   44.0","I,0426, ","       0.0","0","       0.0","I","    735.1"," ,I","     27.58","I","     34.87","I","     20.29","I"
"CD000004700","1956","12.13","15.03","295.0","NDJAMENA, CD","   3525.5","","    3525.5","I","        61","I","        40","I","         7","I","         0","I","         0","I","         0","I","       366","I","       259","I","    9.4","I,0105, ","  54.7"," ,I,0818, ","   44.6","I,0430, ","       0.0","0","       0.0","I","    607.1"," ,I","     27.98","I","     35.53","I","     20.42","I"
"CD000004700","1957","12.13","15.03","295.0","NDJAMENA, CD","   3469.4","","    3469.4","I","        46","I","        36","I","        11","I","         0","I","         0","I","         0","I","       365","I","       282","I","    9.5","I,0207, ","  61.5"," ,I,0911, ","   43.8","I,0504, ","       3.6","6","       3.6","I","    738.8"," ,I","     27.81","I","     35.27","I","     20.36","I"
"CD000004700","1958","12.13","15.03","295.0","NDJAMENA, CD","   3695.9","","    3695.9","I","        53","I","        33","I","         5","I","         0","I","         0","I","         0","I","       365","I","       293","I","   10.0","I,0107, ","  42.6"," ,I,0802, ","   44.6","I,0518, ","       0.0","0","       0.0","I","    537.1"," ,I","     28.44","I","     36.18","I","     20.70","I"
"CD000004700","1961","12.13","15.03","295.0","NDJAMENA, CD","   3345.3","","    3345.3","I","        59","I","        44","I","         7","I","         0","I","         0","I","         0","I","       365","I","       243","I","    9.1","I,1228, ","  81.9"," ,I,0825, ","   43.4","I,0525,+","       0.0","0","       0.0","I","    780.3"," ,I","     27.49","I","     34.61","I","     20.37","I"
