"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00113724","1997","53.2178","3.2203","38.0","K13, NL","     27.4","","      27.4","E","         0","E","        11","E","         3","E","         8","E","         0","E","   -3.9","E,0106, ","   23.2","E,0813, ","-0.9","E,1216","-2.2","E,1217","-1.8","E,0111","-2.3","E,0110","    3037.0","0","    3037.0","E","     10.68","E","     11.89","E","      9.47","E"
"NLE00113724","1998","53.2178","3.2203","38.0","K13, NL","      0.0","","       0.0","E","         0","E","         2","E","         0","E","         0","E","         0","E","   -0.6","E,0201, ","   19.9","E,0620, ","","","","","-0.6","E,0201","","","    2548.0","0","    2548.0","E","     10.77","E","     11.96","E","      9.59","E"
"NLE00113724","1999","53.2178","3.2203","38.0","K13, NL","     17.5","","      17.5","E","         0","E","         0","E","         0","E","         5","E","         0","E","    0.2","E,0207, ","   21.7","E,0911, ","","","","","","","","","    2838.9","9","    2838.9","E","     11.14","E","     12.33","E","      9.96","E"
"NLE00113724","2000","53.2178","3.2203","38.0","K13, NL","      0.0","","       0.0","E","         0","E","         0","E","         0","E","         0","E","         0","E","    0.2","E,0304, ","   19.2","E,0826, ","","","","","","","","","    2660.7","7","    2660.7","E","     10.77","E","     11.88","E","      9.66","E"
"NLE00113724","2001","53.2178","3.2203","38.0","K13, NL","      6.7","","       6.7","E","         0","E","         5","E","         0","E","         4","E","         0","E","   -0.2","E,0302,+","   22.1","E,0826, ","-0.1","E,1229","","","-0.1","E,0304","","","    2918.6","6","    2918.6","E","     10.47","E","     11.67","E","      9.26","E"
"NLE00113724","2002","53.2178","3.2203","38.0","K13, NL","     17.9","","      17.9","E","         0","E","         4","E","         0","E","         8","E","         0","E","   -0.7","E,1212,+","   22.5","E,0816,+","-0.6","E,1208","","","","","","","    2606.8","8","    2606.8","E","     11.16","E","     12.36","E","      9.96","E"
"NLE00113724","2003","53.2178","3.2203","38.0","K13, NL","     10.0","","      10.0","E","         0","E","         8","E","         0","E","         2","E","         0","E","   -0.9","E,0218, ","   22.7","E,0716, ","","","","","-0.7","E,0219","","","    2777.7","7","    2777.7","E","     10.79","E","     11.99","E","      9.60","E"
"NLE00113724","2004","53.2178","3.2203","38.0","K13, NL","      7.8","","       7.8","E","         0","E","         1","E","         0","E","         3","E","         0","E","   -0.5","E,0225, ","   24.7","E,0808, ","","","","","-0.5","E,0225","","","    2742.3","3","    2742.3","E","     10.78","E","     11.94","E","      9.61","E"
"NLE00113724","2005","53.2178","3.2203","38.0","K13, NL","      2.1","","       2.1","E","         0","E","         7","E","         0","E","         2","E","         0","E","   -1.6","E,0227, ","   22.2","E,0619, ","-0.3","E,1227","","","-1.1","E,0303","","","    2841.8","8","    2841.8","E","     10.58","E","     11.81","E","      9.36","E"
"NLE00113724","2006","53.2178","3.2203","38.0","K13, NL","     17.9","","      17.9","E","         0","E","         5","E","         0","E","         9","E","         0","E","   -1.8","E,0311, ","   23.2","E,0720, ","","","","","-0.2","E,0313","","","    2897.1","1","    2897.1","E","     11.06","E","     12.25","E","      9.86","E"
"NLE00113724","2007","53.2178","3.2203","38.0","K13, NL","      1.5","","       1.5","E","         0","E","         0","E","         0","E","         1","E","         0","E","    0.8","E,1221, ","   21.5","E,0805, ","","","","","","","","","    2219.4","4","    2219.4","E","     11.35","E","     12.51","E","     10.19","E"
"NLE00113724","2008","53.2178","3.2203","38.0","K13, NL","      2.8","","       2.8","E","         0","E","         1","E","         0","E","         1","E","         0","E","    0.0","E,0324, ","   22.0","E,0729, ","","","","","0.0","E,0324","","","    2687.4","4","    2687.4","E","     10.92","E","     12.10","E","      9.74","E"
