"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00016032","1910","-32.5226","136.4926","200.0","NONNING, AS","","","","","        36","a","        21","a","         1","a","","","","","","","","","","","","","  44.5"," ,a,0526, ","","","","","","","","","","","","","","","","","    328.3"," ,a","","","","","",""
"ASN00016032","1911","-32.5226","136.4926","200.0","NONNING, AS","","","","","        36","a","        15","a","         0","a","","","","","","","","","","","","","  23.1"," ,a,0509, ","","","","","","","","","","","","","","","","","    144.0"," ,a","","","","","",""
"ASN00016032","1912","-32.5226","136.4926","200.0","NONNING, AS","","","","","        51","a","        28","a","         2","a","","","","","","","","","","","","","  31.5"," ,a,0309, ","","","","","","","","","","","","","","","","","    278.1"," ,a","","","","","",""
"ASN00016032","1913","-32.5226","136.4926","200.0","NONNING, AS","","","","","        51","a","        23","a","         0","a","","","","","","","","","","","","","  22.6"," ,a,0918, ","","","","","","","","","","","","","","","","","    237.0"," ,a","","","","","",""
"ASN00016032","1914","-32.5226","136.4926","200.0","NONNING, AS","","","","","        33","a","        15","a","         0","a","","","","","","","","","","","","","  14.2"," ,a,0313, ","","","","","","","","","","","","","","","","","    128.9"," ,a","","","","","",""
"ASN00016032","1915","-32.5226","136.4926","200.0","NONNING, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    221.1"," ,a","","","","","",""
"ASN00016032","1916","-32.5226","136.4926","200.0","NONNING, AS","","","","","        63","a","        36","a","         2","a","","","","","","","","","","","","","  39.6"," ,a,1022, ","","","","","","","","","","","","","","","","","    349.7"," ,a","","","","","",""
"ASN00016032","1917","-32.5226","136.4926","200.0","NONNING, AS","","","","","        49","a","        33","a","         0","a","","","","","","","","","","","","","  21.3"," ,a,0912, ","","","","","","","","","","","","","","","","","    315.4"," ,a","","","","","",""
"ASN00016032","1918","-32.5226","136.4926","200.0","NONNING, AS","","","","","        24","a","        14","a","         1","a","","","","","","","","","","","","","  27.4"," ,a,0820, ","","","","","","","","","","","","","","","","","    179.3"," ,a","","","","","",""
"ASN00016032","1919","-32.5226","136.4926","200.0","NONNING, AS","","","","","        43","a","        18","a","         1","a","","","","","","","","","","","","","  32.0"," ,a,1227, ","","","","","","","","","","","","","","","","","    204.0"," ,a","","","","","",""
