"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BL000085114","2002","-13.333","-64.117","140.0","MAGDALENA, BL","         0","I","         0","I","","","","","","","   10.3","I,0625, ","","","","","","","     20.93","I"
"BL000085114","2010","-13.333","-64.117","140.0","MAGDALENA, BL","","","","","         0","S","       335","S","       223","S","","","   39.9","S,0929, ","","","     32.77","S","",""
"BL000085114","2011","-13.333","-64.117","140.0","MAGDALENA, BL","         0","S","         0","S","","","","","","","    9.0","S,0704, ","","","","","","","     21.20","S"
"BL000085114","2012","-13.333","-64.117","140.0","MAGDALENA, BL","         0","S","         0","S","         0","S","       342","S","       190","S","    8.2","S,0720, ","   38.5","S,0914, ","     26.63","S","     32.17","S","     21.09","S"
"BL000085114","2018","-13.333","-64.117","140.0","MAGDALENA, BL","         0","S","         0","S","         0","S","       342","S","       192","S","   10.4","S,0711, ","   39.4","S,0909, ","     26.46","S","     32.01","S","     20.90","S"
"BL000085114","2019","-13.333","-64.117","140.0","MAGDALENA, BL","         0"," ","         0","S","","","","","","","    6.0","S,0805, ","","","","","","","     21.31","S"
