"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00152473","1989","52.7017","5.8875","-3.0","MARKNESSE, NL","     39.7","","      39.7","E","","","","","","","         0","E","        44","E","         3","E","        72","E","         0","E","   -6.5","E,1204,+","","","   30.4","E,0707, ","-0.5","E,1113","-3.6","E,1119","-5.5","E,1125","","","","","0.0","E,0430","","","","","","","","","","","","","","","     10.01","E","     14.06","E","      5.96","E"
"NLE00152473","1990","52.7017","5.8875","-3.0","MARKNESSE, NL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2912.1","1","    2912.1","E","","","","","","","",""
"NLE00152473","1991","52.7017","5.8875","-3.0","MARKNESSE, NL","     50.1","","      50.1","E","","","","","","","         0","E","        70","E","        13","E","        48","E","         0","E","  -14.1","E,0209, ","","","   31.6","E,0711, ","0.0","E,1029","-3.0","E,1206","-4.4","E,1211","","","","","-1.1","E,0428","-3.5","E,0421","-4.6","E,0217","-11.3","E,0214","-11.3","E,0214","","","","","","","      8.85","E","     12.72","E","      4.97","E"
"NLE00152473","1992","52.7017","5.8875","-3.0","MARKNESSE, NL","     56.9","","      56.9","E","       167","E","        93","E","         3","E","         0","E","        32","E","        11","E","        72","E","         0","E","   -8.3","E,0124, ","  31.5"," ,E,0602, ","   30.9","E,0808, ","-2.0","E,1013","-4.4","E,1228","-4.4","E,1228","-7.9","E,1231","","","-0.7","E,0329","-4.5","E,0218","-4.5","E,0218","-8.3","E,0124","","","    3089.8","8","    3089.8","E","    808.8"," ,E","     10.04","E","     13.76","E","      6.31","E"
"NLE00152473","1993","52.7017","5.8875","-3.0","MARKNESSE, NL","     11.5","","      11.5","E","       167","E","        87","E","         1","E","         0","E","        60","E","        13","E","        44","E","         0","E","  -10.8","E,0104, ","  41.1"," ,E,0925, ","   29.1","E,0610, ","-0.8","E,1018","-4.3","E,1119","-4.8","E,1120","-8.3","E,1122","","","-3.6","E,0330","-3.6","E,0330","-6.3","E,0224","-10.8","E,0104","-10.8","E,0104","    3130.8","8","    3130.8","E","    892.8"," ,E","      9.04","E","     12.70","E","      5.39","E"
"NLE00152473","1994","52.7017","5.8875","-3.0","MARKNESSE, NL","     99.6","","      99.6","E","       168","E","        93","E","         5","E","         0","E","        29","E","         8","E","        62","E","         1","E","   -9.3","E,0223, ","  45.9"," ,E,0915, ","   33.5","E,0804, ","-0.1","E,1017","-2.6","E,1222","-5.1","E,1224","","","","","-1.2","E,0225","-3.1","E,0224","-9.3","E,0223","-9.3","E,0223","-9.3","E,0223","    3483.2","2","    3483.2","E","    911.2"," ,E","     10.07","E","     13.79","E","      6.35","E"
"NLE00152473","1995","52.7017","5.8875","-3.0","MARKNESSE, NL","    104.2","","     104.2","E","       149","E","        91","E","         1","E","         0","E","        53","E","        19","E","        72","E","         0","E","  -11.2","E,1229, ","  25.4"," ,E,0122, ","   32.1","E,0731, ","0.0","E,1029","-2.9","E,1104","-5.0","E,1205","-10.2","E,1227","-10.2","E,1227","-0.4","E,0330","-5.1","E,0108","-5.1","E,0108","-9.6","E,0107","-9.6","E,0107","    3037.5","5","    3037.5","E","    733.1"," ,E","      9.81","E","     13.73","E","      5.89","E"
"NLE00152473","1996","52.7017","5.8875","-3.0","MARKNESSE, NL","     32.1","","      32.1","E","       130","E","        71","E","         3","E","         0","E","       106","E","        38","E","        42","E","         1","E","  -15.3","E,0209, ","  41.0"," ,E,0812, ","   32.6","E,0607, ","-1.5","E,1114","-3.3","E,1115","-5.9","E,1221","-9.5","E,1226","-9.5","E,1226","-0.5","E,0516","-2.5","E,0414","-4.5","E,0402","-15.3","E,0209","-15.3","E,0209","    3700.0","0","    3700.0","E","    615.7"," ,E","      7.87","E","     11.74","E","      4.00","E"
"NLE00152473","1997","52.7017","5.8875","-3.0","MARKNESSE, NL","     78.8","","      78.8","E","       152","E","        78","E","         1","E","         0","E","        57","E","        13","E","        69","E","         0","E","  -16.7","E,0102, ","  67.7"," ,E,0629, ","   30.3","E,0813, ","0.0","E,1016","-2.6","E,1022","-4.4","E,1028","-7.3","E,1216","","","-2.7","E,0423","-2.7","E,0423","-4.5","E,0127","-9.5","E,0109","-9.5","E,0109","    3479.5","5","    3479.5","E","    680.9"," ,E","      9.66","E","     13.53","E","      5.79","E"
"NLE00152473","1998","52.7017","5.8875","-3.0","MARKNESSE, NL","     26.3","","      26.3","E","       195","E","       117","E","         4","E","         0","E","        36","E","         6","E","        44","E","         0","E","   -8.4","E,0201, ","  46.4"," ,E,1028, ","   30.5","E,0511, ","-0.7","E,1117","-3.8","E,1119","-5.3","E,1120","-6.8","E,1122","","","-2.3","E,0324","-2.3","E,0324","-8.2","E,0202","-8.2","E,0202","","","    2907.1","1","    2907.1","E","   1072.2"," ,E","      9.89","E","     13.36","E","      6.42","E"
"NLE00152473","1999","52.7017","5.8875","-3.0","MARKNESSE, NL","     56.4","","      56.4","E","       186","E","       103","E","         1","E","         0","E","        38","E","         1","E","        70","E","         0","E","   -7.5","E,0213, ","  26.1"," ,E,0301, ","   30.7","E,0801, ","-0.5","E,1111","-3.0","E,1113","","","","","","","-0.7","E,0419","-7.4","E,0214","-7.4","E,0214","-7.4","E,0214","","","    3234.9","9","    3234.9","E","    786.0"," ,E","     10.40","E","     14.27","E","      6.53","E"
"NLE00152473","2000","52.7017","5.8875","-3.0","MARKNESSE, NL","     31.9","","      31.9","E","       195","E","       116","E","         1","E","         0","E","        32","E","         5","E","        51","E","         2","E","   -8.4","E,1226, ","  26.6"," ,E,1110, ","   32.4","E,0620, ","-1.2","E,1218","-3.6","E,1221","-6.4","E,1222","-7.7","E,1225","","","-1.1","E,0411","-4.8","E,0124","-4.8","E,0124","","","","","    2870.0","0","    2870.0","E","    929.7"," ,E","     10.41","E","     13.88","E","      6.95","E"
"NLE00152473","2001","52.7017","5.8875","-3.0","MARKNESSE, NL","     62.5","","      62.5","E","       193","E","       121","E","         0","E","         0","E","        67","E","         8","E","        58","E","         0","E","   -8.7","E,0118, ","  21.6"," ,E,0917,+","   30.8","E,0815,+","-0.9","E,1109","-2.7","E,1115","-6.1","E,1214","","","","","-0.2","E,0422","-2.4","E,0414","-7.2","E,0224","-7.2","E,0224","","","    3176.1","1","    3176.1","E","    973.9"," ,E","      9.92","E","     13.49","E","      6.35","E"
"NLE00152473","2002","52.7017","5.8875","-3.0","MARKNESSE, NL","     67.2","","      67.2","E","       164","E","        97","E","         0","E","         0","E","        41","E","        11","E","        62","E","         0","E","   -9.2","E,1210, ","  24.1"," ,E,0211, ","   31.7","E,0730, ","0.0","E,1008","-3.5","E,1207","-5.5","E,1208","-8.3","E,1209","-9.2","E,1210","-1.0","E,0408","-2.3","E,0407","-6.4","E,0105","-7.0","E,0104","","","    2821.0","0","    2821.0","E","    778.8"," ,E","     10.27","E","     13.99","E","      6.54","E"
"NLE00152473","2003","52.7017","5.8875","-3.0","MARKNESSE, NL","     87.0","","      87.0","E","       139","E","        72","E","         3","E","         0","E","        79","E","        10","E","        87","E","         3","E","  -12.9","E,0109, "," 115.6"," ,E,0602, ","   33.6","E,0812, ","-1.8","E,1018","-3.9","E,1023","-4.8","E,1208","","","","","-1.4","E,0412","-4.2","E,0409","-4.4","E,0408","-6.9","E,0218","-12.0","E,0111","    3194.8","8","    3194.8","E","    753.6"," ,E","      9.89","E","     14.23","E","      5.55","E"
"NLE00152473","2004","52.7017","5.8875","-3.0","MARKNESSE, NL","     59.0","","      59.0","E","       172","E","       104","E","         5","E","         0","E","        52","E","         3","E","        53","E","         0","E","   -6.5","E,0103, ","  40.9"," ,E,0812, ","   31.8","E,0806, ","-0.2","E,1109","-2.3","E,1125","","","","","","","-1.5","E,0327","-3.0","E,0308","-5.5","E,0129","","","","","    3108.6","6","    3108.6","E","    945.7"," ,E","     10.09","E","     13.73","E","      6.45","E"
"NLE00152473","2005","52.7017","5.8875","-3.0","MARKNESSE, NL","     61.8","","      61.8","E","       178","E","        88","E","         1","E","         0","E","        40","E","         6","E","        58","E","         0","E","  -15.1","E,0306, ","  42.9"," ,E,0730, ","   32.0","E,0624, ","-1.2","E,1127","-4.9","E,1227","-4.9","E,1227","","","","","-0.1","E,0422","-3.0","E,0310","-15.1","E,0306","-15.1","E,0306","-15.1","E,0306","    3052.5","5","    3052.5","E","    788.5"," ,E","     10.24","E","     14.01","E","      6.47","E"
"NLE00152473","2006","52.7017","5.8875","-3.0","MARKNESSE, NL","    132.5","","     132.5","E","       157","E","        90","E","         0","E","         0","E","        58","E","         5","E","        88","E","         2","E","   -7.9","E,0129, ","  22.0"," ,E,0812, ","   33.5","E,0719, ","-0.7","E,1218","","","","","","","","","-0.8","E,0411","-5.7","E,0323","-5.7","E,0323","-7.9","E,0129","","","    3165.6","6","    3165.6","E","    668.6"," ,E","     10.78","E","     14.61","E","      6.95","E"
"NLE00152473","2007","52.7017","5.8875","-3.0","MARKNESSE, NL","     38.5","","      38.5","E","       168","E","       108","E","         3","E","         0","E","        29","E","         3","E","        65","E","         0","E","   -5.6","E,1222, ","  43.5"," ,E,0623, ","   31.6","E,0608, ","-1.1","E,1020","-2.4","E,1115","-5.0","E,1221","","","","","0.0","E,0421","-2.4","E,0208","","","","","","","    2317.9","9","    2317.9","E","    953.0"," ,E","     10.85","E","     14.58","E","      7.13","E"
"NLE00152473","2008","52.7017","5.8875","-3.0","MARKNESSE, NL","     48.2","","      48.2","E","       173","E","        91","E","         2","E","         0","E","        48","E","         4","E","        65","E","         0","E","   -9.0","E,1231, ","  34.0"," ,E,0719, ","   31.1","E,0702, ","-1.0","E,1029","-2.4","E,1213","-5.5","E,1229","-7.6","E,1230","-9.0","E,1231","-0.5","E,0417","-2.7","E,0323","","","","","","","    3002.1","1","    3002.1","E","    849.8"," ,E","     10.17","E","     13.88","E","      6.46","E"
"NLE00152473","2009","52.7017","5.8875","-3.0","MARKNESSE, NL","     54.0","","      54.0","E","       167","E","        95","E","         4","E","         0","E","        57","E","        11","E","        65","E","         1","E","  -11.4","E,1219, ","  42.1"," ,E,0708, ","   34.7","E,0820, ","-1.2","E,1014","-4.0","E,1214","-5.3","E,1215","-7.4","E,1218","-11.4","E,1219","-0.4","E,0330","-2.8","E,0201","-5.9","E,0111","-7.9","E,0110","","","    3192.5","5","    3192.5","E","    773.1"," ,E","     10.02","E","     13.81","E","      6.23","E"
"NLE00152473","2010","52.7017","5.8875","-3.0","MARKNESSE, NL","     59.5","","      59.5","E","       164","E","        79","E","         2","E","         0","E","        97","E","        39","E","        66","E","         2","E","  -13.6","E,0108, ","  32.9"," ,E,0710, ","   33.3","E,0709, ","-0.5","E,1017","-2.6","E,1125","-4.4","E,1128","-7.5","E,1201","-10.9","E,1219","-2.8","E,0423","-2.8","E,0423","-4.4","E,0309","-8.5","E,0215","-9.9","E,0212","    3433.5","5","    3433.5","E","    782.9"," ,E","      8.28","E","     12.16","E","      4.40","E"
"NLE00152473","2011","52.7017","5.8875","-3.0","MARKNESSE, NL","     27.9","","      27.9","E","       159","E","        84","E","         3","E","         0","E","        49","E","         3","E","        64","E","         0","E","   -6.2","E,0222, ","  36.5"," ,E,0906, ","   30.8","E,0628, ","-1.0","E,1113","","","","","","","","","-0.1","E,0505","-4.0","E,0329","-6.2","E,0222","","","","","    3255.7","7","    3255.7","E","    769.7"," ,E","     10.36","E","     14.23","E","      6.49","E"
"NLE00152473","2012","52.7017","5.8875","-3.0","MARKNESSE, NL","     63.1","","      63.1","E","       189","E","       102","E","         2","E","         2","E","        41","E","        13","E","        49","E","         1","E","  -22.8","E,0204, ","  30.4"," ,E,0807, ","   33.5","E,0819, ","-0.6","E,1027","-6.6","E,1206","-6.6","E,1206","-8.3","E,1208","","","-1.7","E,0408","-9.8","E,0212","-9.8","E,0212","-9.8","E,0212","-9.8","E,0212","    3071.5","5","    3071.5","E","    920.8"," ,E","      9.85","E","     13.50","E","      6.20","E"
"NLE00152473","2013","52.7017","5.8875","-3.0","MARKNESSE, NL","     62.7","","      62.7","E","","","","","","","         0","E","        72","E","        14","E","        62","E","         2","E","  -10.6","E,0124, ","","","   33.6","E,0802, ","-0.8","E,1120","","","","","","","","","-0.8","E,0428","-2.2","E,0408","-4.8","E,0401","-7.8","E,0125","-10.6","E,0124","    3442.0","0","    3442.0","E","","","      9.37","E","     13.17","E","      5.56","E"
"NLE00152473","2014","52.7017","5.8875","-3.0","MARKNESSE, NL","     81.4","","      81.4","E","       155","E","        84","E","         2","E","         0","E","        15","E","         0","E","        67","E","         1","E","   -3.7","E,0130, ","  36.9"," ,E,0710, ","   33.4","E,0719, ","-0.4","E,1201","-2.3","E,1203","","","","","","","-0.2","E,0416","-3.1","E,0131","","","","","","","    2682.2","2","    2682.2","E","    816.3"," ,E","     11.43","E","     15.15","E","      7.70","E"
"NLE00152473","2015","52.7017","5.8875","-3.0","MARKNESSE, NL","     62.2","","      62.2","E","       189","E","        99","E","         4","E","         0","E","        25","E","         1","E","        49","E","         1","E","   -4.2","E,0207, ","  46.0"," ,E,0817, ","   34.2","E,0702, ","-0.4","E,1123","","","","","","","","","-2.3","E,0428","-2.3","E,0428","","","","","","","    2934.2","2","    2934.2","E","    885.0"," ,E","     10.52","E","     14.25","E","      6.80","E"
"NLE00152473","2016","52.7017","5.8875","-3.0","MARKNESSE, NL","     83.1","","      83.1","E","       159","E","        87","E","         0","E","         0","E","        52","E","         3","E","        79","E","         0","E","   -5.7","E,0119, ","  21.8"," ,E,0728, ","   31.9","E,0720, ","-0.6","E,1107","-2.5","E,1108","-4.4","E,1129","","","","","-1.8","E,0317","-3.0","E,0301","-5.7","E,0119","","","","","    2794.0","0","    2794.0","E","    725.5"," ,E","     10.34","E","     14.22","E","      6.46","E"
"NLE00152473","2017","52.7017","5.8875","-3.0","MARKNESSE, NL","     44.8","","      44.8","E","       182","E","        97","E","         3","E","         0","E","        38","E","         7","E","        76","E","         0","E","   -5.4","E,0106, ","  41.8"," ,E,0908, ","   31.3","E,0527, ","-0.7","E,1107","-2.5","E,1201","","","","","","","-0.5","E,0427","-2.2","E,0420","-4.5","E,0122","","","","","    2959.4","4","    2959.4","E","    890.8"," ,E","     10.52","E","     14.24","E","      6.79","E"
"NLE00152473","2018","52.7017","5.8875","-3.0","MARKNESSE, NL","    130.6","","     130.6","E","       136","E","        66","E","         2","E","         0","E","        47","E","         5","E","       107","E","         3","E","   -8.5","E,0228, ","  29.9"," ,E,0529, ","   35.6","E,0726, ","-0.4","E,1028","","","","","","","","","-2.4","E,0321","-2.4","E,0321","-4.6","E,0319","-8.0","E,0303","","","    2846.0","0","    2846.0","E","    621.9"," ,E","     10.90","E","     15.22","E","      6.58","E"
"NLE00152473","2019","52.7017","5.8875","-3.0","MARKNESSE, NL","    107.6","","     107.6","E","       183","E","        85","E","         2","E","         0","E","        37","E","         3","E","        74","E","         6","E","   -6.2","E,0125, ","  30.6"," ,E,0928, ","   38.1","E,0725, ","0.0","E,1029","-2.5","E,1120","","","","","","","-0.4","E,0414","-6.2","E,0125","-6.2","E,0125","","","","","    2789.6","6","    2789.6","E","    755.3"," ,E","     10.71","E","     14.81","E","      6.61","E"
"NLE00152473","2020","52.7017","5.8875","-3.0","MARKNESSE, NL","    109.2","","     109.2","E","       168","E","        91","E","         1","E","         0","E","        21","E","         0","E","        74","E","         4","E","   -2.1","E,0330, ","  30.7"," ,E,0725, ","   33.5","E,0808, ","-1.2","E,1129","","","","","","","","","-0.3","E,0515","","","","","","","","","    2807.4","4","    2807.4","E","    770.9"," ,E","     11.18","E","     15.13","E","      7.22","E"
"NLE00152473","2021","52.7017","5.8875","-3.0","MARKNESSE, NL","     42.2","","      42.2","E","       177","E","        92","E","         1","E","         0","E","        44","E","         9","E","        71","E","         1","E","  -12.7","E,0213, ","  30.4"," ,E,1021, ","   32.5","E,0617, ","-0.1","E,1128","-2.7","E,1221","-5.7","E,1225","","","","","-0.1","E,0427","-9.1","E,0214","-9.1","E,0214","-9.1","E,0214","-9.1","E,0214","    3052.3","3","    3052.3","E","    726.0"," ,E","     10.09","E","     13.75","E","      6.43","E"
"NLE00152473","2022","52.7017","5.8875","-3.0","MARKNESSE, NL","     93.2","","      93.2","E","       144","E","        76","E","         2","E","         0","E","        33","E","         1","E","        79","E","         1","E","   -7.3","E,1214, ","  35.4"," ,E,0608, ","   36.0","E,0719, ","-2.7","E,1119","-2.7","E,1119","-4.8","E,1213","-7.3","E,1214","","","-0.8","E,0403","-2.5","E,0307","","","","","","","    2736.1","1","    2736.1","E","    690.3"," ,E","     11.05","E","     15.23","E","      6.87","E"
