"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00248392","1895","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","","","","","","","","","         0","6","       172","6","","","","","","","","","  -16.7","6,0313, ","","","","","","","-0.6","6,0814","-2.8","6,0910","-4.4","6,1020","-6.7","6,1027","-12.2","6,1122","0.0","6,0530","-2.2","6,0508","-6.7","6,0413","-6.7","6,0413","-11.1","6,0330","","","","","","","","","","","","","      1.26","6"
"USC00248392","1896","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","","","","","","","","","         6","6","       184","6","","","","","","","         1"," ","  -28.3","6,1128,+","","","","","","","0.0","6,0910","-2.2","6,0926","-5.0","6,1010","-9.4","6,1118","-9.4","6,1118","0.0","6,0522","-2.2","6,0425","-5.6","6,0417","-7.8","6,0404","-9.4","6,0331","","","","","","","","","","","","","     -0.30","6"
"USC00248392","1897","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","","","","","","","","","         7","6","       179","6","","","","","","","","","  -23.3","6,1216, ","","","","","","","0.0","6,0916","-2.8","6,1003","-5.6","6,1014","-7.2","6,1121","-10.0","6,1127","-0.6","6,0610","-2.2","6,0502","-4.4","6,0406","-8.3","6,0331","-11.1","6,0322","","","","","","","","","","","","","      0.25","6"
"USC00248392","1899","48.383333","-115.866667","609.6","TROY 1, MT US","     20.4","","      20.4","6","       141","6","        79","6","         2","6","","","        13","6","       161","6","        36","6","       103","6","        12","6","","","  -32.2","6,0204,+","","","  28.7"," ,6,0903, ","   36.7","6,0717, ","-0.6","6,0929","-2.2","6,1010","-7.8","6,1014","-7.8","6,1014","-10.6","6,1215","-1.1","6,0531","-2.2","6,0513","-4.4","6,0512","-8.3","6,0327","-10.6","6,0326","","","","","    634.9"," ,6","","","      6.57","6","     13.51","6","     -0.36","6"
"USC00248392","1900","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","       124","6","        82","6","         3","6","","","","","","","","","","","","","","","","","","","  36.1"," ,6,0617, ","","","","","","","","","","","","","","","","","","","","","","","    3597.6","6","    3597.6","6","    692.0"," ,6","","","","","","","",""
"USC00248392","1901","48.383333","-115.866667","609.6","TROY 1, MT US","     41.1","","      41.1","6","       126","6","        81","6","         1","6","","","         5","6","       178","6","        27","6","       104","6","        18","6","","","  -19.4","6,0205,+","","","  25.4"," ,6,1122, ","   36.1","6,0815, ","-0.6","6,0916","-2.8","6,1012","-4.4","6,1111","-6.7","6,1210","-11.1","6,1211","-0.6","6,0625","-4.4","6,0510","-4.4","6,0510","-6.7","6,0408","-15.0","6,0222","","","","","    580.7"," ,6","","","      7.25","6","     14.50","6","     -0.01","6"
"USC00248392","1902","48.383333","-115.866667","609.6","TROY 1, MT US","     12.8","","      12.8","6","","","","","","","","","         7","6","       204","6","        34","6","       105","6","         5","6","","","  -25.6","6,0127, ","","","","","   33.3","6,0807,+","-1.1","6,0829","-2.2","6,0918","-4.4","6,1119","-6.7","6,1120","-9.4","6,1122","-1.1","6,0620","-2.2","6,0506","-5.0","6,0416","-6.7","6,0414","-10.6","6,0330","    3986.7","7","    3986.7","6","","","","","      6.68","6","     13.81","6","     -0.45","6"
"USC00248392","1904","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","","","","","","","        34","6","","","","","        13","6","       132","6","        23","6","","","","","   178"," ,6,0314, ","","","   36.1","6,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     1876"," ,6","","","     15.49","6","",""
"USC00248392","1905","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","       116","6","        68","6","         1","6","","","","","","","        31","6","       124","6","        19","6","","","","","","","  29.7"," ,6,0509, ","   38.3","6,0722, ","","","","","","","","","","","","","","","","","","","","","","","","","    507.5"," ,6","","","","","     14.90","6","",""
"USC00248392","1907","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00248392","1908","48.383333","-115.866667","609.6","TROY 1, MT US","","","","","","","","","","","","","","","","","        28","6","       107","6","        28","6","","","","","","","","","   39.4","6,0731, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     14.56","6","",""
"USC00248392","1909","48.383333","-115.866667","609.6","TROY 1, MT US","    119.6","","     119.6","6","        97","6","        90","6","         3","6","","","        21","6","       201","6","        24","6","       140","6","        43","6","","","  -40.0","6,0111, ","","","  38.1"," ,6,0727, ","   42.2","6,0819, ","-1.7","6,0801","-2.2","6,1014","-9.4","6,1113","-9.4","6,1113","-9.4","6,1113","-1.1","6,0728","-2.8","6,0626","-6.1","6,0514","-6.7","6,0430","-9.4","6,0418","    4138.5","5","    4138.5","6","    769.2"," ,6","","","      7.11","6","     16.35","6","     -2.13","6"
