"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"AUM00011231","1960","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        35","S","        94","S","         0","S","","","   30.0","S,0828,+","","","     13.15","S"
"AUM00011231","1963","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        64","S","       108","S","         1","S","","","   32.8","S,0804, ","","","     12.94","S"
"AUM00011231","1965","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        58","S","        88","S","         3","S","","","   32.8","S,0626, ","","","     12.43","S"
"AUM00011231","1966","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        41","S","       106","S","         0","S","","","   31.1","S,0814,+","","","     13.84","S"
"AUM00011231","1967","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        40","S","       108","S","         5","S","","","   32.8","S,0720, ","","","     13.86","S"
"AUM00011231","1968","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        60","S","       101","S","         2","S","","","   33.9","S,0709, ","","","     12.98","S"
"AUM00011231","1969","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        58","S","       110","S","         1","S","","","   32.2","S,0728, ","","","     12.85","S"
"AUM00011231","1973","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","       105","S","        59","S","         9","S","","","","","","","  65.0"," ,S,0925, ","","","    823.4"," ,S","",""
"AUM00011231","1974","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","       114","S","        70","S","         7","S","        15","S","        84","S","         0","S","  70.1"," ,S,0705, ","   32.0","S,0817, ","    850.7"," ,S","     13.65","S"
"AUM00011231","1976","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","       106","S","        62","S","        10","S","","","","","","","  89.9"," ,S,0122, ","","","    920.4"," ,S","",""
"AUM00011231","1977","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","        23","S","        92","S","         0","S","","","   31.0","S,0613,+","","","     13.90","S"
"AUM00011231","1978","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","       134","S","        75","S","        10","S","        49","S","        70","S","         0","S","  84.1"," ,S,0719, ","   30.0","S,0803, ","    976.6"," ,S","     12.36","S"
"AUM00011231","1979","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","       128","S","        83","S","         8","S","        24","S","        92","S","         0","S","  72.9"," ,S,0503, ","   30.0","S,0803,+","   1080.4"," ,S","     13.19","S"
"AUM00011231","1980","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","       117","S","        63","S","        13","S","        42","S","        68","S","         1","S","  56.9"," ,S,1009, ","   33.0","S,0614, ","   1022.0"," ,S","     12.46","S"
"AUM00011231","1981","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","       108","S","        59","S","         6","S","        33","S","       103","S","         0","S","  52.3"," ,S,0719, ","   32.0","S,0803,+","    688.8"," ,S","     14.19","S"
