"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00019054","1948","25.6667","-100.7167","999.7","RINCONADA, MX","","","","","        46","m","        33","m","         3","m","","","","","","","","","","","","","  39.9"," ,m,0829, ","","","","","","","","","","","","","","","","","","","","","","","    345.4"," ,m","","","","","",""
"MXN00019054","1949","25.6667","-100.7167","999.7","RINCONADA, MX","","","","","        51","m","        27","m","         0","m","","","","","","","","","","","","","  15.5"," ,m,0423, ","","","","","","","","","","","","","","","","","","","","","","","    163.9"," ,m","","","","","",""
"MXN00019054","1951","25.6667","-100.7167","999.7","RINCONADA, MX","   1151.7","","    1151.7","m","        41","m","        18","m","         2","m","         0","m","         0","m","         0","m","       313","m","        93","m","    0.6","m,1216,+","  77.0"," ,m,0915, ","   39.4","m,0119, ","","","","","","","","","","","","","","","","","","","","","    269.5"," ,m","     20.04","m","     27.98","m","     12.09","m"
"MXN00019054","1952","25.6667","-100.7167","999.7","RINCONADA, MX","    987.3","","     987.3","m","        24","m","         9","m","         1","m","         0","m","         0","m","         0","m","       309","m","        55","m","    0.6","m,0130,+","  51.8"," ,m,0602, ","   40.0","m,0509, ","","","","","","","","","","","","","","","","","     484.1","1","     484.1","m","    113.8"," ,m","     19.37","m","     27.11","m","     11.64","m"
"MXN00019054","1953","25.6667","-100.7167","999.7","RINCONADA, MX","   1260.7","","    1260.7","m","        31","m","        13","m","         0","m","         0","m","         0","m","         0","m","       320","m","       125","m","    0.6","m,0223,+","  10.9"," ,m,0222, ","   38.9","m,0610,+","","","","","","","","","","","","","","","","","     518.4","4","     518.4","m","     80.3"," ,m","     20.42","m","     28.43","m","     12.40","m"
"MXN00019054","1954","25.6667","-100.7167","999.7","RINCONADA, MX","   1009.7","","    1009.7","m","        20","m","         9","m","         0","m","         0","m","         0","m","         0","m","       342","m","        75","m","    0.6","m,0207, ","  15.7"," ,m,1011, ","   38.9","m,0323, ","","","","","","","","","","","","","","","","","     519.9","9","     519.9","m","     73.9"," ,m","     20.01","m","     28.57","m","     11.46","m"
"MXN00019054","1955","25.6667","-100.7167","999.7","RINCONADA, MX","   1088.9","","    1088.9","m","        19","m","        14","m","         1","m","         0","m","         0","m","         0","m","       335","m","       105","m","    1.7","m,0101, ","  30.0"," ,m,1006, ","   40.0","m,0528,+","","","","","","","","","","","","","","","","","     377.5","5","     377.5","m","    132.0"," ,m","     20.40","m","     29.14","m","     11.65","m"
"MXN00019054","1956","25.6667","-100.7167","999.7","RINCONADA, MX","   1158.1","","    1158.1","m","        13","m","         8","m","         0","m","         0","m","         0","m","         0","m","       339","m","       125","m","    1.7","m,0203, ","  13.0"," ,m,1123, ","   37.8","m,0904,+","","","","","","","","","","","","","","","","","     242.7","7","     242.7","m","     56.6"," ,m","     20.68","m","     29.88","m","     11.48","m"
"MXN00019054","1957","25.6667","-100.7167","999.7","RINCONADA, MX","   1236.5","","    1236.5","m","        20","m","        20","m","         0","m","         0","m","         0","m","         0","m","       338","m","       117","m","    2.8","m,0118, ","  19.8"," ,m,0427, ","   41.7","m,0827,+","","","","","","","","","","","","","","","","","     234.2","2","     234.2","m","    145.3"," ,m","     21.17","m","     30.56","m","     11.78","m"
"MXN00019054","1958","25.6667","-100.7167","999.7","RINCONADA, MX","","","","","        38","m","        32","m","         2","m","","","","","         0","m","       302","m","       141","m","","","  39.9"," ,m,0825, ","   40.0","m,0726,+","","","","","","","","","","","","","","","","","     418.0","0","     418.0","m","    292.3"," ,m","","","     28.97","m","",""
