"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00427578","1957","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        76","0","        35","0","         1","0","","","","","","","","","","","","","","","","","","","","","","","  39.4"," ,0,0423, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    350.9"," ,0","","","","","","","",""
"USC00427578","1958","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","","","","","","","","","         3","0","","","","","","","","","","","","","","","","","   381"," ,0,1116, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    195.0"," ,0","      578"," ,0","","","","","",""
"USC00427578","1959","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    268.0"," ,0","","","","","","","",""
"USC00427578","1960","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        48","0","        24","0","         0","0","","","         3","0","","","","","","","","","","","","","","","","","    41"," ,0,0126, ","  16.8"," ,0,0308, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    228.4"," ,0","      127"," ,0","","","","","",""
"USC00427578","1961","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    231.1"," ,0","","","","","","","",""
"USC00427578","1962","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    250.4"," ,0","      200"," ,0","","","","","",""
"USC00427578","1963","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        66","0","        40","0","         1","0","       37","","         7","0","","","","","","","","","","","","","","","   229"," ,0,0316, ","   140"," ,0,0316, ","  36.1"," ,0,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    343.2"," ,0","      483"," ,0","","","","","",""
"USC00427578","1964","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        77","0","        36","0","         2","0","       59","","        10","0","","","","","","","","","","","","","","","   203"," ,0,0322, ","   208"," ,0,0322, ","  27.2"," ,0,0607, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    337.0"," ,0","      822"," ,0","","","","","",""
"USC00427578","1965","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        78","0","        43","0","         0","0","       23","","        10","0","","","","","","","","","","","","","","","   102"," ,0,0122, ","    94"," ,0,0122, ","  21.3"," ,0,0627, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    367.0"," ,0","      511"," ,0","","","","","",""
"USC00427578","1966","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        55","0","        23","0","         0","0","       31","","        14","0","","","","","","","","","","","","","","","   127"," ,0,0304,+","   102"," ,0,0302, ","  22.6"," ,0,0702, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    173.5"," ,0","      601"," ,0","","","","","",""
"USC00427578","1967","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        77","0","        40","0","         0","0","       28","","        13","0","","","","","","","","","","","","","","","   229"," ,0,1221, ","   127"," ,0,1218, ","  19.6"," ,0,0614, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    323.3"," ,0","      724"," ,0","","","","","",""
"USC00427578","1968","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","        87","0","        45","0","         2","0","       62","","        19","0","","","","","","","","","","","","","","","   152"," ,0,1231, ","   102"," ,0,1221,+","  31.0"," ,0,1015, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    463.5"," ,0","     1022"," ,0","","","","","",""
