"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CDES","1998","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    502.7","","     502.7","U","         0","U","        54","U","         0","U","       208","U","        69","U","   -6.1","U,1222, ","   41.7","U,0716, ","-0.6","U,1102","-3.3","U,1206","-6.1","U,1222","0.0","U,0515","-2.8","U,0416","-4.4","U,0330","","","","","","","     13.95","U","     22.45","U","      5.46","U"
"USR0000CDES","2000","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    547.0","","     547.0","U","         0","U","        38","U","         0","U","       243","U","        77","U","   -5.0","U,1116, ","   40.0","U,0614, ","0.0","U,1101","-2.8","U,1112","-4.4","U,1115","0.0","U,0419","-2.2","U,0309","","","","","    1366.9","9","    1366.9","U","     15.38","U","     24.36","U","      6.40","U"
"USR0000CDES","2001","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    574.7","","     574.7","U","         0","U","        65","U","         0","U","       235","U","        88","U","   -7.8","U,0208, ","   38.3","U,0826,+","0.0","U,1124","-2.2","U,1204","-4.4","U,1205","-0.6","U,0422","-2.2","U,0409","-4.4","U,0215","-7.8","U,0208","    1870.5","5","    1870.5","U","     15.07","U","     23.91","U","      6.24","U"
"USR0000CDES","2002","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    548.0","","     548.0","U","         0","U","        65","U","         0","U","       238","U","        86","U","   -7.8","U,0130, ","   38.9","U,0901,+","0.0","U,1025","-2.8","U,1218","-5.0","U,1224","0.0","U,0522","-2.8","U,0420","-5.6","U,0315","-7.8","U,0130","    1645.8","8","    1645.8","U","     15.02","U","     24.33","U","      5.70","U"
"USR0000CDES","2003","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    900.7","","     900.7","U","         0","U","        49","U","         0","U","       228","U","       112","U","   -3.9","U,0404, ","   38.9","U,0922,+","0.0","U,1104","-2.2","U,1212","","","-0.6","U,0510","-2.2","U,0416","","","","","    1671.2","2","    1671.2","U","     16.46","U","     24.47","U","      8.45","U"
"USR0000CDES","2004","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    564.9","","     564.9","U","         0","U","        32","U","         0","U","       216","U","        78","U","   -2.2","U,1201, ","   38.9","U,0810, ","0.0","U,1029","-2.2","U,1201","","","-0.6","U,0301","","","","","","","    1478.4","4","    1478.4","U","     15.41","U","     23.60","U","      7.22","U"
"USR0000CDES","2005","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    546.2","","     546.2","U","         0","U","        29","U","         0","U","       228","U","        70","U","   -3.3","U,1216, ","   39.4","U,0713, ","0.0","U,1127","-3.3","U,1216","","","0.0","U,0420","-2.2","U,0106","","","","","    1817.9","9","    1817.9","U","     15.43","U","     23.59","U","      7.27","U"
"USR0000CDES","2006","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    697.7","","     697.7","U","         0","U","        56","U","         0","U","       234","U","        91","U","   -5.0","U,1219,+","   41.1","U,0723,+","0.0","U,1030","-2.8","U,1129","-4.4","U,1218","0.0","U,0424","-2.2","U,0322","-5.0","U,0221","","","    1581.7","7","    1581.7","U","     15.73","U","     24.00","U","      7.47","U"
"USR0000CDES","2007","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    667.8","","     667.8","U","         0","U","        47","U","         0","U","       236","U","        87","U","   -8.3","U,0114, ","   40.0","U,0706,+","-1.7","U,1202","-2.2","U,1210","","","0.0","U,0607","-2.2","U,0302","-4.4","U,0301","-8.3","U,0114","    1564.7","7","    1564.7","U","     15.75","U","     24.34","U","      7.17","U"
"USR0000CDES","2008","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    740.3","","     740.3","U","         0","U","        47","U","         0","U","       238","U","       100","U","   -6.1","U,0215, ","   38.3","U,0621,+","0.0","U,1011","-2.8","U,1218","-5.6","U,1219","-0.6","U,0424","-2.8","U,0331","-6.1","U,0215","","","    1670.9","9","    1670.9","U","     15.97","U","     24.33","U","      7.61","U"
"USR0000CDES","2009","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    634.3","","     634.3","U","         0","U","        46","U","         0","U","       233","U","        81","U","   -5.0","U,0210, ","   38.3","U,0829,+","0.0","U,1006","-3.9","U,1223","","","-1.1","U,0429","-2.8","U,0323","-4.4","U,0310","","","    1457.0","0","    1457.0","U","     15.70","U","     23.99","U","      7.40","U"
"USR0000CDES","2010","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    474.7","","     474.7","U","         0","U","        49","U","         0","U","       209","U","        51","U","   -4.4","U,1129, ","   39.4","U,0825,+","-0.6","U,1109","-2.2","U,1125","-4.4","U,1129","-1.1","U,0524","-2.8","U,0305","","","","","    1815.0","0","    1815.0","U","     14.42","U","     22.22","U","      6.62","U"
"USR0000CDES","2011","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    520.1","","     520.1","U","         0","U","        54","U","         0","U","       211","U","        74","U","   -3.3","U,1205,+","   39.4","U,0826, ","0.0","U,1007","-2.2","U,1203","","","0.0","U,0602","-3.3","U,0410","","","","","    1916.1","1","    1916.1","U","     14.53","U","     22.71","U","      6.34","U"
"USR0000CDES","2012","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    660.5","","     660.5","U","         0","U","        50","U","         0","U","       243","U","        86","U","   -5.0","U,1231,+","   38.9","U,0810,+","0.0","U,1110","-4.4","U,1219","-4.4","U,1219","0.0","U,0527","-2.2","U,0406","-5.0","U,0117","","","    1669.2","2","    1669.2","U","     15.88","U","     24.63","U","      7.14","U"
"USR0000CDES","2013","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    588.3","","     588.3","U","         0","U","        47","U","         0","U","       242","U","        70","U","   -6.1","U,0112,+","   39.4","U,0630, ","-1.7","U,1205","-2.2","U,1206","","","0.0","U,0524","-2.8","U,0226","-4.4","U,0222","","","    1530.8","8","    1530.8","U","     15.58","U","     24.09","U","      7.06","U"
"USR0000CDES","2014","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    561.1","","     561.1","U","         0","U","        16","U","         0","U","       260","U","        54","U","   -6.1","U,1231, ","   38.9","U,0724, ","-1.1","U,1225","-2.8","U,1228","-6.1","U,1231","-1.1","U,0404","-3.3","U,0202","","","","","    1340.1","1","    1340.1","U","     16.36","U","     24.39","U","      8.33","U"
"USR0000CDES","2015","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    547.1","","     547.1","U","         0","U","        29","U","         0","U","       234","U","        50","U","   -7.8","U,0101, ","   37.8","U,0816, ","0.0","U,1110","-2.2","U,1111","-4.4","U,1215","0.0","U,0304","-2.8","U,0103","-7.8","U,0101","-7.8","U,0101","    1371.0","0","    1371.0","U","     15.70","U","     23.11","U","      8.28","U"
"USR0000CDES","2017","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    628.2","","     628.2","U","         0","U","        18","U","         0","U","       240","U","        59","U","   -2.8","U,0225,+","   38.9","U,0830,+","0.0","U,1204","","","","","0.0","U,0414","-2.2","U,0409","","","","","    1595.3","3","    1595.3","U","     15.96","U","     23.66","U","      8.25","U"
"USR0000CDES","2018","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    612.4","","     612.4","U","         0","U","        28","U","         0","U","       229","U","        64","U","   -7.2","U,0220, ","   41.1","U,0725, ","-1.1","U,1202","-2.8","U,1228","","","-0.6","U,0420","-2.8","U,0316","-4.4","U,0224","-7.2","U,0220","    1406.3","3","    1406.3","U","     15.85","U","     23.61","U","      8.09","U"
"USR0000CDES","2019","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    449.6","","     449.6","U","         0","U","        34","U","         0","U","       202","U","        59","U","   -6.1","U,0223,+","   37.2","U,0901,+","0.0","U,0930","-2.2","U,1218","","","-0.6","U,0324","-2.8","U,0309","-6.1","U,0223","","","    1818.6","6","    1818.6","U","     14.32","U","     21.76","U","      6.88","U"
"USR0000CDES","2020","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    708.7","","     708.7","U","         0","U","        35","U","         0","U","       219","U","        87","U","   -3.3","U,1230,+","   42.2","U,0906, ","-0.6","U,1109","-3.3","U,1211","","","-1.1","U,0403","-2.8","U,0205","","","","","    1706.2","2","    1706.2","U","     15.85","U","     23.98","U","      7.71","U"
"USR0000CDES","2021","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    701.7","","     701.7","U","         0","U","        34","U","         0","U","       234","U","        78","U","   -3.4","U,1216, ","   41.4","U,0616, ","-0.7","U,1019","-2.7","U,1215","","","-0.6","U,0415","-2.2","U,0321","","","","","    1594.7","7","    1594.7","U","     15.77","U","     23.74","U","      7.81","U"
"USR0000CDES","2022","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    626.5","","     626.5","U","         0","U","        40","U","         0","U","       219","U","        78","U","   -4.8","U,0224, ","   39.8","U,0906, ","-1.5","U,1028","-2.7","U,1113","-4.4","U,1207","-3.6","U,0511","-3.6","U,0511","-4.8","U,0224","","","    1486.0","0","    1486.0","U","     15.53","U","     23.67","U","      7.40","U"
"USR0000CDES","2023","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    497.2","","     497.2","U","         0","U","        46","U","         0","U","       189","U","        53","U","   -7.2","U,0226,+","   38.9","U,0829, ","0.0","U,1129","","","","","-1.1","U,0405","-3.9","U,0326","-5.0","U,0309","-7.2","U,0226","    2129.6","6","    2129.6","U","     14.19","U","     21.79","U","      6.58","U"
"USR0000CDES","2024","32.8569","-116.6222","1060.7","DESCANSO CALIFORNIA, CA US","    713.2","","     713.2","U","         0","U","        32","U","         0","U","       216","U","        82","U","   -3.9","U,0408,+","   41.1","U,0705, ","-0.6","U,1116","","","","","0.0","U,0506","-3.9","U,0408","","","","","    1793.6","6","    1793.6","U","     15.41","U","     23.33","U","      7.49","U"
