"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004847","1999","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       280","W","","","      21.9","W"
"USW00004847","2000","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","","","","","","","       143","W","        65","W","        10","W","","","","","","","","","","","","","","","","","","","  74.7"," ,W,0518, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    825.2"," ,W","","","","","","","        90","W","       360","W","      16.5","W","      65.7","W"
"USW00004847","2001","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","       3.4","W","    327.4","","     327.4","W","       146","W","        68","W","         6","W","         1","W","       119","W","        34","W","       123","W","        13","W","","","","","","","  -18.3","W,0109, ","  45.0"," ,W,1016, ","   36.1","W,0808, ","-0.6","W,1007","-2.2","W,1008","-5.0","W,1112","-6.7","W,1224","-9.4","W,1225","0.0","W,0429","-3.3","W,0419","-6.7","W,0328","-6.7","W,0328","-12.2","W,0326","    3548.5","5","    3548.5","W","    833.2"," ,W","     10.13","W","     15.31","W","      4.95","W","       210","W","       360","W","      16.1","W","      65.7","W"
"USW00004847","2002","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","","","","","","","       148","W","        60","W","         6","W","","","","","","","","","","","","","","","","","","","  55.1"," ,W,0512, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    688.2"," ,W","","","","","","","","","       360","W","","","      65.7","W"
"USW00004847","2003","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","       3.5","W","    273.3","","     273.3","W","       171","W","        72","W","         6","W","         6","W","       136","W","        62","W","       138","W","         5","W","","","","","","","  -22.8","W,0127, ","  58.2"," ,W,0801, ","   33.9","W,0703, ","0.0","W,1002","-3.3","W,1107","-6.7","W,1108","-6.7","W,1108","-8.9","W,1207","-1.1","W,0424","-2.2","W,0413","-4.4","W,0331","-7.2","W,0314","-10.0","W,0311","    3879.6","6","    3879.6","W","    875.1"," ,W","      8.75","W","     14.13","W","      3.38","W","       280","W","       360","W","      17.4","W","      65.7","W"
"USW00004847","2004","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","       3.6","W","    281.2","","     281.2","W","       157","W","        70","W","         3","W","         9","W","       124","W","        46","W","       143","W","         2","W","","","","","","","  -25.0","W,0125, ","  47.5"," ,W,0904, ","   32.2","W,0722,+","-0.6","W,1005","-5.0","W,1109","-5.0","W,1109","-6.7","W,1114","-16.1","W,1219","-1.1","W,0504","-2.2","W,0428","-5.0","W,0405","-8.3","W,0322","-10.6","W,0313","    3476.7","7","    3476.7","W","    818.1"," ,W","      9.45","W","     14.74","W","      4.16","W","       260","W","       360","W","      17.0","W","      65.7","W"
"USW00004847","2005","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","","","","","","","        88","B","        44","B","         4","B","","","","","","","","","","","","","","","","","","","  38.6"," ,B,1115, ","","","","","","","","","","","","","","","","","","","","","","","    3575.9","9","    3575.9"," ","    404.0"," ,B","","","","","","","","","","","","","",""
"USW00004847","2006","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","       3.3","W","    381.4","","     381.4","W","       139","W","        68","W","         7","W","         0","W","       115","W","        16","W","       143","W","        12","W","       212"," ","        24"," ","        51"," ","  -15.5","W,0218, ","  39.4"," ,W,0714, ","   35.6","W,0909, ","0.0","W,1012","-3.8","W,1026","-4.9","W,1103","-7.7","W,1204","","","-1.6","W,0426","-4.9","W,0327","-4.9","W,0327","-7.1","W,0305","-9.3","W,0228","","","","","    890.1"," ,W","     10.84","W","     15.95","W","      5.73","W","       230","W","       280","W","      17.0","W","      21.9","W"
"USW00004847","2007","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","       3.3","W","    441.2","","     441.2","W","       143","W","        62","W","         9","W","         6","W","       135","W","        58","W","       161","W","        17","W","       216"," ","        32"," ","        24"," ","  -22.7","W,0215, ","  52.3"," ,W,0603, ","   35.6","W,0708, ","-1.0","W,1028","-2.7","W,1102","-6.6","W,1123","-8.2","W,1128","-9.9","W,1201","-1.0","W,0415","-6.0","W,0410","-6.0","W,0410","-7.1","W,0407","-14.9","W,0308","    3406.6","6","    3406.6","W","    865.9"," ,W","      9.84","W","     15.25","W","      4.43","W","       290","W","        90","W","      16.1","W","      34.9","W"
"USW00004847","2008","41.86784","-84.07946","244.1","ADRIAN LENAWEE CO AIRPORT, MI US","       3.5","W","    324.9","","     324.9","W","       163","W","        83","W","         6","W","         3","W","       144","W","        55","W","       149","W","         5","W","       221"," ","        36"," ","        40"," ","  -19.3","W,1221, "," 110.7"," ,W,0702, ","   33.9","W,0823,+","0.0","W,1004","-2.7","W,1029","-5.5","W,1030","-7.1","W,1118","-11.6","W,1123","-2.1","W,0430","-2.7","W,0415","-6.6","W,0329","-12.1","W,0323","-12.1","W,0323","    3522.5","5","    3522.5","W","   1023.2"," ,W","      8.90","W","     14.31","W","      3.49","W","       230","W","       240","W","      20.6","W","      25.0","W"
