"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00106553","1921","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      1.7","","       1.7","6","       111","6","        61","6","         1","6","","","","","        39","6","       270","6","        59","6","        84","6","         0","6","","","  -31.7","6,0217, ","","","","","  41.1"," ,6,1121, ","   30.6","6,0720, ","-2.2","6,0805","-2.2","6,0805","-5.6","6,0904","-6.7","6,0905","-11.1","6,0913","0.0","6,0726","-2.2","6,0702","-6.7","6,0512","-6.7","6,0512","-8.9","6,0503","    5809.7","7","    5809.7","6","    506.3"," ,6","","","      2.40","6","     11.07","6","     -6.28","6"
"USC00106553","1922","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","","","","","","","","","","","        63","6","       286","6","        85","6","        93","6","         0","6","","","  -37.8","6,0119, ","","","","","","","   29.4","6,0713, ","-0.6","6,0808","-2.8","6,0816","-7.2","6,0908","-7.2","6,0908","-10.6","6,0928","-0.6","6,0729","-2.2","6,0623","-6.7","6,0527","-6.7","6,0527","-10.0","6,0511","    6182.9","9","    6182.9","6","","","","","      1.15","6","     10.13","6","     -7.84","6"
"USC00106553","1923","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","       120","6","        54","6","         1","6","","","","","        54","6","       283","6","        71","6","        78","6","         0","6","","","  -34.4","6,0129, ","","","","","  29.7"," ,6,1004, ","   28.9","6,0812,+","-1.1","6,0801","-2.8","6,0804","-5.0","6,0917","-8.3","6,0918","-9.4","6,1013","-1.1","6,0718","-3.3","6,0625","-6.7","6,0614","-6.7","6,0614","-9.4","6,0503","    6082.9","9","    6082.9","6","    440.2"," ,6","","","      1.23","6","      9.93","6","     -7.46","6"
"USC00106553","1924","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      1.1","","       1.1","6","        86","6","        36","6","         1","6","","","","","        55","6","       321","6","        60","6","        87","6","         1","6","","","  -37.8","6,1224,+","","","","","  26.9"," ,6,1028, ","   32.2","6,0701, ","-3.9","6,0801","-3.9","6,0801","-5.6","6,0822","-7.2","6,0901","-8.9","6,0920","-0.6","6,0731","-2.8","6,0729","-4.4","6,0620","-7.2","6,0609","-10.6","6,0506","    5956.2","2","    5956.2","6","    280.9"," ,6","","","      1.31","6","     10.55","6","     -7.94","6"
"USC00106553","1925","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      3.1","","       3.1","6","       123","6","        69","6","         1","6","","","","","        39","6","       276","6","        56","6","        69","6","         0","6","","","  -29.4","6,0210, ","","","","","  28.4"," ,6,0404, ","   31.1","6,0715, ","0.0","6,0804","-2.2","6,0815","-5.0","6,0816","-6.7","6,0824","-10.0","6,1003","0.0","6,0727","-3.9","6,0614","-6.7","6,0611","-6.7","6,0611","-9.4","6,0429","    5910.3","3","    5910.3","6","    573.1"," ,6","","","      2.24","6","     10.55","6","     -6.07","6"
"USC00106553","1926","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","       103","6","        46","6","         0","6","","","","","        51","6","       290","6","        68","6","        68","6","         0","6","","","  -34.4","6,1214, ","","","","","  17.3"," ,6,0818, ","   29.4","6,0626, ","-0.6","6,0802","-2.2","6,0816","-5.0","6,0901","-6.7","6,0909","-10.0","6,0917","-0.6","6,0729","-2.2","6,0721","-4.4","6,0616","-7.2","6,0615","-8.9","6,0423","    5805.3","3","    5805.3","6","    390.2"," ,6","","","      2.07","6","     10.85","6","     -6.71","6"
"USC00106553","1927","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","       118","6","        64","6","         3","6","","","","","        54","6","       299","6","        82","6","        66","6","         0","6","","","  -36.7","6,0122, ","","","","","  34.3"," ,6,1109, ","   29.4","6,0718, ","0.0","6,0801","-2.2","6,0823","-5.0","6,0827","-7.2","6,0907","-8.9","6,1005","0.0","6,0731","-2.2","6,0715","-6.1","6,0531","-6.7","6,0530","-12.8","6,0502","    6228.4","4","    6228.4","6","    597.1"," ,6","","","      0.72","6","      8.77","6","     -7.33","6"
"USC00106553","1928","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","        83","6","        41","6","         0","6","","","","","","","","","        37","6","        64","6","         0","6","","","","","","","","","  18.8"," ,6,0311, ","   30.6","6,0810, ","","","","","","","","","","","","","","","","","","","","","    6270.8","8","    6270.8","6","    294.6"," ,6","","","","","     11.06","6","",""
"USC00106553","1929","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","       100","6","        47","6","         2","6","","","","","        54","6","       296","6","        67","6","        83","6","         0","6","","","  -38.3","6,0207, ","","","","","  48.3"," ,6,1210, ","   31.1","6,0814, ","-2.2","6,0805","-2.2","6,0805","-4.4","6,0904","-6.7","6,0908","-10.0","6,0924","0.0","6,0729","-2.2","6,0723","-4.4","6,0620","-7.2","6,0603","-11.1","6,0501","","","","","    452.3"," ,6","","","      1.68","6","     10.76","6","     -7.40","6"
"USC00106553","1930","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      5.3","","       5.3","6","       113","6","        52","6","         0","6","","","","","        69","6","       289","6","        71","6","        92","6","         0","6","","","  -35.0","6,0121, ","","","","","  19.1"," ,6,1001, ","   30.6","6,0708,+","-2.2","6,0821","-2.2","6,0821","-4.4","6,0901","-10.6","6,0923","-10.6","6,0923","0.0","6,0728","-2.2","6,0720","-5.0","6,0629","-6.7","6,0614","-8.9","6,0522","    5665.1","1","    5665.1","6","    370.5"," ,6","","","      1.75","6","     10.92","6","     -7.42","6"
"USC00106553","1931","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","     21.7","","      21.7","6","        89","6","        34","6","         0","6","","","","","        61","6","       291","6","        56","6","       104","6","         8","6","","","  -32.8","6,1122, ","","","","","  19.1"," ,6,0919, ","   35.0","6,0719, ","0.0","6,0802","-3.3","6,0808","-4.4","6,0911","-7.8","6,0922","-8.9","6,1008","0.0","6,0719","-2.2","6,0706","-4.4","6,0630","-8.9","6,0521","-8.9","6,0521","    5963.2","2","    5963.2","6","    317.7"," ,6","","","      2.42","6","     12.26","6","     -7.42","6"
"USC00106553","1932","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","       121","6","        60","6","         0","6","","","","","        61","6","       302","6","","","","","","","","","  -36.7","6,1211, ","","","","","  14.5"," ,6,0530, ","","","0.0","6,0801","-2.2","6,0819","-6.7","6,0830","-6.7","6,0830","-8.9","6,0909","0.0","6,0722","-2.2","6,0720","-5.6","6,0531","-7.8","6,0526","-9.4","6,0425","","","","","    428.3"," ,6","","","","","","","     -7.69","6"
"USC00106553","1933","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","       104","6","        55","6","         1","6","","","","","        41","6","       290","6","        47","6","       114","6","         9","6","","","  -40.6","6,0209, ","","","","","  55.9"," ,6,1030, ","   33.3","6,0814,+","-2.8","6,0806","-2.8","6,0806","-4.4","6,0831","-7.8","6,0908","-10.0","6,0926","0.0","6,0731","-2.2","6,0701","-7.2","6,0528","-7.2","6,0528","-11.7","6,0510","    5797.8","8","    5797.8","6","    424.5"," ,6","","","      2.94","6","     12.79","6","     -6.90","6"
"USC00106553","1934","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      2.5","","       2.5","6","","","","","","","","","","","        27","6","       285","6","        30","6","       116","6","         2","6","","","  -26.7","6,0112, ","","","","","","","   33.9","6,0728, ","-0.6","6,0801","-2.2","6,0908","-5.0","6,0909","-6.7","6,0920","-11.7","6,0926","-0.6","6,0717","-2.2","6,0713","-5.0","6,0602","-7.2","6,0513","-8.9","6,0415","","","","","","","","","      4.31","6","     13.86","6","     -5.24","6"
"USC00106553","1935","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","        76","6","        36","6","         0","6","","","","","        61","6","       308","6","        61","6","       104","6","         2","6","","","  -36.7","6,0120, ","","","","","  13.0"," ,6,0408, ","   32.2","6,0715,+","-2.2","6,0801","-2.2","6,0801","-5.0","6,0816","-6.7","6,0926","-10.0","6,0927","-1.1","6,0730","-3.3","6,0729","-5.6","6,0701","-7.8","6,0511","-8.9","6,0508","    5674.1","1","    5674.1","6","    232.5"," ,6","","","      1.81","6","     11.39","6","     -7.76","6"
"USC00106553","1936","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5888.7","7","    5888.7","6","","","","","","","","","",""
"USC00106553","1938","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      6.6","","       6.6","6","       117","6","        61","6","         0","6","","","","","        65","6","       280","6","        80","6","        87","6","         0","6","","","  -33.3","6,0322, ","","","","","  19.1"," ,6,1104, ","   31.7","6,0726, ","-4.4","6,0803","-4.4","6,0803","-4.4","6,0803","-6.7","6,0906","-9.4","6,1018","-0.6","6,0724","-2.2","6,0620","-6.7","6,0610","-6.7","6,0610","-10.0","6,0509","","","","","    410.5"," ,6","","","      1.62","6","     10.21","6","     -6.97","6"
"USC00106553","1939","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.8","","       0.8","6","        75","6","        31","6","         0","6","","","","","        36","6","       292","6","        55","6","        87","6","         1","6","","","  -29.4","6,0209, ","","","","","  22.9"," ,6,0912, ","   33.3","6,0719, ","-1.1","6,0801","-3.9","6,0807","-5.0","6,0907","-7.8","6,0929","-8.9","6,1009","-1.1","6,0723","-6.1","6,0717","-6.1","6,0717","-6.7","6,0624","-10.6","6,0417","    5864.9","9","    5864.9","6","    272.2"," ,6","","","      3.08","6","     12.55","6","     -6.40","6"
"USC00106553","1940","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","       117","6","        56","6","         2","6","","","","","        46","6","       282","6","","","","","","","","","  -32.2","6,1213, ","","","","","  30.0"," ,6,0918, ","","","0.0","6,0802","-3.3","6,0803","-4.4","6,0905","-8.9","6,1006","-8.9","6,1006","0.0","6,0729","-2.8","6,0728","-5.0","6,0623","-8.3","6,0507","-11.7","6,0430","    5275.9","9","    5275.9","6","    453.8"," ,6","","","","","","","     -6.08","6"
"USC00106553","1941","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.6","","       0.6","6","       107","6","        53","6","         2","6","","","","","        49","6","       282","6","        51","6","        72","6","         0","6","","","  -32.8","6,1227,+","","","","","  31.8"," ,6,1203, ","   31.7","6,0806,+","0.0","6,0802","-2.8","6,0826","-5.0","6,0907","-8.3","6,0908","-9.4","6,0922","-1.1","6,0729","-2.2","6,0630","-5.0","6,0601","-6.7","6,0520","-9.4","6,0421","","","","","    487.4"," ,6","","","      2.32","6","     11.27","6","     -6.62","6"
"USC00106553","1942","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.3","","       0.3","6","        96","6","        48","6","         1","6","","","","","        47","6","       299","6","        70","6","        84","6","         0","6","","","  -36.7","6,0105, ","","","","","  27.9"," ,6,1115, ","   31.7","6,0722, ","0.0","6,0801","-2.8","6,0804","-4.4","6,0829","-7.2","6,0918","-10.0","6,0919","0.0","6,0730","-2.8","6,0718","-4.4","6,0629","-7.8","6,0517","-10.6","6,0511","    6025.7","7","    6025.7","6","    367.3"," ,6","","","      1.64","6","     10.66","6","     -7.38","6"
"USC00106553","1943","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","        94","6","        36","6","         1","6","","","        23","6","        53","6","       304","6","","","","","","","","","  -40.6","6,0118, ","","","   254"," ,6,0121, ","  27.9"," ,6,0121, ","","","-1.1","6,0803","-2.8","6,0808","-6.1","6,0903","-7.2","6,0919","-12.8","6,1020","-0.6","6,0730","-2.8","6,0716","-4.4","6,0712","-6.7","6,0518","-10.6","6,0511","","","","","    378.3"," ,6","     1945"," ,6","","","","","     -6.99","6"
"USC00106553","1944","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","        98","6","        51","6","         0","6","","","","","        63","6","       298","6","        85","6","        68","6","         0","6","","","  -34.4","6,0104, ","","","","","  24.9"," ,6,0602, ","   28.3","6,0831, ","-2.2","6,0803","-2.2","6,0803","-4.4","6,0820","-7.8","6,0915","-10.0","6,1002","0.0","6,0724","-3.3","6,0723","-5.6","6,0602","-7.2","6,0524","-11.1","6,0523","    5975.1","1","    5975.1","6","    352.4"," ,6","","","      1.21","6","      9.86","6","     -7.44","6"
"USC00106553","1945","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","6","","","","","","","","","","","        52","6","       289","6","        74","6","        83","6","         0","6","","","  -31.7","6,1213,+","","","","","","","   29.4","6,0802, ","-2.2","6,0804","-2.2","6,0804","-4.4","6,0826","-6.7","6,0908","-9.4","6,0919","-3.3","6,0731","-3.3","6,0731","-4.4","6,0616","-12.2","6,0426","-12.2","6,0426","    6076.1","1","    6076.1","6","","","","","      1.60","6","      9.81","6","     -6.61","6"
"USC00106553","1946","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","       108","6","        54","6","         2","6","","","        29","6","        47","6","       275","6","","","","","","","","","  -30.6","6,1230, ","","","   254"," ,6,1120, ","  35.6"," ,6,1119, ","","","-1.1","6,0806","-2.8","6,0808","-5.6","6,0907","-6.7","6,0919","-10.0","6,1007","0.0","6,0724","-3.9","6,0617","-5.6","6,0607","-6.7","6,0515","-11.1","6,0501","    5933.5","5","    5933.5","6","    503.3"," ,6","     2192"," ,6","","","","","     -6.49","6"
"USC00106553","1948","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","0","","","","","","","","","","","        58","0","       295","0","        94","0","        73","0","         0","0","         1"," ","  -37.8","0,1223, ","","","","","","","   27.8","0,0913, ","0.0","0,0801","-2.8","0,0807","-4.4","0,0820","-9.4","0,0924","-9.4","0,0924","0.0","6,0729","-4.4","6,0728","-4.4","6,0728","-6.7","6,0515","-11.1","6,0505","","","","","","","","","      0.66","0","      9.04","0","     -7.73","0"
"USC00106553","1950","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","0","       117","0","        50","0","         1","0","      178","","        33","0","        39","0","       303","0","        62","0","        65","0","         0","0","","","  -35.6","0,0203,+","   787"," ,0,0327,+","   292"," ,0,0118, ","  33.0"," ,0,0909, ","   30.6","0,0901, ","-0.6","0,0806","-2.2","0,0807","-5.0","0,0911","-6.7","0,0915","-8.9","0,0928","-2.2","0,0731","-2.2","0,0731","-6.1","0,0603","-7.2","0,0525","-9.4","0,0510","    6126.6","6","    6126.6","0","    403.8"," ,0","     2125"," ,0","      1.38","0","      9.43","0","     -6.66","0"
"USC00106553","1951","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.6","","       0.6","0","       110","0","        62","0","         0","0","      169","","        35","0","        59","0","       310","0","        89","0","        59","0","         0","0","","","  -41.1","0,0129, ","  1118"," ,0,0205, ","   267"," ,0,0117, ","  20.8"," ,0,0207, ","   30.0","0,0726,+","0.0","0,0810","-3.9","0,0814","-6.1","0,0830","-7.2","0,0831","-8.9","0,0921","-0.6","0,0726","-2.2","0,0712","-4.4","0,0609","-7.2","0,0607","-8.9","0,0503","    6107.9","9","    6107.9","0","    411.1"," ,0","     2425"," ,0","      0.56","0","      9.05","0","     -7.92","0"
"USC00106553","1952","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.6","","       0.6","0","        87","0","        27","0","         0","0","      169","","        31","0","        61","0","       301","0","        90","0","        93","0","         0","0","         1"," ","  -33.9","0,1225, ","  1168"," ,0,0311, ","   254"," ,0,1207, ","  14.2"," ,0,0621, ","   27.8","0,0731,+","0.0","0,0812","-2.2","0,0817","-5.0","0,0901","-6.7","0,0913","-9.4","0,0914","0.0","0,0725","-2.2","0,0707","-6.1","0,0616","-7.8","0,0613","-11.1","0,0422","    6465.9","9","    6465.9","0","    207.3"," ,0","     1519"," ,0","      1.37","0","     10.73","0","     -7.98","0"
"USC00106553","1953","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.6","","       0.6","0","        91","0","        51","0","         0","0","      167","","        30","0","        35","0","       296","0","        56","0","        77","0","         0","0","","","  -30.6","0,0220, ","   914"," ,0,0322,+","   152"," ,0,1122,+","  17.0"," ,0,1123, ","   29.4","0,0712, ","-1.7","0,0809","-4.4","0,0825","-4.4","0,0825","-7.2","0,0926","-11.1","0,1003","0.0","0,0727","-2.2","0,0721","-4.4","0,0624","-7.8","0,0525","-10.0","0,0511","    5979.0","0","    5979.0","0","    360.6"," ,0","     1999"," ,0","      2.39","0","     10.83","0","     -6.06","0"
"USC00106553","1954","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","0","        71","0","        41","0","         0","0","","","        29","0","        51","0","       294","0","        57","0","        79","0","         0","0","","","  -32.2","0,1227, ","","","   203"," ,0,1231, ","  18.5"," ,0,1115, ","   30.6","0,0802, ","-1.7","0,0801","-2.2","0,0816","-5.6","0,0817","-8.3","0,0906","-11.1","0,0929","-2.2","0,0731","-2.2","0,0731","-5.0","0,0722","-7.2","0,0602","-10.6","0,0502","    5786.7","7","    5786.7","0","    315.0"," ,0","     2183"," ,0","      1.99","0","     10.87","0","     -6.90","0"
"USC00106553","1955","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      2.5","","       2.5","0","        69","0","        41","0","         2","0","","","","","        63","0","       302","0","        88","0","        74","0","         0","0","","","  -33.3","0,0305, ","","","","","  42.4"," ,0,1222, ","   30.0","0,0906, ","-3.9","0,0804","-3.9","0,0804","-5.0","0,0820","-6.7","0,0921","-12.8","0,0922","-2.2","0,0729","-2.2","0,0729","-7.2","0,0702","-7.2","0,0702","-9.4","0,0523","    6340.4","4","    6340.4","0","    343.7"," ,0","","","      0.76","0","      9.67","0","     -8.16","0"
"USC00106553","1956","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","      0.0","","       0.0","0","        61","0","        33","0","         1","0","","","","","        71","0","       309","0","        79","0","        86","0","         0","0","","","  -38.9","0,0202,+","","","","","  28.7"," ,0,0526, ","   31.1","0,0824, ","-6.7","0,0802","-6.7","0,0802","-6.7","0,0802","-6.7","0,0802","-9.4","0,0923","-1.1","0,0729","-4.4","0,0708","-4.4","0,0708","-8.9","0,0514","-8.9","0,0514","    5890.2","2","    5890.2","0","    304.7"," ,0","","","      0.82","0","     10.36","0","     -8.73","0"
"USC00106553","1957","44.03333","-114.83333","2094.9","OBSIDIAN 3 SSE, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6521.0","0","    6521.0"," ","","","","","","","","","",""
