"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CEAG","2002","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    729.4","","     729.4","U","         0","U","        36","U","         1","U","       154","U","        26","U","   -5.0","U,0128, ","   38.9","U,0710, ","0.0","U,1217","","","","","","","0.0","U,0418","-2.8","U,0308","-4.4","U,0129","","","","","","","     14.34","U","     18.56","U","     10.11","U"
"USR0000CEAG","2003","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    805.9","","     805.9","U","         0","U","        23","U","         1","U","       160","U","        37","U","   -2.8","U,1228, ","   40.0","U,0729, ","-0.6","U,1031","-2.8","U,1228","","","","","0.0","U,0428","","","","","","","    2180.7","7","    2180.7","U","     14.07","U","     18.13","U","     10.00","U"
"USR0000CEAG","2005","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    658.3","","     658.3","U","         0","U","        22","U","         0","U","       144","U","        39","U","   -1.7","U,0108,+","   38.3","U,0717, ","-1.1","U,1128","","","","","","","0.0","U,0414","","","","","","","    2316.8","8","    2316.8","U","     13.99","U","     18.26","U","      9.73","U"
"USR0000CEAG","2006","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    805.9","","     805.9","U","         0","U","        54","U","         1","U","       160","U","        34","U","   -5.6","U,0311, ","   41.1","U,0625, ","0.0","U,1113","-2.8","U,1129","","","","","-0.6","U,0417","-2.8","U,0313","-5.6","U,0311","","","    2315.3","3","    2315.3","U","     13.90","U","     18.25","U","      9.54","U"
"USR0000CEAG","2007","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    682.6","","     682.6","U","         0","U","        36","U","         2","U","       172","U","        38","U","   -6.7","U,0112, ","   38.9","U,0704, ","0.0","U,1201","-3.9","U,1227","","","","","0.0","U,0418","-3.3","U,0228","-6.7","U,0112","-6.7","U,0112","    1967.9","9","    1967.9","U","     14.58","U","     19.36","U","      9.79","U"
"USR0000CEAG","2008","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    806.9","","     806.9","U","         0","U","        48","U","         4","U","       166","U","        30","U","   -5.0","U,1216, ","   40.0","U,0709, ","-1.1","U,1213","-2.8","U,1214","-5.0","U,1216","","","-1.7","U,0421","-2.2","U,0420","","","","","    2296.3","3","    2296.3","U","     14.69","U","     19.32","U","     10.05","U"
"USR0000CEAG","2009","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    808.1","","     808.1","U","         0","U","        42","U","         2","U","       166","U","        40","U","   -5.6","U,1208,+","   37.8","U,0926,+","-1.7","U,1205","-5.0","U,1206","-5.0","U,1206","","","0.0","U,0428","-2.2","U,0323","","","","","    2009.1","1","    2009.1","U","     14.78","U","     19.35","U","     10.20","U"
"USR0000CEAG","2010","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    610.8","","     610.8","U","         0","U","        47","U","         0","U","       136","U","        25","U","   -3.9","U,1231,+","   36.7","U,0825, ","0.0","U,1119","-2.8","U,1123","","","","","0.0","U,0428","","","","","","","    2365.0","0","    2365.0","U","     12.90","U","     17.02","U","      8.78","U"
"USR0000CEAG","2012","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    773.9","","     773.9","U","         0","U","        50","U","         0","U","       159","U","        26","U","   -2.8","U,0117, ","   36.7","U,0813, ","0.0","U,1108","-2.2","U,1215","","","","","0.0","U,0413","-2.8","U,0117","","","","","    2135.8","8","    2135.8","U","     14.36","U","     18.61","U","     10.11","U"
"USR0000CEAG","2013","39.9278","-122.6569","1131.7","EAGLE PEAK CALIFORNIA, CA US","    630.4","","     630.4","U","         0","U","        24","U","         2","U","       147","U","        21","U","   -7.8","U,1208, ","   38.9","U,0703,+","-1.1","U,1203","-5.0","U,1204","-5.0","U,1204","-6.7","U,1207","0.0","U,0307","-2.2","U,0208","-4.4","U,0112","","","    2006.3","3","    2006.3","U","     14.85","U","     19.06","U","     10.63","U"
