"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN011170400","1901","22.717","75.8","567.0","INDORE, IN","        65","I","        40","I","         5","I","","","","","","","","","","","","","  54.1"," ,I,0725, ","","","    557.5"," ,I","","","","","",""
"IN011170400","1902","22.717","75.8","567.0","INDORE, IN","        72","I","        41","I","         9","I","","","","","","","","","","","","","  55.6"," ,I,0709, ","","","    768.7"," ,I","","","","","",""
"IN011170400","1903","22.717","75.8","567.0","INDORE, IN","        85","I","        46","I","        17","I","","","","","","","","","","","",""," 188.5"," ,I,0725, ","","","   1166.6"," ,I","","","","","",""
"IN011170400","1904","22.717","75.8","567.0","INDORE, IN","        68","I","        31","I","         6","I","","","","","","","","","","","","","  74.2"," ,I,0916, ","","","    478.3"," ,I","","","","","",""
"IN011170400","1905","22.717","75.8","567.0","INDORE, IN","        54","I","        34","I","         9","I","","","","","","","","","","","",""," 147.1"," ,I,0708, ","","","    753.9"," ,I","","","","","",""
"IN011170400","1906","22.717","75.8","567.0","INDORE, IN","        95","I","        48","I","        12","I","","","","","","","","","","","",""," 149.9"," ,I,0830, ","","","   1198.3"," ,I","","","","","",""
"IN011170400","1907","22.717","75.8","567.0","INDORE, IN","        68","I","        36","I","        10","I","","","","","","","","","","","","","  78.0"," ,I,0725, ","","","    710.9"," ,I","","","","","",""
"IN011170400","1908","22.717","75.8","567.0","INDORE, IN","        81","I","        43","I","         7","I","","","","","","","","","","","","","  89.9"," ,I,0730, ","","","    629.5"," ,I","","","","","",""
"IN011170400","1909","22.717","75.8","567.0","INDORE, IN","        89","I","        49","I","         6","I","","","","","","","","","","","","","  73.9"," ,I,0802, ","","","    656.3"," ,I","","","","","",""
"IN011170400","1910","22.717","75.8","567.0","INDORE, IN","        89","I","        49","I","        12","I","","","","","","","","","","","","","  92.7"," ,I,0706, ","","","    908.5"," ,I","","","","","",""
"IN011170400","1911","22.717","75.8","567.0","INDORE, IN","        62","I","        35","I","         7","I","","","","","","","","","","","","","  41.4"," ,I,0807, ","","","    505.0"," ,I","","","","","",""
"IN011170400","1912","22.717","75.8","567.0","INDORE, IN","        70","I","        43","I","        11","I","","","","","","","","","","","","","  56.4"," ,I,0723, ","","","    754.2"," ,I","","","","","",""
"IN011170400","1913","22.717","75.8","567.0","INDORE, IN","        72","I","        35","I","        10","I","","","","","","","","","","","",""," 293.4"," ,I,0727, ","","","    975.3"," ,I","","","","","",""
"IN011170400","1914","22.717","75.8","567.0","INDORE, IN","        95","I","        61","I","         7","I","","","","","","","","","","","","","  46.5"," ,I,0618, ","","","    729.2"," ,I","","","","","",""
"IN011170400","1915","22.717","75.8","567.0","INDORE, IN","        89","I","        52","I","         6","I","","","","","","","","","","","","","  78.7"," ,I,0921, ","","","    760.2"," ,I","","","","","",""
"IN011170400","1916","22.717","75.8","567.0","INDORE, IN","        95","I","        62","I","        13","I","","","","","","","","","","","",""," 117.3"," ,I,0616, ","","","   1100.4"," ,I","","","","","",""
"IN011170400","1917","22.717","75.8","567.0","INDORE, IN","       129","I","        80","I","        15","I","","","","","","","","","","","","","  71.6"," ,I,0809, ","","","   1143.7"," ,I","","","","","",""
"IN011170400","1918","22.717","75.8","567.0","INDORE, IN","        47","I","        24","I","         4","I","","","","","","","","","","","","","  49.5"," ,I,0829, ","","","    421.1"," ,I","","","","","",""
"IN011170400","1919","22.717","75.8","567.0","INDORE, IN","       100","I","        63","I","        13","I","","","","","","","","","","","",""," 127.5"," ,I,0823, ","","","   1300.4"," ,I","","","","","",""
"IN011170400","1920","22.717","75.8","567.0","INDORE, IN","        69","I","        45","I","        13","I","","","","","","","","","","","",""," 124.5"," ,I,0716, ","","","    995.1"," ,I","","","","","",""
"IN011170400","1921","22.717","75.8","567.0","INDORE, IN","        77","I","        48","I","         9","I","","","","","","","","","","","","","  99.1"," ,I,0907, ","","","    924.3"," ,I","","","","","",""
"IN011170400","1922","22.717","75.8","567.0","INDORE, IN","        76","I","        53","I","        11","I","","","","","","","","","","","","","  66.3"," ,I,0918, ","","","    903.7"," ,I","","","","","",""
"IN011170400","1923","22.717","75.8","567.0","INDORE, IN","        68","I","        42","I","        10","I","","","","","","","","","","","","","  96.5"," ,I,0729, ","","","    852.9"," ,I","","","","","",""
"IN011170400","1924","22.717","75.8","567.0","INDORE, IN","        84","I","        58","I","         9","I","","","","","","","","","","","",""," 120.7"," ,I,0830, ","","","   1005.9"," ,I","","","","","",""
"IN011170400","1925","22.717","75.8","567.0","INDORE, IN","        60","I","        38","I","         6","I","","","","","","","","","","","","","  53.8"," ,I,0621, ","","","    506.0"," ,I","","","","","",""
"IN011170400","1926","22.717","75.8","567.0","INDORE, IN","        69","I","        37","I","         7","I","","","","","","","","","","","","","  61.5"," ,I,0705, ","","","    607.4"," ,I","","","","","",""
"IN011170400","1927","22.717","75.8","567.0","INDORE, IN","        99","I","        57","I","         9","I","","","","","","","","","","","","","  49.8"," ,I,1113, ","","","    746.5"," ,I","","","","","",""
"IN011170400","1928","22.717","75.8","567.0","INDORE, IN","        77","I","        53","I","        13","I","","","","","","","","","","","",""," 209.8"," ,I,0830, ","","","   1094.6"," ,I","","","","","",""
"IN011170400","1929","22.717","75.8","567.0","INDORE, IN","        59","I","        27","I","         8","I","","","","","","","","","","","",""," 111.0"," ,I,0826, ","","","    644.0"," ,I","","","","","",""
"IN011170400","1930","22.717","75.8","567.0","INDORE, IN","        69","I","        43","I","        15","I","","","","","","","","","","","",""," 125.5"," ,I,0915, ","","","   1252.6"," ,I","","","","","",""
"IN011170400","1931","22.717","75.8","567.0","INDORE, IN","        91","I","        64","I","        12","I","","","","","","","","","","","","","  98.0"," ,I,0717, ","","","    989.3"," ,I","","","","","",""
"IN011170400","1932","22.717","75.8","567.0","INDORE, IN","        73","I","        48","I","        12","I","","","","","","","","","","","",""," 127.3"," ,I,0906, ","","","   1089.7"," ,I","","","","","",""
"IN011170400","1933","22.717","75.8","567.0","INDORE, IN","        81","I","        43","I","        14","I","","","","","","","","","","","",""," 136.7"," ,I,0916, ","","","   1356.6"," ,I","","","","","",""
"IN011170400","1934","22.717","75.8","567.0","INDORE, IN","        84","I","        54","I","        20","I","","","","","","","","","","","",""," 114.3"," ,I,0817, ","","","   1464.9"," ,I","","","","","",""
"IN011170400","1935","22.717","75.8","567.0","INDORE, IN","        86","I","        59","I","        10","I","","","","","","","","","","","",""," 113.0"," ,I,0716, ","","","    941.5"," ,I","","","","","",""
"IN011170400","1936","22.717","75.8","567.0","INDORE, IN","        74","I","        45","I","        10","I","","","","","","","","","","","","","  92.5"," ,I,0908, ","","","    867.9"," ,I","","","","","",""
"IN011170400","1937","22.717","75.8","567.0","INDORE, IN","        78","I","        40","I","        12","I","","","","","","","","","","","","","  91.2"," ,I,0726, ","","","    966.5"," ,I","","","","","",""
"IN011170400","1938","22.717","75.8","567.0","INDORE, IN","        89","I","        51","I","        19","I","","","","","","","","","","","",""," 183.6"," ,I,0710, ","","","   1332.3"," ,I","","","","","",""
"IN011170400","1939","22.717","75.8","567.0","INDORE, IN","        64","I","        38","I","        10","I","","","","","","","","","","","",""," 153.7"," ,I,0831, ","","","    818.5"," ,I","","","","","",""
"IN011170400","1940","22.717","75.8","567.0","INDORE, IN","        93","I","        65","I","        15","I","","","","","","","","","","","",""," 117.6"," ,I,0627, ","","","   1215.0"," ,I","","","","","",""
"IN011170400","1941","22.717","75.8","567.0","INDORE, IN","        59","I","        29","I","        12","I","","","","","","","","","","","",""," 207.8"," ,I,0811, ","","","    863.9"," ,I","","","","","",""
"IN011170400","1942","22.717","75.8","567.0","INDORE, IN","        90","I","        45","I","         9","I","","","","","","","","","","","",""," 180.8"," ,I,0706, ","","","   1002.6"," ,I","","","","","",""
"IN011170400","1943","22.717","75.8","567.0","INDORE, IN","       100","I","        60","I","        10","I","","","","","","","","","","","","","  90.2"," ,I,0901, ","","","    960.0"," ,I","","","","","",""
"IN011170400","1944","22.717","75.8","567.0","INDORE, IN","        93","I","        66","I","        20","I","","","","","","","","","","","",""," 176.8"," ,I,0822, ","","","   1603.6"," ,I","","","","","",""
"IN011170400","1945","22.717","75.8","567.0","INDORE, IN","        79","I","        46","I","        13","I","","","","","","","","","","","",""," 103.4"," ,I,0727, ","","","    991.5"," ,I","","","","","",""
"IN011170400","1946","22.717","75.8","567.0","INDORE, IN","        90","I","        63","I","        16","I","","","","","","","","","","","",""," 231.9"," ,I,0705, ","","","   1434.6"," ,I","","","","","",""
"IN011170400","1947","22.717","75.8","567.0","INDORE, IN","        78","I","        52","I","        11","I","","","","","","","","","","","","","  83.1"," ,I,0811, ","","","    967.6"," ,I","","","","","",""
"IN011170400","1948","22.717","75.8","567.0","INDORE, IN","       108","I","        63","I","        13","I","","","","","","","","","","","","","  75.4"," ,I,0905, ","","","   1045.2"," ,I","","","","","",""
"IN011170400","1949","22.717","75.8","567.0","INDORE, IN","        74","I","        47","I","        11","I","","","","","","","","","","","",""," 115.8"," ,I,0602, ","","","    996.3"," ,I","","","","","",""
"IN011170400","1950","22.717","75.8","567.0","INDORE, IN","        62","I","        37","I","         8","I","","","","","","","","","","","",""," 248.4"," ,I,0729, ","","","    858.6"," ,I","","","","","",""
