"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CANZ","1996","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","","","","","         0","U","        40","U","         0","U","       216","U","        84","U","   -6.1","U,0123, ","   40.0","U,0724, ","0.0","U,1023","-2.2","U,1116","","","","","0.0","U,0419","-2.2","U,0329","-6.1","U,0123","","","","","","","","","     15.52","U","     23.81","U","      7.23","U"
"USR0000CANZ","1997","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    529.5","","     529.5","U","         0","U","        50","U","         0","U","       214","U","        66","U","   -4.4","U,1209, ","   38.9","U,0805, ","0.0","U,1020","-2.2","U,1117","-4.4","U,1209","","","-1.1","U,0411","-2.8","U,0410","","","","","","","","","","","     14.96","U","     23.11","U","      6.81","U"
"USR0000CANZ","1998","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    490.2","","     490.2","U","         0","U","        61","U","         0","U","       182","U","        66","U","   -7.2","U,1223,+","   42.2","U,0716, ","0.0","U,1102","-2.8","U,1120","-4.4","U,1221","-7.2","U,1222","-3.3","U,0416","-3.3","U,0416","-5.6","U,0330","","","","","    2272.2","2","    2272.2","U","     13.42","U","     21.22","U","      5.62","U"
"USR0000CANZ","1999","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    471.0","","     471.0","U","         0","U","        59","U","         0","U","       209","U","        64","U","   -5.0","U,0402, ","   37.2","U,0828,+","-0.6","U,1109","-4.4","U,1122","-4.4","U,1122","","","-0.6","U,0411","-2.2","U,0409","-5.0","U,0402","","","","","    2061.3","3","    2061.3","U","     14.42","U","     22.80","U","      6.03","U"
"USR0000CANZ","2000","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    507.7","","     507.7","U","         0","U","        42","U","         0","U","       198","U","        71","U","   -5.6","U,1114, ","   38.9","U,0614, ","0.0","U,1031","-3.9","U,1112","-5.6","U,1114","","","0.0","U,0322","-5.0","U,0306","-5.0","U,0306","","","","","    1637.6","6","    1637.6","U","     14.54","U","     22.69","U","      6.38","U"
"USR0000CANZ","2001","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    538.0","","     538.0","U","         0","U","        69","U","         0","U","       222","U","        81","U","   -6.7","U,0208, ","   38.3","U,0703,+","0.0","U,1124","-2.2","U,1126","-4.4","U,1204","","","-1.7","U,0422","-2.2","U,0415","-4.4","U,0215","-6.7","U,0208","","","    2098.9","9","    2098.9","U","     14.36","U","     22.66","U","      6.06","U"
"USR0000CANZ","2002","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    547.6","","     547.6","U","         0","U","        66","U","         0","U","       203","U","        81","U","  -10.6","U,0130, ","   38.9","U,0709,+","-1.1","U,1025","-2.8","U,1218","-5.0","U,1224","","","0.0","U,0421","-2.2","U,0420","-6.1","U,0318","-6.7","U,0314","-10.6","U,0130","    1889.0","0","    1889.0","U","     14.36","U","     22.94","U","      5.79","U"
"USR0000CANZ","2003","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1979.8","8","    1979.8"," ","","","","","",""
"USR0000CANZ","2004","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    469.6","","     469.6","U","         0","U","        59","U","         0","U","       197","U","        68","U","   -5.6","U,1201,+","   38.9","U,0810, ","0.0","U,1103","-3.3","U,1121","-5.6","U,1122","","","-1.1","U,0324","-2.8","U,0229","-5.6","U,0211","","","","","","","","","     14.17","U","     22.36","U","      5.98","U"
"USR0000CANZ","2005","33.555","-116.673","1194.8","ANZA CALIFORNIA, CA US","    458.3","","     458.3","U","         0","U","        44","U","         0","U","       198","U","        59","U","   -7.8","U,1216, ","   39.4","U,0718, ","0.0","U,1016","-2.8","U,1126","-5.0","U,1215","-7.8","U,1216","0.0","U,0511","-2.2","U,0414","","","","","","","    2088.2","2","    2088.2","U","     14.23","U","     22.20","U","      6.25","U"
