"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"GME00121546","1979","54.6294","9.3669","18.0","EGGEBEK, GM","       205","E","       103","E","         3","E","       78","","   610"," ,E,0131,+","  50.0"," ,E,0819, ","    979.9"," ,E"
"GME00121546","1980","54.6294","9.3669","18.0","EGGEBEK, GM","       191","E","       110","E","         3","E","       21","","   120"," ,E,0130, ","  35.0"," ,E,1007, ","   1063.2"," ,E"
"GME00121546","1981","54.6294","9.3669","18.0","EGGEBEK, GM","       185","E","       100","E","         5","E","       42","","   140"," ,E,1217,+","  31.6"," ,E,0725, ","    973.8"," ,E"
"GME00121546","1982","54.6294","9.3669","18.0","EGGEBEK, GM","       165","E","        99","E","         2","E","       21","","    70"," ,E,0107,+","  30.0"," ,E,1113, ","    827.8"," ,E"
"GME00121546","1983","54.6294","9.3669","18.0","EGGEBEK, GM","       201","E","        97","E","         1","E","       18","","   130"," ,E,0210,+","  28.7"," ,E,1209, ","    846.8"," ,E"
"GME00121546","1984","54.6294","9.3669","18.0","EGGEBEK, GM","       172","E","        90","E","         3","E","       15","","   140"," ,E,0125, ","  43.7"," ,E,1020, ","    899.4"," ,E"
"GME00121546","1985","54.6294","9.3669","18.0","EGGEBEK, GM","       181","E","       101","E","         1","E","       39","","   130"," ,E,0117,+","  26.5"," ,E,0730, ","    908.2"," ,E"
"GME00121546","1986","54.6294","9.3669","18.0","EGGEBEK, GM","       172","E","        91","E","         2","E","       27","","   210"," ,E,0108, ","  34.1"," ,E,0119, ","    806.1"," ,E"
"GME00121546","1987","54.6294","9.3669","18.0","EGGEBEK, GM","       175","E","        99","E","         0","E","       14","","    60"," ,E,0121,+","  22.6"," ,E,0711, ","    829.2"," ,E"
"GME00121546","1988","54.6294","9.3669","18.0","EGGEBEK, GM","       204","E","       113","E","         3","E","        3","","    70"," ,E,1122, ","  60.8"," ,E,0625, ","   1087.9"," ,E"
"GME00121546","1989","54.6294","9.3669","18.0","EGGEBEK, GM","       142","E","        79","E","         3","E","        3","","   120"," ,E,1215, ","  35.6"," ,E,0730, ","    717.0"," ,E"
"GME00121546","1990","54.6294","9.3669","18.0","EGGEBEK, GM","       170","E","        99","E","         3","E","        1","","    40"," ,E,0214, ","  35.0"," ,E,0920, ","    993.1"," ,E"
"GME00121546","1991","54.6294","9.3669","18.0","EGGEBEK, GM","       156","E","        90","E","         1","E","       14","","   150"," ,E,0216, ","  27.4"," ,E,1017, ","    816.7"," ,E"
"GME00121546","1992","54.6294","9.3669","18.0","EGGEBEK, GM","       165","E","        89","E","         2","E","        1","","    50"," ,E,0315, ","  41.0"," ,E,0704, ","    827.6"," ,E"
"GME00121546","1993","54.6294","9.3669","18.0","EGGEBEK, GM","       172","E","        98","E","         1","E","       14","","   150"," ,E,1126,+","  29.4"," ,E,0910, ","    838.6"," ,E"
"GME00121546","1994","54.6294","9.3669","18.0","EGGEBEK, GM","       175","E","       103","E","         3","E","       11","","   210"," ,E,0222, ","  33.1"," ,E,0915, ","    961.7"," ,E"
"GME00121546","1995","54.6294","9.3669","18.0","EGGEBEK, GM","       153","E","        81","E","         0","E","       23","","   130"," ,E,0128, ","  24.3"," ,E,0608, ","    700.9"," ,E"
"GME00121546","1996","54.6294","9.3669","18.0","EGGEBEK, GM","       126","E","        56","E","         0","E","       24","","   140"," ,E,0223,+","  22.9"," ,E,1109,+","    523.8"," ,E"
"GME00121546","1997","54.6294","9.3669","18.0","EGGEBEK, GM","       139","E","        73","E","         3","E","       17","","    80"," ,E,0103,+","  34.7"," ,E,0514, ","    728.5"," ,E"
"GME00121546","1998","54.6294","9.3669","18.0","EGGEBEK, GM","       201","E","       126","E","         3","E","        2","","    70"," ,E,0302, ","  30.7"," ,E,0303, ","   1108.1"," ,E"
"GME00121546","1999","54.6294","9.3669","18.0","EGGEBEK, GM","       189","E","       110","E","         3","E","       10","","   110"," ,E,0112, ","  34.5"," ,E,0930, ","    969.1"," ,E"
"GME00121546","2000","54.6294","9.3669","18.0","EGGEBEK, GM","       189","E","        98","E","         0","E","        2","","    50"," ,E,0122, ","  24.3"," ,E,1110, ","    715.5"," ,E"
"GME00121546","2001","54.6294","9.3669","18.0","EGGEBEK, GM","       177","E","       101","E","         0","E","       19","","   160"," ,E,0205, ","  21.1"," ,E,0920, ","    814.2"," ,E"
"GME00121546","2002","54.6294","9.3669","18.0","EGGEBEK, GM","       183","E","       102","E","         3","E","        3","","    60"," ,E,0101, ","  93.0"," ,E,0718, ","   1025.4"," ,E"
"GME00121546","2010","54.6294","9.3669","18.0","EGGEBEK, GM","       168","E","        90","E","         1","E","       89","","   300"," ,E,1224,+","  36.4"," ,E,0530, ","    859.8"," ,E"
"GME00121546","2011","54.6294","9.3669","18.0","EGGEBEK, GM","       158","E","        94","E","         7","E","","","","","  36.8"," ,E,0906, ","    955.5"," ,E"
"GME00121546","2012","54.6294","9.3669","18.0","EGGEBEK, GM","       187","E","        98","E","         1","E","","","","","  29.9"," ,E,0718, ","    882.3"," ,E"
"GME00121546","2013","54.6294","9.3669","18.0","EGGEBEK, GM","       175","E","        88","E","         1","E","","","","","  28.7"," ,E,0907, ","    800.7"," ,E"
"GME00121546","2014","54.6294","9.3669","18.0","EGGEBEK, GM","       175","E","        94","E","         5","E","","","","","  45.5"," ,E,0817, ","    997.4"," ,E"
"GME00121546","2015","54.6294","9.3669","18.0","EGGEBEK, GM","       183","E","       113","E","         2","E","","","","","  42.7"," ,E,0724, ","    998.8"," ,E"
"GME00121546","2016","54.6294","9.3669","18.0","EGGEBEK, GM","       181","E","       101","E","         1","E","","","","","  25.6"," ,E,0625, ","    869.8"," ,E"
"GME00121546","2017","54.6294","9.3669","18.0","EGGEBEK, GM","       199","E","       109","E","         5","E","","","","","  37.8"," ,E,0607, ","   1114.4"," ,E"
"GME00121546","2018","54.6294","9.3669","18.0","EGGEBEK, GM","       147","E","        74","E","         0","E","","","","","  19.9"," ,E,1207, ","    613.8"," ,E"
"GME00121546","2019","54.6294","9.3669","18.0","EGGEBEK, GM","       189","E","       109","E","         3","E","","","","","  38.5"," ,E,0731, ","   1005.4"," ,E"
"GME00121546","2020","54.6294","9.3669","18.0","EGGEBEK, GM","       193","E","       107","E","         1","E","","","","","  28.2"," ,E,0704, ","    843.0"," ,E"
"GME00121546","2021","54.6294","9.3669","18.0","EGGEBEK, GM","       175","E","        92","E","         0","E","","","","","  21.9"," ,E,0119, ","    795.2"," ,E"
"GME00121546","2022","54.6294","9.3669","18.0","EGGEBEK, GM","       166","E","        90","E","         3","E","","","","","  43.0"," ,E,0826, ","    823.3"," ,E"
"GME00121546","2023","54.6294","9.3669","18.0","EGGEBEK, GM","       205","E","       133","E","         4","E","","","","","  35.7"," ,E,0505, ","   1189.6"," ,E"
"GME00121546","2024","54.6294","9.3669","18.0","EGGEBEK, GM","       195","E","       110","E","         3","E","","","","","  34.8"," ,E,1127, ","    972.7"," ,E"
