"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033325","1940","50.233","28.733","224.0","ZHYTOMYR, UP","       133","I","        53","I","         1","I","","","","","","","  37.8"," ,I,0527, ","","","","","","","","","","","","","","","","","","","","","    591.4"," ,I","",""
"UPM00033325","1942","50.233","28.733","224.0","ZHYTOMYR, UP","       101","I","        41","I","         1","I","","","","","","","  27.2"," ,I,0613, ","","","","","","","","","","","","","","","","","","","","","    348.9"," ,I","",""
"UPM00033325","1944","50.233","28.733","224.0","ZHYTOMYR, UP","       119","I","        52","I","         3","I","","","","","","","  37.9"," ,I,0616, ","","","","","","","","","","","","","","","","","","","","","    504.4"," ,I","",""
"UPM00033325","1945","50.233","28.733","224.0","ZHYTOMYR, UP","       139","I","        49","I","         2","I","","","","","","","  33.6"," ,I,0711, ","","","","","","","","","","","","","","","","","","","","","    464.2"," ,I","",""
"UPM00033325","1946","50.233","28.733","224.0","ZHYTOMYR, UP","        94","I","        31","I","         1","I","","","","","","","  33.3"," ,I,0825, ","","","","","","","","","","","","","","","","","","","","","    334.2"," ,I","",""
"UPM00033325","1947","50.233","28.733","224.0","ZHYTOMYR, UP","       129","I","        61","I","         3","I","","","","","","","  40.2"," ,I,0829, ","","","","","","","","","","","","","","","","","","","","","    606.2"," ,I","",""
"UPM00033325","1948","50.233","28.733","224.0","ZHYTOMYR, UP","       119","I","        56","I","         3","I","","","","","","","  31.0"," ,I,0515, ","","","","","","","","","","","","","","","","","","","","","    556.1"," ,I","",""
"UPM00033325","1949","50.233","28.733","224.0","ZHYTOMYR, UP","       121","I","        53","I","         4","I","","","","","","","  41.3"," ,I,0721, ","","","","","","","","","","","","","","","","","","","","","    590.5"," ,I","",""
"UPM00033325","1950","50.233","28.733","224.0","ZHYTOMYR, UP","       122","I","        50","I","         1","I","","","","","","","  45.3"," ,I,0712, ","","","","","","","","","","","","","","","","","","","","","    457.9"," ,I","",""
"UPM00033325","1951","50.233","28.733","224.0","ZHYTOMYR, UP","       115","I","        50","I","         0","I","","","","","","","  24.6"," ,I,0815, ","","","","","","","","","","","","","","","","","","","","","    426.5"," ,I","",""
"UPM00033325","1953","50.233","28.733","224.0","ZHYTOMYR, UP","       129","I","        56","I","         0","I","","","","","","","  24.1"," ,I,1005, ","","","","","","","","","","","","","","","","","","","","","    507.0"," ,I","",""
"UPM00033325","1954","50.233","28.733","224.0","ZHYTOMYR, UP","       124","I","        55","I","         2","I","","","","","","","  59.8"," ,I,0826, ","","","","","","","","","","","","","","","","","","","","","    605.7"," ,I","",""
"UPM00033325","1955","50.233","28.733","224.0","ZHYTOMYR, UP","       131","I","        64","I","         1","I","","","","","","","  36.8"," ,I,0720, ","","","","","","","","","","","","","","","","","","","","","    593.3"," ,I","",""
"UPM00033325","1956","50.233","28.733","224.0","ZHYTOMYR, UP","       134","I","        58","I","         4","I","","","","","","","  65.8"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","    626.6"," ,I","",""
"UPM00033325","1960","50.233","28.733","224.0","ZHYTOMYR, UP","       127","I","        70","I","         3","I","","","","","","","  43.2"," ,I,1014, ","","","","","","","","","","","","","","","","","","","","","    659.0"," ,I","",""
"UPM00033325","1961","50.233","28.733","224.0","ZHYTOMYR, UP","       113","I","        45","I","         3","I","","","","","","","  91.1"," ,I,0818, ","","","","","","","","","","","","","","","","","","","","","    513.6"," ,I","",""
"UPM00033325","1963","50.233","28.733","224.0","ZHYTOMYR, UP","       109","I","        31","I","         1","I","","","","","","","  29.8"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","    297.8"," ,I","",""
"UPM00033325","1964","50.233","28.733","224.0","ZHYTOMYR, UP","       118","I","        58","I","         5","I","","","","","","","  59.6"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","    717.0"," ,I","",""
"UPM00033325","1965","50.233","28.733","224.0","ZHYTOMYR, UP","       123","I","        56","I","         2","I","","","","","","","  33.8"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","    511.5"," ,I","",""
"UPM00033325","1966","50.233","28.733","224.0","ZHYTOMYR, UP","       165","I","        75","I","         1","I","","","","","","","  53.4"," ,I,0724, ","","","","","","","","","","","","","","","","","","","","","    671.8"," ,I","",""
"UPM00033325","1967","50.233","28.733","224.0","ZHYTOMYR, UP","       150","I","        57","I","         0","I","","","","","","","  23.5"," ,I,0427, ","","","","","","","","","","","","","","","","","","","","","    508.1"," ,I","",""
"UPM00033325","1968","50.233","28.733","224.0","ZHYTOMYR, UP","       156","I","        66","I","         4","I","","","","","","","  93.7"," ,I,0927, ","","","","","","","","","","","","","","","","","","","","","    662.9"," ,I","",""
"UPM00033325","1969","50.233","28.733","224.0","ZHYTOMYR, UP","       137","I","        63","I","         2","I","","","","","","","  46.4"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    586.6"," ,I","",""
"UPM00033325","1970","50.233","28.733","224.0","ZHYTOMYR, UP","       191","I","        92","I","         5","I","","","","","","","  61.4"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","    875.8"," ,I","",""
"UPM00033325","1971","50.233","28.733","224.0","ZHYTOMYR, UP","       163","I","        61","I","         2","I","","","","","","","  37.9"," ,I,0809, ","","","","","","","","","","","","","","","","","","","","","    562.6"," ,I","",""
"UPM00033325","1972","50.233","28.733","224.0","ZHYTOMYR, UP","       115","I","        46","I","         2","I","","","","","","","  56.0"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","    442.4"," ,I","",""
"UPM00033325","1973","50.233","28.733","224.0","ZHYTOMYR, UP","       139","I","        56","I","         3","I","","","","","","","  31.3"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","    534.8"," ,I","",""
"UPM00033325","1974","50.233","28.733","224.0","ZHYTOMYR, UP","       132","I","        59","I","         4","I","","","","","","","  36.0"," ,I,0924, ","","","","","","","","","","","","","","","","","","","","","    668.6"," ,I","",""
