"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00502S001","1999","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","     98.4","","      98.4","C","","","","","","","        42","C","       196","C","        88","C","        90","C","         1","C","  -37.0","C,0112, ","","","   32.3","C,0729, ","-3.4","C,0919","-3.4","C,0919","-9.7","C,1002","-9.7","C,1002","-9.7","C,1002","-0.8","C,0518","-4.5","C,0509","-4.5","C,0509","-9.1","C,0324","-9.1","C,0324","","","","","","","      3.97","C","      9.71","C","     -1.78","C","","","",""
"CA00502S001","2000","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","    106.7","","     106.7","C","","","","","","","        69","C","       195","C","       112","C","        88","C","         1","C","  -36.8","C,1209, ","","","   32.8","C,0811, ","-1.2","C,0922","-5.7","C,0923","-5.7","C,0923","-9.1","C,1005","-9.1","C,1005","-1.6","C,0531","-4.0","C,0518","-4.5","C,0514","-6.8","C,0420","-9.7","C,0416","    5458.2","2","    5458.2","C","","","      2.33","C","      8.52","C","     -3.86","C","","","",""
"CA00502S001","2001","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","    172.8","","     172.8","C","","","","","","","        60","C","       189","C","       108","C","        97","C","         1","C","  -35.6","C,0210, ","","","   33.0","C,0804, ","-1.0","C,0913","-2.5","C,0923","-4.8","C,1005","-6.7","C,1020","-9.9","C,1029","-1.2","C,0511","-3.5","C,0503","-4.9","C,0424","-7.0","C,0417","-8.9","C,0402","    6115.4","4","    6115.4","C","","","      3.40","C","      9.13","C","     -2.34","C","","","",""
"CA00502S001","2002","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","    171.0","","     171.0","C","","","","","","","        58","C","       225","C","       123","C","       101","C","         3","C","  -36.4","C,0129,+","","","   34.3","C,0629, ","-2.4","C,0925","-2.4","C,0925","-7.3","C,0928","-7.3","C,0928","-10.9","C,1013","-6.6","C,0524","-6.6","C,0524","-6.6","C,0524","-7.6","C,0518","-9.2","C,0507","    5793.2","2","    5793.2","C","","","      2.16","C","      7.97","C","     -3.65","C","","","",""
"CA00502S001","2003","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","    194.3","","     194.3","C","","","","","","","        69","C","       196","C","       119","C","       112","C","         8","C","  -37.8","C,0302, ","","","   35.7","C,0819, ","-1.2","C,0923","-6.6","C,0930","-6.6","C,0930","-9.1","C,1001","-9.1","C,1001","-2.7","C,0520","-2.7","C,0520","-6.9","C,0501","-6.9","C,0501","-9.6","C,0429","    5988.0","0","    5988.0","C","","","      2.61","C","      8.82","C","     -3.59","C","","","",""
"CA00502S001","2004","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6107.7","7","    6107.7","C","","","","","","","","","","","",""
"CA00502S001","2005","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","    163.2","","     163.2","C","","","","","","","        67","C","       181","C","       109","C","        82","C","         0","C","  -39.0","C,0117, ","","","   32.0","C,0623, ","-0.3","C,1005","-3.9","C,1007","-5.1","C,1106","-8.2","C,1113","-9.8","C,1115","-1.9","C,0516","-2.8","C,0515","-4.4","C,0503","-9.2","C,0502","-9.2","C,0502","","","","","","","      3.06","C","      8.49","C","     -2.36","C","","","",""
"CA00502S001","2007","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","    166.9","","     166.9","C","","","","","","","        74","C","       185","C","       120","C","        99","C","         6","C","  -42.2","C,0205, ","","","   35.3","C,0729, ","-1.4","C,0914","-2.5","C,1015","-4.6","C,1024","-6.9","C,1027","-9.6","C,1120","-1.0","C,0605","-4.7","C,0423","-4.7","C,0423","-7.0","C,0414","-11.3","C,0409","","","","","","","      2.62","C","      8.61","C","     -3.36","C","","","",""
"CA00502S001","2008","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","","","","","       120","C","        38","C","         5","C","","","","","","","","","","","","","  43.7"," ,C,0606, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    533.4"," ,C","","","","","","","","","",""
"CA00502S001","2009","49.9167","-97.25","239.0","WINNIPEG A CS, MB CA","     93.4","","      93.4","C","       127","C","        42","C","         3","C","        69","C","       198","C","       109","C","        84","C","         0","C","  -37.8","C,0113, ","  46.3"," ,C,0714, ","   30.5","C,0811, ","-2.5","C,0929","-2.5","C,0929","-4.5","C,1008","-6.9","C,1012","-9.4","C,1013","-4.5","C,0606","-4.5","C,0606","-4.5","C,0606","-6.7","C,0407","-9.8","C,0406","    6252.5","5","    6252.5","C","    451.2"," ,C","      2.01","C","      7.46","C","     -3.44","C","","","",""
