"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076683","1962","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","","","","","        94","m","        55","m","         2","m","","","","","","","","","","","","","  59.9"," ,m,1028, ","","","","","","","","","","","","","","","","","","","","","    649.9"," ,m","","","","","",""
"MXM00076683","1963","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     879.5","5","     879.5","m","","","","","","","",""
"MXM00076683","1964","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","     41.7","","      41.7","m","       116","m","        83","m","         4","m","         0","m","         2","m","         0","m","       305","m","         2","m","   -1.1","m,0101, ","  51.3"," ,m,0613, ","   32.8","m,0503, ","","","","","","","","","0.0","m,0102","","","","","","","","","    879.8"," ,m","     15.78","m","     23.96","m","      7.60","m"
"MXM00076683","1965","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1133.0","0","    1133.0","m","","","","","","","",""
"MXM00076683","1967","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","     18.7","","      18.7","m","       103","m","        80","m","         9","m","         0","m","        10","m","         0","m","       294","m","         0","m","   -3.3","m,0214,+","  46.5"," ,m,0110, ","   31.7","m,0509, ","-1.1","m,1212","","","","","","","-1.7","m,0215","-3.3","m,0214","","","    1173.7","7","    1173.7","m","    970.0"," ,m","     15.19","m","     23.66","m","      6.73","m"
"MXM00076683","1968","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1267.0","0","    1267.0"," ","","","","","","","",""
"MXM00076683","1969","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","     46.7","","      46.7","m","        89","m","        66","m","         9","m","         0","m","        14","m","         0","m","       315","m","         1","m","   -1.7","m,1210,+","  47.5"," ,m,0821, ","   32.2","m,1003, ","0.0","m,1123","","","","","","","-0.6","m,0215","","","","","","","","","    741.6"," ,m","     15.77","m","     24.27","m","      7.27","m"
"MXM00076683","1970","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","     29.6","","      29.6","m","       102","m","        74","m","         9","m","         0","m","        31","m","         0","m","       310","m","         0","m","   -2.2","m,1203,+","  53.8"," ,m,0701, ","   31.1","m,0423, ","-1.7","m,1117","-2.2","m,1203","","","","","0.0","m,0205","-2.2","m,0204","","","    1105.7","7","    1105.7","m","   1014.5"," ,m","     15.26","m","     24.03","m","      6.49","m"
"MXM00076683","1971","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","     13.7","","      13.7","m","        95","m","        65","m","         2","m","         0","m","         8","m","         0","m","       302","m","         0","m","   -1.7","m,0105, ","  40.4"," ,m,0928, ","   30.6","m,0519,+","0.0","m,1225","","","","","","","0.0","m,0414","","","","","    1158.3","3","    1158.3","m","    711.8"," ,m","     15.09","m","     23.76","m","      6.41","m"
"MXM00076683","1972","19.3167","-98.2333","2229.9","TLAXCALA DE XICONTECATL DGE, MX","     13.2","","      13.2","m","       101","m","        73","m","        13","m","         0","m","        17","m","         0","m","       320","m","         0","m","   -4.4","m,0220, ","  72.1"," ,m,0623, ","   30.6","m,0522,+","-0.6","m,1222","","","","","","","0.0","m,0224","-4.4","m,0220","-4.4","m,0220","    1169.7","7","    1169.7","m","   1056.5"," ,m","     15.40","m","     23.96","m","      6.83","m"
