"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"UKM00003740","1973","51.505","-1.993","156.4","LYNEHAM, UK","       127","S","        62","S","         3","S","","","","","","","  59.9"," ,S,0808, ","","","    578.8"," ,S","",""
"UKM00003740","1974","51.505","-1.993","156.4","LYNEHAM, UK","       172","S","        93","S","         2","S","","","","","","","  99.1"," ,S,0812, ","","","    905.4"," ,S","",""
"UKM00003740","1975","51.505","-1.993","156.4","LYNEHAM, UK","       134","S","        71","S","         2","S","","","","","","","  34.0"," ,S,0914, ","","","    588.9"," ,S","",""
"UKM00003740","1976","51.505","-1.993","156.4","LYNEHAM, UK","       128","S","        65","S","         1","S","","","","","","","  29.2"," ,S,0926, ","","","    532.6"," ,S","",""
"UKM00003740","1977","51.505","-1.993","156.4","LYNEHAM, UK","       168","S","        83","S","         3","S","","","","","","","  39.1"," ,S,0219, ","","","    861.7"," ,S","",""
"UKM00003740","1978","51.505","-1.993","156.4","LYNEHAM, UK","       161","S","        76","S","         2","S","","","","","","","  29.0"," ,S,0730, ","","","    638.4"," ,S","",""
"UKM00003740","1979","51.505","-1.993","156.4","LYNEHAM, UK","       172","S","        87","S","         1","S","","","","","","","  27.9"," ,S,1228, ","","","    717.4"," ,S","",""
"UKM00003740","1980","51.505","-1.993","156.4","LYNEHAM, UK","       163","S","        83","S","         1","S","","","","","","","  25.9"," ,S,1016, ","","","    668.9"," ,S","",""
"UKM00003740","1981","51.505","-1.993","156.4","LYNEHAM, UK","       180","S","        82","S","         0","S","","","","","","","  19.1"," ,S,0806, ","","","    731.9"," ,S","",""
"UKM00003740","2006","51.505","-1.993","156.4","LYNEHAM, UK","       180","S","        90","S","         2","S","","","","","","","  38.9"," ,S,0706, ","","","    791.1"," ,S","",""
"UKM00003740","2007","51.505","-1.993","156.4","LYNEHAM, UK","       181","S","        90","S","         3","S","","","","","","","  42.7"," ,S,0721, ","","","    928.6"," ,S","",""
"UKM00003740","2009","51.505","-1.993","156.4","LYNEHAM, UK","       205","S","        93","S","         1","S","","","","","","","  27.2"," ,S,0805, ","","","    722.1"," ,S","",""
"UKM00003740","2011","51.505","-1.993","156.4","LYNEHAM, UK","       189","S","        67","S","         2","S","","","","","","","  27.7"," ,S,0613, ","","","    621.7"," ,S","",""
"UKM00003740","2013","51.505","-1.993","156.4","LYNEHAM, UK","       213","S","        79","S","         2","S","","","","","","","  45.7"," ,S,1224, ","","","    736.2"," ,S","",""
"UKM00003740","2014","51.505","-1.993","156.4","LYNEHAM, UK","       248","S","       121","S","         1","S","","","","","","","  29.7"," ,S,1102, ","","","   1006.9"," ,S","",""
"UKM00003740","2022","51.505","-1.993","156.4","LYNEHAM, UK","","","","","","","         4","S","        72","S","         4","S","","","   34.9","S,0718, ","","","     15.53","S"
"UKM00003740","2023","51.505","-1.993","156.4","LYNEHAM, UK","","","","","","","         0","S","        59","S","         0","S","","","   29.6","S,0909, ","","","     15.01","S"
