"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1WYSH0017","2008","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","       107","N","        48","N","         2","N","        23","N","   178"," ,N,0404, ","  54.4"," ,N,0523, ","    504.2"," ,N","     1507"," ,N"
"US1WYSH0017","2009","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        89","N","        43","N","         0","N","","","","","  22.6"," ,N,0324, ","    343.7"," ,N","",""
"US1WYSH0017","2010","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        84","N","        44","N","         1","N","","","","","  34.5"," ,N,0524, ","    367.4"," ,N","",""
"US1WYSH0017","2011","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        95","N","        54","N","         5","N","","","","","  43.4"," ,N,1007, ","    563.2"," ,N","",""
"US1WYSH0017","2012","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        56","N","        25","N","         0","N","","","","","  20.3"," ,N,0519, ","    245.6"," ,N","",""
"US1WYSH0017","2013","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        74","N","        44","N","         2","N","","","","","  38.4"," ,N,0531, ","    454.2"," ,N","",""
"US1WYSH0017","2015","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        76","N","        46","N","         2","N","","","","","  55.4"," ,N,0611, ","    519.5"," ,N","",""
"US1WYSH0017","2016","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        81","N","        40","N","         4","N","","","","","  36.6"," ,N,1004, ","    476.6"," ,N","",""
"US1WYSH0017","2017","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        79","N","        37","N","         3","N","","","","","  46.2"," ,N,0425, ","    436.2"," ,N","",""
"US1WYSH0017","2019","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","       103","N","        45","N","         1","N","","","","","  34.5"," ,N,0528, ","    486.5"," ,N","",""
"US1WYSH0017","2020","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        73","N","        38","N","         1","N","","","","","  28.2"," ,N,0908, ","    267.5"," ,N","",""
"US1WYSH0017","2021","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","","","","","","","","","","","","","    372.1"," ,N","",""
"US1WYSH0017","2022","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        66","N","        42","N","         3","N","","","","","  35.6"," ,N,0909, ","    371.5"," ,N","",""
"US1WYSH0017","2024","44.715041","-106.717998","1238.1","SHERIDAN 12.9 ESE, WY US","        50","N","        28","N","         1","N","","","","","  45.7"," ,N,0507, ","    303.1"," ,N","",""
