"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034717","1977","46.75","36.783","2.0","BERDYANSK, UP","       110","I","        52","I","         7","I","","","","","","","  44.9"," ,I,0830, ","","","","","","","","","","","","","","","","","","","","","    634.4"," ,I","",""
"UPM00034717","1979","46.75","36.783","2.0","BERDYANSK, UP","        91","I","        48","I","         0","I","","","","","","","  21.9"," ,I,1031, ","","","","","","","","","","","","","","","","","","","","","    418.6"," ,I","",""
"UPM00034717","1980","46.75","36.783","2.0","BERDYANSK, UP","       130","I","        61","I","         0","I","","","","","","","  23.2"," ,I,1007, ","","","","","","","","","","","","","","","","","","","","","    516.8"," ,I","",""
"UPM00034717","1981","46.75","36.783","2.0","BERDYANSK, UP","       121","I","        61","I","         1","I","","","","","","","  27.2"," ,I,0510, ","","","","","","","","","","","","","","","","","","","","","    595.9"," ,I","",""
"UPM00034717","1982","46.75","36.783","2.0","BERDYANSK, UP","        84","I","        39","I","         0","I","","","","","","","  19.5"," ,I,0331, ","","","","","","","","","","","","","","","","","","","","","    299.3"," ,I","",""
"UPM00034717","1984","46.75","36.783","2.0","BERDYANSK, UP","        87","I","        37","I","         1","I","","","","","","","  34.2"," ,I,1112, ","","","","","","","","","","","","","","","","","","","","","    317.1"," ,I","",""
"UPM00034717","1985","46.75","36.783","2.0","BERDYANSK, UP","       110","I","        57","I","         0","I","","","","","","","  23.2"," ,I,0520, ","","","","","","","","","","","","","","","","","","","","","    473.1"," ,I","",""
"UPM00034717","1986","46.75","36.783","2.0","BERDYANSK, UP","        88","I","        54","I","         0","I","","","","","","","  22.8"," ,I,0627, ","","","","","","","","","","","","","","","","","","","","","    434.7"," ,I","",""
"UPM00034717","1987","46.75","36.783","2.0","BERDYANSK, UP","       125","I","        60","I","         3","I","","","","","","","  34.4"," ,I,0524, ","","","","","","","","","","","","","","","","","","","","","    628.2"," ,I","",""
"UPM00034717","1988","46.75","36.783","2.0","BERDYANSK, UP","       115","I","        55","I","         0","I","","","","","","","  22.6"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","    444.1"," ,I","",""
"UPM00034717","1990","46.75","36.783","2.0","BERDYANSK, UP","        94","I","        37","I","         1","I","","","","","","","  25.6"," ,I,1201, ","","","","","","","","","","","","","","","","","","","","","    344.1"," ,I","",""
"UPM00034717","2001","46.75","36.783","2.0","BERDYANSK, UP","","","","","","","         0","u","        87","u","  -15.0","u,1220, ","","","-2.5","u,1025","-2.5","u,1025","-6.0","u,1118","-8.1","u,1205","-12.6","u,1207","-0.1","u,0401","-3.1","u,0330","-8.1","u,0226","-8.1","u,0226","-10.7","u,0221","","","      7.94","u"
