"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN023060800","1901","27.567","81.6","124.0","BAHRAICH, IN","        60","I","        45","I","        11","I","","","","","",""," 152.9"," ,I,0822, ","   1037.7"," ,I","",""
"IN023060800","1902","27.567","81.6","124.0","BAHRAICH, IN","        61","I","        41","I","        12","I","","","","","",""," 144.3"," ,I,0913, ","   1126.2"," ,I","",""
"IN023060800","1903","27.567","81.6","124.0","BAHRAICH, IN","        71","I","        53","I","        19","I","","","","","",""," 130.3"," ,I,0812, ","   1587.2"," ,I","",""
"IN023060800","1904","27.567","81.6","124.0","BAHRAICH, IN","        72","I","        60","I","        15","I","","","","","",""," 188.0"," ,I,0622, ","   1218.1"," ,I","",""
"IN023060800","1905","27.567","81.6","124.0","BAHRAICH, IN","        79","I","        56","I","        14","I","","","","","","","  85.1"," ,I,0807, ","   1074.0"," ,I","",""
"IN023060800","1906","27.567","81.6","124.0","BAHRAICH, IN","        79","I","        53","I","        18","I","","","","","","","  71.9"," ,I,0730, ","   1106.7"," ,I","",""
"IN023060800","1907","27.567","81.6","124.0","BAHRAICH, IN","        55","I","        36","I","         4","I","","","","","","","  49.8"," ,I,0820, ","    469.6"," ,I","",""
"IN023060800","1908","27.567","81.6","124.0","BAHRAICH, IN","        46","I","        34","I","         6","I","","","","","",""," 167.1"," ,I,0621, ","    665.3"," ,I","",""
"IN023060800","1909","27.567","81.6","124.0","BAHRAICH, IN","        59","I","        51","I","        16","I","","","","","",""," 103.6"," ,I,0810, ","   1206.7"," ,I","",""
"IN023060800","1910","27.567","81.6","124.0","BAHRAICH, IN","        73","I","        50","I","        19","I","","","","","","","  84.6"," ,I,0617, ","   1218.4"," ,I","",""
"IN023060800","1911","27.567","81.6","124.0","BAHRAICH, IN","        81","I","        57","I","        19","I","","","","","","","  99.8"," ,I,0828, ","   1371.0"," ,I","",""
"IN023060800","1912","27.567","81.6","124.0","BAHRAICH, IN","        69","I","        51","I","        10","I","","","","","",""," 112.3"," ,I,0927, ","    987.1"," ,I","",""
"IN023060800","1913","27.567","81.6","124.0","BAHRAICH, IN","        54","I","        38","I","        10","I","","","","","",""," 123.4"," ,I,0624, ","    798.5"," ,I","",""
"IN023060800","1914","27.567","81.6","124.0","BAHRAICH, IN","        64","I","        44","I","        16","I","","","","","",""," 142.7"," ,I,0817, ","   1091.6"," ,I","",""
"IN023060800","1915","27.567","81.6","124.0","BAHRAICH, IN","        82","I","        67","I","        20","I","","","","","",""," 148.1"," ,I,0902, ","   1749.3"," ,I","",""
"IN023060800","1916","27.567","81.6","124.0","BAHRAICH, IN","        66","I","        47","I","        15","I","","","","","","","  99.1"," ,I,0915, ","   1045.3"," ,I","",""
"IN023060800","1917","27.567","81.6","124.0","BAHRAICH, IN","        67","I","        52","I","        16","I","","","","","",""," 117.1"," ,I,0919, ","   1159.9"," ,I","",""
"IN023060800","1918","27.567","81.6","124.0","BAHRAICH, IN","        50","I","        39","I","        12","I","","","","","",""," 106.2"," ,I,0905, ","    940.4"," ,I","",""
"IN023060800","1919","27.567","81.6","124.0","BAHRAICH, IN","        58","I","        39","I","        15","I","","","","","",""," 236.2"," ,I,0908, ","   1418.7"," ,I","",""
"IN023060800","1920","27.567","81.6","124.0","BAHRAICH, IN","        58","I","        46","I","        16","I","","","","","",""," 143.5"," ,I,0720, ","   1177.5"," ,I","",""
"IN023060800","1921","27.567","81.6","124.0","BAHRAICH, IN","        56","I","        46","I","        19","I","","","","","",""," 162.6"," ,I,0806, ","   1327.9"," ,I","",""
"IN023060800","1922","27.567","81.6","124.0","BAHRAICH, IN","        75","I","        64","I","        18","I","","","","","",""," 151.9"," ,I,0720, ","   1670.9"," ,I","",""
"IN023060800","1923","27.567","81.6","124.0","BAHRAICH, IN","        64","I","        51","I","        16","I","","","","","",""," 168.1"," ,I,0805, ","   1376.6"," ,I","",""
