"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047874","1981","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","    804.8","","     804.8","0","        35","0","        23","0","         2","0","        0","","         0","0","         0","0","         3","0","         0","0","       304","0","        88","0","","","","","   -1.1","0,0126, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.5"," ,0,0209, ","   41.7","0,0703, ","0.0","0,1223","","","","","","","-1.1","0,0126","","","","","","","","","    286.4"," ,0","        0"," ,0","     18.57","0","     27.05","0","     10.09","0"
"USC00047874","1983","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        73","0","        57","0","         7","0","        0","","         0","0","         0","0","         6","0","","","","","","","","","","","   -2.8","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.3"," ,0,0303, ","","","0.0","0,1127","","","","","","","-1.1","0,0202","-2.8","0,0101","","","","","","","    681.3"," ,0","        0"," ,0","","","","","     10.58","0"
"USC00047874","1986","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        32","0","        22","0","         3","0","        0","","         0","0","         0","0","         3","0","","","","","","","","","","","   -0.6","0,1212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  66.0"," ,0,0215, ","","","0.0","0,1211","","","","","","","0.0","0,0210","","","","","","","","","    349.1"," ,0","        0"," ,0","","","","","      9.12","0"
"USC00047874","1987","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        48","0","        29","0","         2","0","        0","","         0","0","         0","0","        23","0","","","","","","","","","","","   -5.6","0,0117, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.0"," ,0,0105, ","","","0.0","0,1125","-2.2","0,1214","-5.0","0,1225","","","-1.1","0,0221","-2.2","0,0122","-5.6","0,0117","","","","","    331.3"," ,0","        0"," ,0","","","","","      9.66","0"
"USC00047874","1988","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        38","0","        20","0","         3","0","        0","","         0","0","         0","0","        14","0","","","","","","","","","","","   -2.8","0,0120, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.6"," ,0,0420, ","","","-0.6","0,1119","-2.2","0,1230","","","","","0.0","0,0209","-2.8","0,0120","","","","","","","    286.5"," ,0","        0"," ,0","","","","","      9.41","0"
"USC00047874","1989","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        27","0","        15","0","         0","0","        0","","         0","0","         0","0","        26","0","","","","","","","","","","","   -2.8","0,0115,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  15.7"," ,0,0204, ","","","-1.1","0,1201","-2.2","0,1217","","","","","0.0","0,0216","-2.2","0,0129","","","","","","","    113.8"," ,0","        0"," ,0","","","","","      9.31","0"
"USC00047874","1990","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        42","0","        19","0","         1","0","        0","","         0","0","         0","0","        21","0","","","","","","","","","         1"," ","   -3.9","0,0216, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.0"," ,0,0117, ","","","0.0","0,1103","-2.8","0,1223","","","","","-3.9","0,0216","-3.9","0,0216","","","","","","","    247.3"," ,0","        0"," ,0","","","","","      9.60","0"
"USC00047874","1991","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        35","0","        25","0","         5","0","        0","","         0","0","         0","0","        16","0","","","","","","","","","         1"," ","   -3.9","0,1208,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.1"," ,0,0301, ","","","0.0","0,1128","-3.3","0,1201","","","","","-1.1","0,0219","","","","","","","","","    453.8"," ,0","        0"," ,0","","","","","      9.39","0"
"USC00047874","1992","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        53","0","        34","0","         5","0","        0","","         0","0","         0","0","        23","0","","","","","","","","","","","   -3.9","0,1220, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.1"," ,0,0213, ","","","0.0","0,1113","-2.2","0,1219","","","","","0.0","0,0128","","","","","","","","","    411.2"," ,0","        0"," ,0","","","","","     10.57","0"
"USC00047874","1994","33.0955","-116.9975","128.0","SAN PASQUAL ANIMAL PARK, CA US","","","","","        44","0","        28","0","         3","0","","","         0","0","         0","0","        17","0","","","","","","","","","","","   -2.8","0,1209, ","","","     0"," ,0,1231,+","  27.7"," ,0,0204, ","","","0.0","0,1115","-2.2","0,1120","","","","","-0.6","0,0111","","","","","","","","","    314.6"," ,0","        0"," ,0","","","","","      9.97","0"
