"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0013E27S","1982","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","       123","T","       123","T","         2","T","","","","","","","","","","","","","","","","","  30.5"," ,T,0328, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    865.1"," ,T","","","","","",""
"USS0013E27S","1983","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","       109","T","       109","T","         4","T","","","","","","","","","","","","","","","","","  40.6"," ,T,0301, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    834.6"," ,T","","","","","",""
"USS0013E27S","1984","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","       103","T","       103","T","         3","T","","","","","","","","","","","","","","","","","  33.0"," ,T,1102, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    687.2"," ,T","","","","","",""
"USS0013E27S","1985","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","        76","T","        76","T","         1","T","","","","","","","","","","","","","","","","","  25.4"," ,T,0908, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    501.6"," ,T","","","","","",""
"USS0013E27S","1986","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","        88","T","        88","T","         3","T","","","","","","","","","","","","","","","","","  27.9"," ,T,0218,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    606.3"," ,T","","","","","",""
"USS0013E27S","1987","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","        80","T","        80","T","         2","T","","","","","","","","","","","","","","","","","  53.3"," ,T,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    568.2"," ,T","","","","","",""
"USS0013E27S","1988","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","        80","T","        80","T","         0","T","","","","","","","","","","","","","","","","","  22.9"," ,T,1123, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    412.3"," ,T","","","","","",""
"USS0013E27S","1989","44.02","-113.47","2438.4","HILTS CREEK, ID US","     10.1","","      10.1","T","        77","T","        77","T","         1","T","","","        17","T","       196","T","        90","T","        33","T","         0","T","  -27.5","T,0204, ","","","  25.4"," ,T,0917, ","   27.5","T,0707, ","-0.4","T,0824","-2.3","T,0910","-7.4","T,1026","-7.4","T,1026","-12.7","T,1029","-1.4","T,0621","-2.3","T,0620","-6.9","T,0525","-6.9","T,0525","-8.9","T,0429","","","","","    461.1"," ,T","      2.25","T","      7.25","T","     -2.76","T"
"USS0013E27S","1990","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","        99","T","        99","T","         1","T","","","","","","","       104","T","        42","T","         0","T","","","","","  30.5"," ,T,0610, ","   27.8","T,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","    536.9"," ,T","","","      6.97","T","",""
"USS0013E27S","1991","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","       116","T","       116","T","         4","T","","","","","","","       111","T","        39","T","         0","T","","","","","  43.2"," ,T,1026, ","   25.5","T,0728, ","","","","","","","","","","","","","","","","","","","","","    5494.5","5","    5494.5","T","    666.0"," ,T","","","      6.98","T","",""
"USS0013E27S","1992","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","        87","T","        87","T","         2","T","","","","","","","        88","T","        31","T","         0","T","","","","","  45.7"," ,T,1228, ","   29.3","T,0802, ","","","","","","","","","","","","","","","","","","","","","","","","","    483.2"," ,T","","","      8.15","T","",""
"USS0013E27S","1993","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","       111","T","       111","T","         2","T","","","","","","","        99","T","         6","T","         0","T","","","","","  27.9"," ,T,0606,+","   22.4","T,0810, ","","","","","","","","","","","","","","","","","","","","","","","","","    655.7"," ,T","","","      5.78","T","",""
"USS0013E27S","1994","44.02","-113.47","2438.4","HILTS CREEK, ID US","","","","","        85","T","        85","T","         1","T","","","","","","","","","","","","","","","","","  25.4"," ,T,0217, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    455.7"," ,T","","","","","",""
"USS0013E27S","1995","44.02","-113.47","2438.4","HILTS CREEK, ID US","      2.1","","       2.1","T","       115","T","       115","T","         5","T","","","         1","T","       246","T","        99","T","        23","T","         0","T","  -18.2","T,0212, ","","","  73.7"," ,T,0310, ","   25.6","T,0728, ","-1.3","T,0818","-6.5","T,0920","-6.5","T,0920","-7.7","T,0921","-13.1","T,1031","-0.3","T,0730","-3.0","T,0620","-5.2","T,0607","-6.7","T,0514","-10.7","T,0416","    5940.7","7","    5940.7","T","    870.0"," ,T","      2.10","T","      6.74","T","     -2.54","T"
"USS0013E27S","1996","44.02","-113.47","2438.4","HILTS CREEK, ID US","     12.0","","      12.0","T","       110","T","       110","T","         3","T","","","        15","T","       228","T","       103","T","        50","T","         0","T","  -21.7","T,0201, ","","","  45.7"," ,T,1210, ","   27.3","T,0812, ","-0.9","T,0806","-2.3","T,0905","-5.0","T,0922","-7.6","T,1015","-12.5","T,1016","-5.6","T,0619","-5.6","T,0619","-5.6","T,0619","-9.2","T,0504","-9.2","T,0504","    5834.0","0","    5834.0","T","    643.4"," ,T","      2.21","T","      7.20","T","     -2.78","T"
"USS0013E27S","1997","44.02","-113.47","2438.4","HILTS CREEK, ID US","      3.5","","       3.5","T","        89","T","        89","T","         1","T","","","         6","T","       216","T","       109","T","        25","T","         0","T","  -26.2","T,0112, ","","","  55.9"," ,T,0101, ","   25.9","T,0715, ","-1.0","T,0916","-3.2","T,1005","-5.9","T,1008","-8.4","T,1011","-9.5","T,1012","0.0","T,0701","-3.0","T,0624","-8.6","T,0502","-8.6","T,0502","-9.0","T,0413","    5818.5","5","    5818.5","T","    521.7"," ,T","      2.11","T","      6.97","T","     -2.76","T"
"USS0013E27S","1998","44.02","-113.47","2438.4","HILTS CREEK, ID US","     26.8","","      26.8","T","       135","T","       135","T","         2","T","","","        12","T","       228","T","       111","T","        44","T","         0","T","  -28.3","T,1221, ","","","  25.4"," ,T,0513,+","   29.3","T,0718, ","-0.1","T,0919","-3.4","T,1003","-5.1","T,1004","-7.6","T,1005","-10.7","T,1108","-3.1","T,0627","-3.1","T,0627","-5.7","T,0527","-6.8","T,0518","-10.5","T,0426","    5988.9","9","    5988.9","T","    813.5"," ,T","      2.15","T","      6.74","T","     -2.44","T"
"USS0013E27S","1999","44.02","-113.47","2438.4","HILTS CREEK, ID US","      3.9","","       3.9","T","        94","T","        94","T","         4","T","","","         3","T","       215","T","       100","T","        34","T","         0","T","  -19.6","T,0211, ","","","  61.0"," ,T,0209, ","   26.1","T,0713, ","-0.7","T,0904","-5.8","T,0926","-5.8","T,0926","-8.8","T,0927","-9.2","T,0928","-1.4","T,0705","-5.0","T,0609","-5.0","T,0609","-7.7","T,0514","-9.3","T,0510","    5859.2","2","    5859.2","T","    546.7"," ,T","      2.59","T","      7.60","T","     -2.42","T"
"USS0013E27S","2000","44.02","-113.47","2438.4","HILTS CREEK, ID US","     38.5","","      38.5","T","        95","T","        95","T","         4","T","","","         3","T","       225","T","       114","T","        56","T","         0","T","  -18.3","T,1215, ","","","  43.2"," ,T,1029, ","   28.7","T,0801, ","-0.4","T,0902","-4.7","T,0921","-4.7","T,0921","-10.0","T,0922","-10.0","T,0922","-3.7","T,0601","-3.7","T,0601","-8.7","T,0512","-8.7","T,0512","-9.3","T,0511","    5409.9","9","    5409.9","T","    597.7"," ,T","      2.75","T","      7.64","T","     -2.14","T"
"USS0013E27S","2001","44.02","-113.47","2438.4","HILTS CREEK, ID US","     35.1","","      35.1","T","        77","T","        77","T","         1","T","","","         2","T","       214","T","       109","T","        54","T","         0","T","  -22.4","T,0208, ","","","  27.9"," ,T,1202, ","   28.9","T,0703, ","-0.7","T,0906","-3.1","T,0908","-7.6","T,1009","-7.6","T,1009","-9.5","T,1023","-2.7","T,0614","-2.7","T,0614","-4.8","T,0613","-8.3","T,0506","-10.1","T,0502","    5749.7","7","    5749.7","T","    412.6"," ,T","      3.24","T","      8.25","T","     -1.77","T"
"USS0013E27S","2002","44.02","-113.47","2438.4","HILTS CREEK, ID US","     33.3","","      33.3","T","        79","T","        79","T","         3","T","","","        12","T","       226","T","       104","T","        51","T","         0","T","  -22.1","T,0225, ","","","  45.7"," ,T,0126, ","   30.3","T,0713, ","-2.4","T,0921","-2.4","T,0921","-6.1","T,0930","-7.0","T,1002","-9.0","T,1012","-3.2","T,0619","-3.2","T,0619","-4.5","T,0610","-7.7","T,0509","-13.0","T,0508","    5741.8","8","    5741.8","T","    498.9"," ,T","      2.44","T","      7.53","T","     -2.64","T"
