"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00069031","1950","-35.3667","150.4833","9.1","ULLADULLA, AS","       141","a","       133","a","        34","a","","","","","","","","","","","",""," 225.8"," ,a,0119, ","","","","","","","   3213.5"," ,a","","","","","",""
"ASN00069031","1951","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   2046.1"," ,a","","","","","",""
"ASN00069031","1952","-35.3667","150.4833","9.1","ULLADULLA, AS","       118","a","        95","a","        26","a","","","","","","","","","","","",""," 149.9"," ,a,0324, ","","","","","","","   2328.3"," ,a","","","","","",""
"ASN00069031","1953","-35.3667","150.4833","9.1","ULLADULLA, AS","        72","a","        56","a","        11","a","","","","","","","","","","","",""," 181.6"," ,a,0505, ","","","","","","","   1122.0"," ,a","","","","","",""
"ASN00069031","1954","-35.3667","150.4833","9.1","ULLADULLA, AS","        71","a","        51","a","         3","a","","","","","","","","","","","",""," 158.8"," ,a,0222, ","","","","","","","    789.3"," ,a","","","","","",""
"ASN00069031","1955","-35.3667","150.4833","9.1","ULLADULLA, AS","        94","a","        63","a","         7","a","","","","","","","","","","","","","  81.8"," ,a,0217, ","","","","","","","   1266.7"," ,a","","","","","",""
"ASN00069031","1956","-35.3667","150.4833","9.1","ULLADULLA, AS","        91","a","        69","a","        14","a","","","","","","","","","","","","","  91.9"," ,a,0609, ","","","","","","","   1440.9"," ,a","","","","","",""
"ASN00069031","1957","-35.3667","150.4833","9.1","ULLADULLA, AS","        62","a","        44","a","         7","a","","","","","","","","","","","",""," 105.2"," ,a,0711, ","","","","","","","    815.2"," ,a","","","","","",""
"ASN00069031","1958","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1102.3"," ,a","","","","","",""
"ASN00069031","1959","-35.3667","150.4833","9.1","ULLADULLA, AS","       116","a","        88","a","        17","a","","","","","","","","","","","",""," 352.6"," ,a,1030, ","","","","","","","   2032.3"," ,a","","","","","",""
"ASN00069031","1960","-35.3667","150.4833","9.1","ULLADULLA, AS","       109","a","        74","a","        10","a","","","","","","","","","","","","","  57.9"," ,a,0915, ","","","","","","","   1155.1"," ,a","","","","","",""
"ASN00069031","1961","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1946.5"," ,a","","","","","",""
"ASN00069031","1962","-35.3667","150.4833","9.1","ULLADULLA, AS","       100","a","        63","a","         3","a","","","","","","","","","","","","","  45.7"," ,a,0407, ","","","","","","","    931.4"," ,a","","","","","",""
"ASN00069031","1963","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1800.6"," ,a","","","","","",""
"ASN00069031","1964","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1139.7"," ,a","","","","","",""
"ASN00069031","1965","-35.3667","150.4833","9.1","ULLADULLA, AS","        78","a","        44","a","         4","a","","","","","","","","","","","","","  96.0"," ,a,1019, ","","","","","","","    760.1"," ,a","","","","","",""
"ASN00069031","1966","-35.3667","150.4833","9.1","ULLADULLA, AS","       104","a","        60","a","         6","a","","","","","","","","","","","","","  52.6"," ,a,1109, ","","","","","","","   1091.0"," ,a","","","","","",""
"ASN00069031","1967","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    864.4"," ,a","","","","","",""
"ASN00069031","1968","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    736.9"," ,a","","","","","",""
"ASN00069031","1969","-35.3667","150.4833","9.1","ULLADULLA, AS","       146","a","        95","a","        21","a","         0","a","         0","a","         0","a","       172","a","         6","a","    3.4","a,0810, "," 115.6"," ,a,0416, ","   37.8","a,0108, ","     920.4","4","     920.4","a","   1654.1"," ,a","     16.70","a","     21.05","a","     12.34","a"
"ASN00069031","1970","-35.3667","150.4833","9.1","ULLADULLA, AS","       115","a","        72","a","         8","a","","","","","","","","","","","",""," 120.4"," ,a,1209, ","","","","","","","   1091.4"," ,a","","","","","",""
"ASN00069031","1971","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1194.8"," ,a","","","","","",""
