"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00514764","1950","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   2074.7","","    2074.7","0","       123","0","        59","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","         0","0","","","   15.0","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 164.8"," ,0,1117, ","   31.1","0,1010,+","","","","","    828.0"," ,0","        0"," ,0","     24.04","0","     27.94","0","     20.15","0"
"USC00514764","1951","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","","","","","       150","0","        74","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  94.2"," ,0,0314, ","","","       0.0","0","       0.0","0","    865.0"," ,0","        0"," ,0","","","","","",""
"USC00514764","1952","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   2113.9","","    2113.9","0","       102","0","        49","0","         4","0","        0","","","","         0","0","         0","0","         0","0","       366","0","         0","0","","","   15.6","0,0109, ","     0"," ,0,1231,+","","","  62.0"," ,0,0120, ","   31.7","0,1015, ","","","","","    485.5"," ,0","","","     24.11","0","     27.85","0","     20.36","0"
"USC00514764","1953","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   2028.3","","    2028.3","0","       135","0","        58","0","         3","0","        0","","         0","0","         0","0","         0","0","         0","0","       362","0","         0","0","","","   15.6","0,1214,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  63.5"," ,0,1228, ","   30.6","0,1002,+","       0.0","0","       0.0","0","    609.8"," ,0","        0"," ,0","     23.96","0","     27.71","0","     20.22","0"
"USC00514764","1954","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   2204.2","","    2204.2","0","       120","0","        61","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         3","0","","","   15.6","0,1220,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.4"," ,0,0715, ","   32.2","0,1128,+","       0.0","0","       0.0","0","    629.2"," ,0","        0"," ,0","     24.37","0","     28.66","0","     20.07","0"
"USC00514764","1955","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   1873.0","","    1873.0","0","       129","0","        55","0","         3","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","         0","0","","","   14.4","0,0326, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.2"," ,0,1220, ","   30.6","0,1109, ","       0.0","0","       0.0","0","    589.6"," ,0","        0"," ,0","     23.48","0","     27.51","0","     19.45","0"
"USC00514764","1956","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   2152.9","","    2152.9","0","       138","0","        69","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","         0","0","","","   15.6","0,0224, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  58.4"," ,0,1201, ","   31.1","0,0914, ","       0.0","0","       0.0","0","    851.7"," ,0","        0"," ,0","     24.21","0","     28.22","0","     20.20","0"
"USC00514764","1957","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   2192.8","","    2192.8","0","       119","0","        42","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       359","0","         7","0","","","   15.0","0,0226,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.9"," ,0,1127, ","   33.9","0,1202, ","       0.0","0","       0.0","0","    359.1"," ,0","        0"," ,0","     24.44","0","     28.47","0","     20.41","0"
"USC00514764","1958","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   2153.4","","    2153.4","0","       108","0","        49","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         4","0","","","   12.8","0,1208,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.3"," ,0,1024, ","   33.9","0,1204, ","       0.0","0","       0.0","0","    597.0"," ,0","        0"," ,0","     24.23","0","     28.51","0","     19.95","0"
"USC00514764","1959","19.65","-156.01667","9.1","KONA AIRPORT 68.3, HI US","   1450.5","","    1450.5","0","       112","0","        53","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","         1","0","","","    8.9","0,0321,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 138.4"," ,0,0118, ","   32.2","0,1006, ","       0.0","0","       0.0","0","    786.1"," ,0","        0"," ,0","     22.45","0","     28.72","0","     16.18","0"
