"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000OGOO","1990","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","     76.2","","      76.2","U","         0","U","        39","U","         8","U","        55","U","         1","U","  -16.3","U,1221, ","   32.7","U,0621, ","-2.2","U,1201","-2.2","U,1201","-10.8","U,1219","-10.8","U,1219","-10.8","U,1219","-0.2","U,0313","-3.3","U,0218","-6.1","U,0214","","","","","","","      9.81","U","     13.54","U","      6.09","U"
"USR0000OGOO","1991","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","    100.8","","     100.8","U","         0","U","        16","U","         0","U","        75","U","         3","U","   -2.6","U,0104, ","   34.3","U,0924, ","-0.6","U,1029","","","","","","","","","-0.6","U,0311","-2.2","U,0129","","","","","    3250.0","0","    3250.0","U","     10.36","U","     14.25","U","      6.47","U"
"USR0000OGOO","1999","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3172.4","4","    3172.4","U","","","","","",""
"USR0000OGOO","2002","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","    107.8","","     107.8","U","         0","U","        28","U","         0","U","        85","U","         4","U","   -3.3","U,0129, ","   36.7","U,0813, ","-0.6","U,1030","","","","","","","","","0.0","U,0417","-2.2","U,0317","","","","","    2985.1","1","    2985.1","U","     10.80","U","     15.23","U","      6.36","U"
"USR0000OGOO","2006","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","    140.9","","     140.9","U","         0","U","        36","U","         0","U","        90","U","         7","U","   -6.1","U,0218,+","   35.0","U,0722,+","-0.6","U,1031","-2.8","U,1129","","","","","","","0.0","U,0422","-2.2","U,0311","-4.4","U,0219","","","","","","","     10.42","U","     14.73","U","      6.10","U"
"USR0000OGOO","2007","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","     27.7","","      27.7","U","         0","U","        49","U","         2","U","        66","U","         0","U","   -7.8","U,0112, ","   31.1","U,0829, ","0.0","U,1121","","","","","","","","","0.0","U,0402","-5.0","U,0114","-5.0","U,0114","-6.7","U,0113","    2982.6","6","    2982.6","U","      9.71","U","     13.83","U","      5.58","U"
"USR0000OGOO","2008","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3465.4","4","    3465.4"," ","","","","","",""
"USR0000OGOO","2010","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","     38.4","","      38.4","U","         0","U","        20","U","         1","U","        55","U","         0","U","   -3.9","U,1123, ","   31.1","U,0824, ","0.0","U,1119","-3.9","U,1123","","","","","","","0.0","U,0405","","","","","","","    3103.5","5","    3103.5","U","      9.74","U","     13.57","U","      5.90","U"
"USR0000OGOO","2011","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","     61.1","","      61.1","U","         0","U","        51","U","         0","U","        68","U","         0","U","   -8.3","U,0226, ","   31.7","U,0910, ","0.0","U,1118","","","","","","","","","0.0","U,0422","-8.3","U,0226","-8.3","U,0226","-8.3","U,0226","    3317.5","5","    3317.5","U","      9.51","U","     13.49","U","      5.54","U"
"USR0000OGOO","2013","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","     74.5","","      74.5","U","         0","U","        24","U","         3","U","        87","U","         0","U","   -9.4","U,1208,+","   31.1","U,0725, ","-1.1","U,1120","-3.3","U,1203","-4.4","U,1204","-9.4","U,1207","-9.4","U,1207","0.0","U,0323","-3.3","U,0114","","","","","    2845.4","4","    2845.4","U","     10.83","U","     14.93","U","      6.73","U"
"USR0000OGOO","2014","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","    129.7","","     129.7","U","         0","U","        15","U","         1","U","       103","U","         2","U","   -5.6","U,0206, ","   32.8","U,0920, ","0.0","U,1113","-2.8","U,1130","-5.0","U,1230","","","","","0.0","U,0207","-5.6","U,0206","-5.6","U,0206","","","    2687.4","4","    2687.4","U","     11.96","U","     16.20","U","      7.71","U"
"USR0000OGOO","2015","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","    132.7","","     132.7","U","         0","U","        11","U","         0","U","       105","U","         5","U","   -2.8","U,1231, ","   35.6","U,0731, ","-1.1","U,1125","-2.8","U,1231","","","","","","","-1.1","U,0101","","","","","","","    2301.3","3","    2301.3","U","     12.03","U","     16.41","U","      7.64","U"
"USR0000OGOO","2016","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","     92.8","","      92.8","U","         0","U","        22","U","         1","U","        94","U","         2","U","   -3.3","U,1216,+","   33.9","U,0819, ","0.0","U,1204","-2.8","U,1206","","","","","","","0.0","U,0312","-2.8","U,0102","","","","","    2526.0","0","    2526.0","U","     11.27","U","     15.44","U","      7.11","U"
"USR0000OGOO","2017","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","    143.4","","     143.4","U","         0","U","        30","U","         1","U","        97","U","         8","U","   -8.3","U,0105, ","   36.1","U,0802, ","-0.6","U,1205","-2.2","U,1221","","","","","","","0.0","U,0319","-2.2","U,0114","-4.4","U,0106","-8.3","U,0105","    3067.0","0","    3067.0","U","     10.66","U","     14.76","U","      6.57","U"
"USR0000OGOO","2018","43.9281","-123.8903","556.6","GOODWIN PEAK OREGON, OR US","     84.6","","      84.6","U","         0","U","        27","U","         0","U","        89","U","         2","U","   -5.6","U,0223, ","   33.3","U,0712, ","0.0","U,1204","","","","","","","","","0.0","U,0416","-5.6","U,0223","-5.6","U,0223","","","    2767.7","7","    2767.7","U","     11.01","U","     15.35","U","      6.67","U"
