"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00412124","1907","35.55","-100.416667","1101.9","CROSSBAR RANCH, TX US","         9"," "
"USC00412124","1908","35.55","-100.416667","1101.9","CROSSBAR RANCH, TX US","        12"," "
