"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00026019","1925","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       152","a","        81","a","         3","a","","","","","","","","","","","","","  61.7"," ,a,0208, ","","","","","","","","","","","","","    773.7"," ,a","","","","","",""
"ASN00026019","1926","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       143","a","        84","a","         1","a","","","","","","","","","","","","","  25.4"," ,a,0501, ","","","","","","","","","","","","","    757.7"," ,a","","","","","",""
"ASN00026019","1927","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       140","a","        75","a","         1","a","","","","","","","","","","","","","  33.3"," ,a,0517, ","","","","","","","","","","","","","    693.2"," ,a","","","","","",""
"ASN00026019","1928","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       145","a","        83","a","         2","a","","","","","","","","","","","","","  50.5"," ,a,0212, ","","","","","","","","","","","","","    803.2"," ,a","","","","","",""
"ASN00026019","1929","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       116","a","        75","a","         1","a","","","","","","","","","","","","","  35.3"," ,a,0130, ","","","","","","","","","","","","","    818.8"," ,a","","","","","",""
"ASN00026019","1930","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       103","a","        78","a","         2","a","","","","","","","","","","","","","  34.0"," ,a,0830, ","","","","","","","","","","","","","    715.2"," ,a","","","","","",""
"ASN00026019","1931","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       112","a","        75","a","         0","a","","","","","","","","","","","","","  23.1"," ,a,0727, ","","","","","","","","","","","","","    689.0"," ,a","","","","","",""
"ASN00026019","1933","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","        94","a","        60","a","         5","a","","","","","","","","","","","","","  38.1"," ,a,0501, ","","","","","","","","","","","","","    711.4"," ,a","","","","","",""
"ASN00026019","1934","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       117","a","        74","a","         3","a","","","","","","","","","","","","","  45.7"," ,a,0413, ","","","","","","","","","","","","","    753.8"," ,a","","","","","",""
"ASN00026019","1935","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       157","a","        81","a","         1","a","","","","","","","","","","","","","  25.4"," ,a,0321, ","","","","","","","","","","","","","    759.5"," ,a","","","","","",""
"ASN00026019","1936","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       141","a","        78","a","         5","a","","","","","","","","","","","","","  50.0"," ,a,1218, ","","","","","","","","","","","","","    856.3"," ,a","","","","","",""
"ASN00026019","1937","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       122","a","        74","a","         3","a","","","","","","","","","","","","","  51.6"," ,a,1211, ","","","","","","","","","","","","","    785.8"," ,a","","","","","",""
"ASN00026019","1938","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       117","a","        75","a","         4","a","","","","","","","","","","","","","  55.4"," ,a,0417, ","","","","","","","","","","","","","    737.9"," ,a","","","","","",""
"ASN00026019","1939","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       179","a","        95","a","         2","a","","","","","","","","","","","","","  27.9"," ,a,0626,+","","","","","","","","","","","","","    820.5"," ,a","","","","","",""
"ASN00026019","1940","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       179","a","        71","a","         3","a","","","","","","","","","","","","","  31.8"," ,a,0713, ","","","","","","","","","","","","","    694.8"," ,a","","","","","",""
"ASN00026019","1941","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       170","a","        72","a","         5","a","","","","","","","","","","","","","  39.9"," ,a,0125, ","","","","","","","","","","","","","    788.6"," ,a","","","","","",""
"ASN00026019","1942","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       198","a","        85","a","         4","a","","","","","","","","","","","","","  49.0"," ,a,1029, ","","","","","","","","","","","","","    952.9"," ,a","","","","","",""
"ASN00026019","1943","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       192","a","        91","a","         0","a","","","","","","","","","","","","","  25.1"," ,a,0801, ","","","","","","","","","","","","","    801.5"," ,a","","","","","",""
"ASN00026019","1944","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       210","a","        78","a","         1","a","","","","","","","","","","","","","  32.8"," ,a,1001, ","","","","","","","","","","","","","    711.8"," ,a","","","","","",""
"ASN00026019","1945","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       216","a","        84","a","         2","a","","","","","","","","","","","","","  30.5"," ,a,0620, ","","","","","","","","","","","","","    771.2"," ,a","","","","","",""
"ASN00026019","1946","-37.5575","140.4197","65.0","MOUNT BURR FOREST RESERVE, AS","","","","","       222","a","        94","a","         4","a","","","","","","","","","","","","","  73.9"," ,a,0218, ","","","","","","","","","","","","","    946.8"," ,a","","","","","",""
