"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"LG000026416","1960","56.683","22.5","112.0","SALDUS, LG","","","","","       139","I","        58","I","         3","I","","","","","","","","","","","","","  73.4"," ,I,0814, ","","","","","","","","","","","","","","","","","","","","","","","    654.5"," ,I","","","","","",""
"LG000026416","1962","56.683","22.5","112.0","SALDUS, LG","","","","","       159","I","        84","I","         0","I","","","","","","","","","","","","","  23.2"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","","","    604.2"," ,I","","","","","",""
"LG000026416","1963","56.683","22.5","112.0","SALDUS, LG","","","","","       149","I","        72","I","         0","I","","","","","","","","","","","","","  17.9"," ,I,0828, ","","","","","","","","","","","","","","","","","","","","","","","    540.3"," ,I","","","","","",""
"LG000026416","1964","56.683","22.5","112.0","SALDUS, LG","","","","","       117","I","        54","I","         1","I","","","","","","","","","","","","","  39.0"," ,I,0623, ","","","","","","","","","","","","","","","","","","","","","","","    478.8"," ,I","","","","","",""
"LG000026416","1965","56.683","22.5","112.0","SALDUS, LG","","","","","       140","I","        64","I","         0","I","","","","","","","","","","","","","  21.6"," ,I,1102, ","","","","","","","","","","","","","","","","","","","","","","","    502.8"," ,I","","","","","",""
"LG000026416","1967","56.683","22.5","112.0","SALDUS, LG","","","","","       189","I","        82","I","         0","I","","","","","","","","","","","","","  19.5"," ,I,0924, ","","","","","","","","","","","","","","","","","","","","","","","    657.8"," ,I","","","","","",""
"LG000026416","1968","56.683","22.5","112.0","SALDUS, LG","","","","","       165","I","        65","I","         0","I","","","","","","","","","","","","","  20.9"," ,I,1009, ","","","","","","","","","","","","","","","","","","","","","","","    482.5"," ,I","","","","","",""
"LG000026416","1969","56.683","22.5","112.0","SALDUS, LG","","","","","       137","I","        64","I","         0","I","","","","","","","","","","","","","  14.2"," ,I,0427, ","","","","","","","","","","","","","","","","","","","","","","","    451.0"," ,I","","","","","",""
"LG000026416","1970","56.683","22.5","112.0","SALDUS, LG","","","","","       176","I","        71","I","         0","I","","","","","","","","","","","","","  20.7"," ,I,0805, ","","","","","","","","","","","","","","","","","","","","","","","    580.8"," ,I","","","","","",""
"LG000026416","1971","56.683","22.5","112.0","SALDUS, LG","","","","","       154","I","        65","I","         1","I","","","","","","","","","","","","","  26.3"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","","","    498.1"," ,I","","","","","",""
"LG000026416","1972","56.683","22.5","112.0","SALDUS, LG","","","","","       139","I","        75","I","         2","I","","","","","","","","","","","","","  89.7"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    676.9"," ,I","","","","","",""
"LG000026416","1974","56.683","22.5","112.0","SALDUS, LG","","","","","       167","I","        93","I","         3","I","","","","","","","","","","","","","  32.1"," ,I,0708, ","","","","","","","","","","","","","","","","","","","","","","","    759.9"," ,I","","","","","",""
"LG000026416","1977","56.683","22.5","112.0","SALDUS, LG","","","","","       181","I","        87","I","         2","I","","","","","","","","","","","","","  49.8"," ,I,1116, ","","","","","","","","","","","","","","","","","","","","","","","    800.7"," ,I","","","","","",""
"LG000026416","1979","56.683","22.5","112.0","SALDUS, LG","","","","","       183","I","        81","I","         1","I","","","","","","","","","","","","","  29.3"," ,I,0707, ","","","","","","","","","","","","","","","","","","","","","","","    666.6"," ,I","","","","","",""
"LG000026416","1980","56.683","22.5","112.0","SALDUS, LG","","","","","       183","I","        95","I","         2","I","","","","","","","","","","","","","  35.6"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","","","    773.0"," ,I","","","","","",""
"LG000026416","1982","56.683","22.5","112.0","SALDUS, LG","","","","","       134","I","        62","I","         0","I","","","","","","","","","","","","","  24.2"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    520.0"," ,I","","","","","",""
"LG000026416","1983","56.683","22.5","112.0","SALDUS, LG","","","","","       169","I","        87","I","         0","I","","","","","","","","","","","","","  24.5"," ,I,0412, ","","","","","","","","","","","","","","","","","","","","","","","    657.8"," ,I","","","","","",""
"LG000026416","1984","56.683","22.5","112.0","SALDUS, LG","","","","","       174","I","        83","I","         0","I","","","","","","","","","","","","","  19.1"," ,I,0905, ","","","","","","","","","","","","","","","","","","","","","","","    678.2"," ,I","","","","","",""
"LG000026416","1985","56.683","22.5","112.0","SALDUS, LG","","","","","       196","I","        82","I","         1","I","","","","","","","","","","","","","  34.3"," ,I,0817, ","","","","","","","","","","","","","","","","","","","","","","","    759.9"," ,I","","","","","",""
"LG000026416","1986","56.683","22.5","112.0","SALDUS, LG","","","","","       181","I","        87","I","         0","I","","","","","","","","","","","","","  23.9"," ,I,0821, ","","","","","","","","","","","","","","","","","","","","","","","    706.4"," ,I","","","","","",""
"LG000026416","1987","56.683","22.5","112.0","SALDUS, LG","","","","","       166","I","        75","I","         0","I","","","","","","","","","","","","","  22.8"," ,I,0811, ","","","","","","","","","","","","","","","","","","","","","","","    588.7"," ,I","","","","","",""
"LG000026416","1988","56.683","22.5","112.0","SALDUS, LG","","","","","       172","I","        78","I","         2","I","","","","","","","","","","","","","  87.9"," ,I,0728, ","","","","","","","","","","","","","","","","","","","","","","","    793.4"," ,I","","","","","",""
"LG000026416","1989","56.683","22.5","112.0","SALDUS, LG","","","","","       156","I","        86","I","         0","I","","","","","","","","","","","","","  17.1"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","","","    628.0"," ,I","","","","","",""
"LG000026416","1990","56.683","22.5","112.0","SALDUS, LG","","","","","       190","I","        99","I","         2","I","","","","","","","","","","","","","  59.7"," ,I,0624, ","","","","","","","","","","","","","","","","","","","","","","","    870.7"," ,I","","","","","",""
