"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00247848","1914","45.6","-105.883333",,"STACEY, MT US","        45","6","        35","6","         3","6","        43","6","       131","6","        24","6","","","","","  33.0"," ,6,0626, ","   36.1","6,0727,+","    371.1"," ,6","     15.24","6"
"USC00247848","1916","45.6","-105.883333",,"STACEY, MT US","","","","","","","","","","","","","         1"," ","         2"," ","","","","","","","",""
