"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CHER","1992","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    607.9","","     607.9","U","         0","U","        14","U","         0","U","       173","U","        22","U","   -4.4","U,1218, ","   36.7","U,0818, ","0.0","U,1211","-2.8","U,1217","-4.4","U,1218","","","0.0","U,0215","","","","","","","","","","","     14.95","U","     19.66","U","     10.24","U"
"USR0000CHER","1993","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    497.4","","     497.4","U","         0","U","        22","U","         0","U","       157","U","        22","U","   -5.0","U,0111,+","   36.7","U,0801, ","0.0","U,1124","","","","","","","0.0","U,0512","-5.0","U,0111","-5.0","U,0111","","","    2069.5","5","    2069.5","U","     14.08","U","     19.01","U","      9.14","U"
"USR0000CHER","1994","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    608.2","","     608.2","U","         0","U","        37","U","         0","U","       156","U","        17","U","   -3.9","U,1118, ","   35.6","U,0806, ","-0.6","U,1103","-3.9","U,1118","","","","","0.0","U,0424","-2.2","U,0322","","","","","    1843.5","5","    1843.5","U","     14.19","U","     18.89","U","      9.50","U"
"USR0000CHER","1995","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    580.0","","     580.0","U","         0","U","        21","U","         0","U","       164","U","        21","U","   -2.2","U,0214, ","   35.6","U,0730,+","0.0","U,1216","","","","","","","0.0","U,0420","-2.2","U,0214","","","","","    2364.2","2","    2364.2","U","     14.57","U","     19.13","U","     10.02","U"
"USR0000CHER","1996","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","","","","","         0","U","        18","U","         0","U","       171","U","        37","U","   -3.9","U,0226,+","   37.2","U,0813,+","","","","","","","","","0.0","U,0418","-2.2","U,0227","","","","","    1605.6","6","    1605.6","U","     15.33","U","     19.87","U","     10.78","U"
"USR0000CHER","1998","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    603.9","","     603.9","U","         0","U","        32","U","         1","U","       123","U","        35","U","   -7.8","U,1221, ","   40.0","U,0804, ","-1.7","U,1203","-2.2","U,1204","-7.2","U,1220","-7.2","U,1220","-1.7","U,0415","-3.3","U,0329","","","","","    2391.3","3","    2391.3","U","     13.13","U","     18.03","U","      8.24","U"
"USR0000CHER","1999","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    673.4","","     673.4","U","         0","U","        46","U","         0","U","       181","U","        28","U","   -4.4","U,0409, ","   37.8","U,0712, ","0.0","U,1207","","","","","","","0.0","U,0504","-2.2","U,0428","-4.4","U,0409","","","    2216.1","1","    2216.1","U","     14.85","U","     20.20","U","      9.50","U"
"USR0000CHER","2000","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    680.3","","     680.3","U","         0","U","        16","U","         0","U","       166","U","        33","U","   -1.7","U,0224, ","   38.3","U,0614, ","0.0","U,1109","","","","","","","0.0","U,0511","","","","","","","    1702.0","0","    1702.0","U","     14.94","U","     20.13","U","      9.75","U"
"USR0000CHER","2001","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","    822.1","","     822.1","U","         0","U","        48","U","         0","U","       199","U","        41","U","   -3.9","U,0116, ","   38.3","U,0703, ","-0.6","U,1126","","","","","","","-2.2","U,0421","-2.2","U,0421","","","","","    1923.7","7","    1923.7","U","     15.39","U","     20.50","U","     10.27","U"
"USR0000CHER","2002","36.3825","-120.8558","1137.8","HERNANDEZ CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1793.8","8","    1793.8","U","","","","","",""
