"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00267324","1960","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","","","","","","","","","","","","","","","","","","","","","","","","","        18"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00267324","1961","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","    133.4","","     133.4","0","        79","0","        32","0","         1","0","","","","","         5","0","       209","0","        25","0","       118","0","         4","0","        22"," ","  -27.2","0,1211, ","","","","","  27.4"," ,0,0603, ","   34.4","0,0803, ","-2.2","0,0902","-2.2","0,0902","-5.0","0,0922","-7.2","0,0924","-8.9","0,1105","-3.3","0,0516","-3.3","0,0516","-6.1","0,0506","-7.8","0,0505","-12.8","0,0424","","","","","    258.7"," ,0","","","      6.73","0","     14.13","0","     -0.67","0"
"USC00267324","1962","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","     22.9","","      22.9","0","        68","0","        30","0","         0","0","","","        16","0","         8","0","       204","0","        32","0","       125","0","         2","0","        15"," ","  -27.2","0,0121, ","","","   152"," ,0,0302,+","  23.6"," ,0,0210, ","   32.2","0,0815,+","-1.7","0,0830","-3.9","0,0910","-6.7","0,1005","-6.7","0,1005","-9.4","0,1118","-1.1","0,0607","-2.2","0,0605","-5.0","0,0521","-9.4","0,0429","-9.4","0,0429","    4495.5","5","    4495.5","0","    246.0"," ,0","     1207"," ,0","      6.43","0","     14.35","0","     -1.49","0"
"USC00267324","1963","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","     39.7","","      39.7","0","        87","0","        54","0","         1","0","       17","","        15","0","         9","0","       180","0","        20","0","       105","0","         0","0","        42"," ","  -32.8","0,0113,+","   102"," ,0,1123, ","   254"," ,0,0130, ","  38.4"," ,0,1012, ","   31.1","0,0805, ","0.0","0,1012","-5.0","0,1024","-5.0","0,1024","-7.2","0,1031","-10.0","0,1117","0.0","0,0629","-2.8","0,0515","-5.6","0,0424","-7.8","0,0423","-8.9","0,0422","    4301.7","7","    4301.7","0","    453.1"," ,0","     1030"," ,0","      6.46","0","     13.85","0","     -0.93","0"
"USC00267324","1964","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","","","","","        76","0","        41","0","         1","0","","","","","","","","","","","","","","","         6"," ","","","","","","","  25.7"," ,0,1223, ","","","","","","","","","","","","","","","","","","","","","","","    4737.0","0","    4737.0"," ","    281.0"," ,0","","","","","","","",""
"USC00267324","1965","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","","","","","        70","0","        37","0","         0","0","","","","","","","","","        31","0","        94","0","         0","0","        10"," ","","","","","","","  23.6"," ,0,1225, ","   31.7","0,0814, ","","","","","","","","","","","","","","","","","","","","","","","","","    332.1"," ,0","","","","","     13.02","0","",""
"USC00267324","1966","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00267324","1967","41.28333","-115.91667","1940.1","SAVAL RANCH, NV US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
