"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00156351","2008","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     48.7","","      48.7","E","       114","E","        70","E","        10","E","         0","E","        84","E","         2","E","        65","E","         0","E","   -7.7","E,0306, ","  92.4"," ,E,0525, ","   27.6","E,0804, ","0.0","E,1003","-4.0","E,1029","-4.8","E,1030","-6.7","E,1211","-2.3","E,0415","-2.3","E,0415","-4.9","E,0324","-7.7","E,0306","","","","","","","   1091.0"," ,E","      9.48","E","     14.38","E","      4.60","E"
"SPE00156351","2009","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     96.8","","      96.8","E","       118","E","        76","E","         5","E","         0","E","        83","E","         5","E","        98","E","         0","E","  -10.1","E,0108, ","  33.7"," ,E,0619, ","   29.4","E,0819, ","-0.2","E,1015","-2.3","E,1201","-5.9","E,1213","-6.9","E,1216","0.0","E,0418","-5.0","E,0321","-5.0","E,0321","-10.1","E,0108","-10.1","E,0108","    3261.2","2","    3261.2","E","    844.1"," ,E","     10.39","E","     15.42","E","      5.36","E"
"SPE00156351","2010","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     37.8","","      37.8","E","       118","E","        71","E","        11","E","         0","E","       117","E","         9","E","        63","E","         0","E","  -11.4","E,0211, "," 118.3"," ,E,0809, ","   28.2","E,0826, ","-0.1","E,1020","-3.0","E,1108","-5.0","E,1125","-7.2","E,1202","-0.9","E,0514","-2.5","E,0504","-4.8","E,0313","-7.5","E,0312","-11.1","E,0310","    3318.6","6","    3318.6","E","   1278.7"," ,E","      8.42","E","     13.32","E","      3.52","E"
"SPE00156351","2011","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     33.3","","      33.3","E","       107","E","        73","E","        16","E","         0","E","        64","E","         4","E","        74","E","         0","E","  -10.2","E,0122, "," 109.0"," ,E,0315, ","   28.7","E,0820, ","0.0","E,1020","-2.5","E,1217","-4.6","E,1218","","","-0.7","E,0324","-3.1","E,0323","-5.4","E,0130","-7.7","E,0127","-10.0","E,0123","    3305.7","7","    3305.7","E","   1408.3"," ,E","      9.85","E","     14.65","E","      5.04","E"
"SPE00156351","2012","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     82.1","","      82.1","E","        91","E","        59","E","         6","E","         0","E","        86","E","        10","E","        80","E","         0","E","  -13.3","E,0203, ","  39.3"," ,E,0321, ","   30.8","E,0820, ","-3.2","E,1027","-3.2","E,1027","-4.6","E,1028","","","-0.1","E,0430","-2.9","E,0416","-4.6","E,0307","-9.1","E,0213","-9.1","E,0213","    3215.8","8","    3215.8","E","    725.5"," ,E","      9.74","E","     14.71","E","      4.78","E"
"SPE00156351","2013","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     20.7","","      20.7","E","       130","E","        87","E","        12","E","         0","E","        98","E","         7","E","        67","E","         0","E","   -9.0","E,0223, "," 106.3"," ,E,0305, ","   27.9","E,0803, ","-0.1","E,1012","-4.8","E,1115","-4.8","E,1115","-6.7","E,1127","-0.5","E,0530","-3.2","E,0406","-6.3","E,0315","-8.6","E,0226","-9.0","E,0223","    3502.9","9","    3502.9","E","   1242.0"," ,E","      8.81","E","     13.57","E","      4.04","E"
"SPE00156351","2014","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     10.6","","      10.6","E","       138","E","        82","E","        14","E","         0","E","        77","E","         1","E","        58","E","         0","E","   -7.4","E,1229, "," 141.3"," ,E,1129, ","   26.8","E,0718, ","-1.4","E,1106","-5.2","E,1209","-5.2","E,1209","-7.4","E,1229","-2.0","E,0328","-2.6","E,0327","-4.5","E,0324","","","","","    3160.8","8","    3160.8","E","   1251.4"," ,E","      9.65","E","     14.58","E","      4.72","E"
"SPE00156351","2015","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     79.3","","      79.3","E","        98","E","        67","E","        10","E","         0","E","        75","E","         4","E","        73","E","         0","E","   -8.4","E,0206,+"," 132.8"," ,E,1102, ","   31.0","E,0707, ","-2.2","E,1015","-2.2","E,1015","-5.2","E,1122","","","-1.9","E,0407","-2.6","E,0326","-4.6","E,0305","-7.1","E,0207","","","    3087.7","7","    3087.7","E","   1105.4"," ,E","     10.17","E","     15.33","E","      5.01","E"
"SPE00156351","2016","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     46.3","","      46.3","E","       118","E","        76","E","         9","E","         0","E","        71","E","         1","E","        71","E","         0","E","   -7.4","E,0116, ","  66.9"," ,E,0606, ","   29.6","E,0720, ","-2.0","E,1107","-2.6","E,1108","","","","","-2.0","E,0501","-3.1","E,0317","-5.1","E,0309","-7.4","E,0116","","","    3251.8","8","    3251.8","E","   1066.1"," ,E","      9.56","E","     14.45","E","      4.65","E"
"SPE00156351","2017","42.3769","2.4142","1405.0","MOLLO FABERT, SP","     91.2","","      91.2","E","       100","E","        58","E","        11","E","         0","E","        84","E","         8","E","        78","E","         0","E","   -9.6","E,0117, ","  57.2"," ,E,0324, ","   29.5","E,0804, ","-0.4","E,1105","-2.8","E,1107","-5.6","E,1130","-7.2","E,1202","-0.8","E,0501","-3.4","E,0428","-6.6","E,0126","-8.8","E,0118","-9.6","E,0117","    2987.3","3","    2987.3","E","    865.6"," ,E","     10.06","E","     14.99","E","      5.13","E"
