"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CKON","1996","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    895.9","","     895.9","U","         0","U","         6","U","         0","U","       189","U","        65","U","   -2.2","U,0225, ","   40.0","U,0813,+","","","","","","","-0.6","U,0227","-2.2","U,0225","","","    1389.5","5","    1389.5","U","     16.48","U","     21.91","U","     11.05","U"
"USR0000CKON","1997","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    677.0","","     677.0","U","         0","U","         6","U","         0","U","       189","U","        47","U","   -4.4","U,0113, ","   40.6","U,0807, ","0.0","U,1209","","","","","-1.1","U,0115","-2.8","U,0114","-4.4","U,0113","    1474.3","3","    1474.3","U","     15.90","U","     21.58","U","     10.22","U"
"USR0000CKON","1998","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    681.6","","     681.6","U","         0","U","        17","U","         0","U","       152","U","        51","U","   -5.6","U,1221, ","   42.2","U,0902,+","-0.6","U,1204","-3.9","U,1220","-5.6","U,1221","-0.6","U,0414","-2.2","U,0105","","","    2075.4","4","    2075.4","U","     14.22","U","     19.55","U","      8.89","U"
"USR0000CKON","1999","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    721.7","","     721.7","U","         0","U","        21","U","         0","U","       187","U","        54","U","   -2.2","U,0210, ","   41.1","U,0712, ","0.0","U,1122","","","","","-1.7","U,0409","-2.2","U,0210","","","    2008.8","8","    2008.8","U","     15.32","U","     21.39","U","      9.25","U"
"USR0000CKON","2000","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    746.5","","     746.5","U","         0","U","         7","U","         0","U","       176","U","        67","U","   -1.1","U,1111,+","   40.0","U,0614, ","0.0","U,1110","","","","","0.0","U,0308","","","","","    1653.4","4","    1653.4","U","     15.39","U","     21.21","U","      9.57","U"
"USR0000CKON","2002","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    925.1","","     925.1","U","         0","U","        16","U","         0","U","       211","U","        81","U","   -5.0","U,0129, ","   43.3","U,0710, ","0.0","U,1219","","","","","-0.6","U,0316","-2.8","U,0308","-5.0","U,0129","    1626.6","6","    1626.6","U","     16.64","U","     23.06","U","     10.22","U"
"USR0000CKON","2003","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    929.0","","     929.0","U","         0","U","         4","U","         0","U","       186","U","        79","U","   -2.2","U,1227, ","   41.1","U,0729, ","-0.6","U,1122","-2.2","U,1227","","","","","","","","","    1530.1","1","    1530.1","U","     16.20","U","     22.30","U","     10.11","U"
"USR0000CKON","2004","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    871.9","","     871.9","U","         0","U","         5","U","         0","U","       199","U","        71","U","   -1.7","U,0103, ","   39.4","U,0812,+","0.0","U,1130","","","","","-1.1","U,0125","","","","","    1604.6","6","    1604.6","U","     16.49","U","     22.76","U","     10.23","U"
"USR0000CKON","2005","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1684.8","8","    1684.8","U","","","","","",""
"USR0000CKON","2007","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    712.0","","     712.0","U","         0","U","        19","U","         0","U","       195","U","        49","U","   -2.2","U,1227, ","   41.1","U,0705, ","0.0","U,1201","-2.2","U,1227","","","-0.6","U,0228","","","","","    1592.3","3","    1592.3","U","     15.75","U","     21.56","U","      9.93","U"
"USR0000CKON","2008","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    890.6","","     890.6","U","         0","U","        21","U","         0","U","       189","U","        64","U","   -3.3","U,1217, ","   41.7","U,0709, ","0.0","U,1213","-2.2","U,1215","","","0.0","U,0421","","","","","    1880.3","3","    1880.3","U","     15.91","U","     21.48","U","     10.34","U"
"USR0000CKON","2009","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    869.5","","     869.5","U","         0","U","        16","U","         0","U","       185","U","        72","U","   -4.4","U,1208, ","   40.0","U,0926,+","-1.1","U,1206","-2.2","U,1207","-4.4","U,1208","-0.6","U,0414","","","","","    1636.8","8","    1636.8","U","     15.90","U","     21.53","U","     10.27","U"
"USR0000CKON","2010","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    676.5","","     676.5","U","         0","U","        11","U","         0","U","       162","U","        53","U","   -2.8","U,1216, ","   40.0","U,0825, ","-1.1","U,1123","-2.2","U,1124","","","0.0","U,0310","","","","","    1955.6","6","    1955.6","U","     14.60","U","     19.81","U","      9.39","U"
"USR0000CKON","2011","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    690.0","","     690.0","U","         0","U","        17","U","         1","U","       160","U","        57","U","   -3.9","U,0226, ","   36.7","U,0923,+","","","","","","","0.0","U,0408","-3.9","U,0226","","","    2055.3","3","    2055.3","U","     14.91","U","     20.39","U","      9.42","U"
"USR0000CKON","2012","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    888.6","","     888.6","U","         0","U","        17","U","         0","U","       183","U","        77","U","   -1.7","U,0116, ","   40.6","U,0812, ","-1.1","U,1213","","","","","-0.6","U,0406","","","","","    1724.5","5","    1724.5","U","     15.86","U","     21.67","U","     10.06","U"
"USR0000CKON","2013","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    782.5","","     782.5","U","         0","U","        14","U","         0","U","       199","U","        59","U","   -3.9","U,1208, ","   41.7","U,0703, ","-2.2","U,1204","-2.2","U,1204","","","-1.1","U,0307","-2.2","U,0113","","","    1557.0","0","    1557.0","U","     16.66","U","     22.72","U","     10.60","U"
"USR0000CKON","2014","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    970.2","","     970.2","U","         0","U","         4","U","         0","U","       214","U","        71","U","   -0.6","U,1229, ","   40.0","U,0714, ","-0.6","U,1229","","","","","0.0","U,0204","","","","","    1192.1","1","    1192.1","U","     17.50","U","     23.17","U","     11.84","U"
"USR0000CKON","2015","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    898.1","","     898.1","U","         0","U","         6","U","         0","U","       212","U","        65","U","   -0.6","U,1231,+","   39.4","U,0730, ","0.0","U,1125","","","","","","","","","","","    1161.5","5","    1161.5","U","     17.27","U","     23.07","U","     11.48","U"
"USR0000CKON","2016","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    871.3","","     871.3","U","         0","U","         8","U","         0","U","       184","U","        68","U","   -1.7","U,1225,+","   40.0","U,0729,+","0.0","U,1207","","","","","-0.6","U,0101","","","","","    1602.9","9","    1602.9","U","     16.23","U","     21.72","U","     10.73","U"
"USR0000CKON","2017","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","   1044.4","","    1044.4","U","         0","U","        11","U","         0","U","       185","U","        83","U","   -1.1","U,0227,+","   41.7","U,0902, ","","","","","","","0.0","U,0305","","","","","    1824.3","3","    1824.3","U","     16.60","U","     22.21","U","     10.99","U"
"USR0000CKON","2018","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1514.0","0","    1514.0","U","","","","","",""
"USR0000CKON","2019","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    843.1","","     843.1","U","         0","U","        15","U","         0","U","       197","U","        60","U","   -2.8","U,0210,+","   38.3","U,0815,+","-0.6","U,1127","","","","","-0.6","U,0222","-2.8","U,0210","","","","","","","     15.89","U","     21.23","U","     10.55","U"
"USR0000CKON","2020","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","   1133.7","","    1133.7","U","         0","U","         6","U","         0","U","       204","U","        98","U","   -1.7","U,0203, ","   41.1","U,0907,+","","","","","","","0.0","U,0406","","","","","    1558.6","6","    1558.6","U","     17.42","U","     23.28","U","     11.57","U"
"USR0000CKON","2021","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","   1132.7","","    1132.7","U","         0","U","        16","U","         0","U","       205","U","        94","U","   -1.1","U,1228,+","   41.7","U,0710, ","0.0","U,1214","","","","","-0.6","U,0316","","","","","    1395.0","0","    1395.0","U","     17.13","U","     23.07","U","     11.19","U"
"USR0000CKON","2022","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","   1010.1","","    1010.1","U","         0","U","         9","U","         0","U","       197","U","        77","U","   -2.2","U,0223, ","   43.3","U,0906, ","-1.1","U,1202","","","","","0.0","U,0415","-2.2","U,0223","","","    1494.6","6","    1494.6","U","     16.90","U","     22.84","U","     10.96","U"
"USR0000CKON","2023","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","    826.8","","     826.8","U","         0","U","        21","U","         0","U","       175","U","        58","U","   -2.8","U,0223, ","   40.0","U,0816,+","","","","","","","-0.6","U,0404","-2.2","U,0301","","","    1926.6","6","    1926.6","U","     15.59","U","     21.09","U","     10.09","U"
"USR0000CKON","2024","38.9119","-122.7064","659.3","KONOCTI CALIFORNIA, CA US","   1115.6","","    1115.6","U","         0","U","         4","U","         0","U","       195","U","        83","U","    0.0","U,0302,+","   44.4","U,0706, ","","","","","","","0.0","U,0302","","","","","    1571.3","3","    1571.3","U","     16.95","U","     22.43","U","     11.47","U"
