"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TS000060725","1947","36.48","8.8","143.0","JENDOUBA, TS","","","","","        64","E","        25","E","         1","E","","","","","","","","","","","","","  29.6"," ,E,1010, ","","","","","","","","","","","","","    244.3"," ,E","","","","","",""
"TS000060725","1949","36.48","8.8","143.0","JENDOUBA, TS","   1047.8","","    1047.8","E","        63","E","        41","E","         4","E","         0","E","         5","E","         0","E","       209","E","        97","E","   -2.1","E,0130, ","  44.9"," ,E,0425, ","   44.5","E,0708, ","","","-1.2","E,0208","","","","","","","    425.2"," ,E","     17.77","E","     24.78","E","     10.77","E"
"TS000060725","1950","36.48","8.8","143.0","JENDOUBA, TS","   1107.9","","    1107.9","E","        89","E","        55","E","         2","E","         0","E","        11","E","         0","E","       206","E","        90","E","   -2.0","E,0201, ","  31.9"," ,E,0507, ","   44.4","E,0802, ","0.0","E,1226","0.0","E,0220","","","    1261.1","1","    1261.1","E","    587.2"," ,E","     17.81","E","     24.63","E","     10.99","E"
"TS000060725","1951","36.48","8.8","143.0","JENDOUBA, TS","","","","","        85","E","        42","E","         1","E","","","","","","","","","","","","","  30.5"," ,E,1014, ","","","","","","","","","    1202.2","2","    1202.2","E","    415.8"," ,E","","","","","",""
"TS000060725","1952","36.48","8.8","143.0","JENDOUBA, TS","   1244.7","","    1244.7","E","       102","E","        64","E","         2","E","         0","E","         5","E","         0","E","       221","E","       106","E","   -1.2","E,0302,+","  28.4"," ,E,1206, ","   44.0","E,0616, ","","","-1.2","E,0302","","","","","","","    629.1"," ,E","     18.43","E","     25.14","E","     11.71","E"
"TS000060725","1953","36.48","8.8","143.0","JENDOUBA, TS","    894.6","","     894.6","E","       100","E","        59","E","         3","E","         0","E","         6","E","         0","E","       202","E","        79","E","   -2.7","E,0123, ","  40.4"," ,E,1021, ","   45.1","E,0718, ","-0.1","E,1212","-0.2","E,0307","-2.7","E,0123","    1231.3","3","    1231.3","E","    639.8"," ,E","     17.15","E","     23.63","E","     10.68","E"
"TS000060725","1954","36.48","8.8","143.0","JENDOUBA, TS","    895.3","","     895.3","E","        91","E","        47","E","         1","E","         0","E","         3","E","         0","E","       201","E","        71","E","   -1.6","E,1229, ","  30.0"," ,E,0109, ","   43.0","E,0906,+","-1.4","E,1228","-0.4","E,0121","","","    1311.2","2","    1311.2","E","    436.9"," ,E","     17.23","E","     23.76","E","     10.71","E"
"TS000060725","1955","36.48","8.8","143.0","JENDOUBA, TS","   1027.6","","    1027.6","E","        95","E","        52","E","         5","E","         0","E","         4","E","         0","E","       222","E","        80","E","   -0.9","E,0310, ","  60.9"," ,E,0921, ","   45.4","E,0726, ","-0.7","E,1129","-0.2","E,0317","","","    1031.6","6","    1031.6","E","    629.6"," ,E","     18.29","E","     25.00","E","     11.57","E"
"TS000060725","1956","36.48","8.8","143.0","JENDOUBA, TS","    988.2","","     988.2","E","        92","E","        47","E","         3","E","         0","E","        12","E","         0","E","       195","E","        83","E","   -1.6","E,1221, ","  45.6"," ,E,0103, ","   44.7","E,0827, ","-0.5","E,1215","0.0","E,0410","","","    1259.2","2","    1259.2","E","    508.9"," ,E","     17.12","E","     23.77","E","     10.46","E"
"TS000060725","1967","36.48","8.8","143.0","JENDOUBA, TS","","","","","","","","","","","         0","I","        11","I","         0","I","       226","I","       101","I","   -2.2","I,0211, ","","","   46.1","I,0810, ","-1.1","I,1222","-2.2","I,0211","-2.2","I,0211","","","","","","","     17.78","I","     25.52","I","     10.05","I"
"TS000060725","1976","36.48","8.8","143.0","JENDOUBA, TS","","","","","","","","","","","","","","","         0","I","       177","I","        58","I","","","","","   42.0","I,0809, ","","","","","","","","","","","","","","","     23.30","I","",""
"TS000060725","1979","36.48","8.8","143.0","JENDOUBA, TS","","","","","","","","","","","","","","","         0","I","       199","I","        72","I","","","","","   44.0","I,0806,+","","","","","","","","","","","","","","","     24.49","I","",""
"TS000060725","1980","36.48","8.8","143.0","JENDOUBA, TS","","","","","","","","","","","","","","","         0","I","       195","I","        67","I","","","","","   45.0","I,0804, ","","","","","","","","","","","","","","","     23.95","I","",""
"TS000060725","1984","36.48","8.8","143.0","JENDOUBA, TS","","","","","        93","I","        43","I","         3","I","","","","","","","","","","","","","  54.1"," ,I,1231, ","","","","","","","","","","","","","    474.4"," ,I","","","","","",""
"TS000060725","1986","36.48","8.8","143.0","JENDOUBA, TS","","","","","","","","","","","","","","","         0","I","       198","I","        87","I","","","","","   43.8","I,0724, ","","","","","","","","","","","","","","","     24.83","I","",""
"TS000060725","1987","36.48","8.8","143.0","JENDOUBA, TS","","","","","        85","I","        41","I","         2","I","","","","","","","","","","","","","  71.1"," ,I,0322, ","","","","","","","","","","","","","    440.0"," ,I","","","","","",""
"TS000060725","1988","36.48","8.8","143.0","JENDOUBA, TS","","","","","        80","I","        34","I","         3","I","","","","","","","","","","","","","  91.9"," ,I,0619, ","","","","","","","","","","","","","    403.4"," ,I","","","","","",""
"TS000060725","1990","36.48","8.8","143.0","JENDOUBA, TS","","","","","        90","I","        47","I","         5","I","","","","","","","","","","","","","  90.9"," ,I,1029, ","","","","","","","","","","","","","    664.8"," ,I","","","","","",""
"TS000060725","1991","36.48","8.8","143.0","JENDOUBA, TS","","","","","        81","I","        42","I","         2","I","","","","","","","","","","","","","  47.0"," ,I,0316, ","","","","","","","","","","","","","    468.8"," ,I","","","","","",""
"TS000060725","1992","36.48","8.8","143.0","JENDOUBA, TS","","","","","        82","I","        51","I","         5","I","","","","","         0","I","       193","I","        76","I","",""," 105.9"," ,I,0926, ","   41.0","I,0622, ","","","","","","","","","","","    742.2"," ,I","","","     24.45","I","",""
