"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN001020700","1911","14.583","77.633","364.0","PBO ANANTAPUR, IN","        51","I","        30","I","         5","I","","","","","","","","","","","","","  76.2"," ,I,0918, ","","","    444.8"," ,I","","","","","",""
"IN001020700","1912","14.583","77.633","364.0","PBO ANANTAPUR, IN","        61","I","        43","I","         9","I","","","","","","","","","","","","","  83.3"," ,I,0823, ","","","    720.3"," ,I","","","","","",""
"IN001020700","1913","14.583","77.633","364.0","PBO ANANTAPUR, IN","        47","I","        31","I","         7","I","","","","","","","","","","","",""," 127.5"," ,I,0920, ","","","    580.0"," ,I","","","","","",""
"IN001020700","1914","14.583","77.633","364.0","PBO ANANTAPUR, IN","        40","I","        35","I","         3","I","","","","","","","","","","","","","  43.9"," ,I,0926,+","","","    424.1"," ,I","","","","","",""
"IN001020700","1915","14.583","77.633","364.0","PBO ANANTAPUR, IN","        69","I","        45","I","        10","I","","","","","","","","","","","","","  80.0"," ,I,0516, ","","","    769.9"," ,I","","","","","",""
"IN001020700","1916","14.583","77.633","364.0","PBO ANANTAPUR, IN","        76","I","        49","I","         9","I","","","","","","","","","","","","","  67.8"," ,I,0709, ","","","    762.8"," ,I","","","","","",""
"IN001020700","1917","14.583","77.633","364.0","PBO ANANTAPUR, IN","        62","I","        42","I","        13","I","","","","","","","","","","","","","  75.2"," ,I,1022, ","","","    944.2"," ,I","","","","","",""
"IN001020700","1918","14.583","77.633","364.0","PBO ANANTAPUR, IN","        45","I","        26","I","         9","I","","","","","","","","","","","","","  55.1"," ,I,1129, ","","","    496.8"," ,I","","","","","",""
"IN001020700","1919","14.583","77.633","364.0","PBO ANANTAPUR, IN","        67","I","        52","I","        12","I","","","","","","","","","","","",""," 116.3"," ,I,0919, ","","","    977.7"," ,I","","","","","",""
"IN001020700","1920","14.583","77.633","364.0","PBO ANANTAPUR, IN","        36","I","        25","I","         5","I","","","","","","","","","","","","","  75.4"," ,I,0902, ","","","    391.4"," ,I","","","","","",""
