"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00041023","1888","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        53","a","        41","a","         7","a","","","","","","","","","","","","","  61.0"," ,a,0213, ","","","","","","","","","","","","","","","","","","","","","    540.0"," ,a","","","","","",""
"ASN00041023","1889","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        87","a","        61","a","         8","a","","","","","","","","","","","","","  61.0"," ,a,0718,+","","","","","","","","","","","","","","","","","","","","","    813.8"," ,a","","","","","",""
"ASN00041023","1890","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","       106","a","        58","a","        16","a","","","","","","","","","","","","","  70.4"," ,a,0213, ","","","","","","","","","","","","","","","","","","","","","   1064.5"," ,a","","","","","",""
"ASN00041023","1891","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        82","a","        51","a","        13","a","","","","","","","","","","","","","  62.7"," ,a,0710, ","","","","","","","","","","","","","","","","","","","","","    858.4"," ,a","","","","","",""
"ASN00041023","1892","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        77","a","        54","a","         8","a","","","","","","","","","","","","","  43.7"," ,a,0906, ","","","","","","","","","","","","","","","","","","","","","    723.9"," ,a","","","","","",""
"ASN00041023","1893","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        59","a","        50","a","        15","a","         0","a","        16","a","         0","a","       262","a","        54","a","   -3.3","a,0705, ","  85.1"," ,a,0610, ","   40.0","a,1227, ","0.0","a,0520","-2.2","a,0704","","","","","0.0","a,0808","","","","","     795.9","9","     795.9","a","   1063.4"," ,a","     18.52","a","     25.19","a","     11.86","a"
"ASN00041023","1895","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        57","a","        38","a","         9","a","         0","a","        36","a","         0","a","       298","a","        68","a","   -7.2","a,0705, ","  63.0"," ,a,0121, ","   37.2","a,0304, ","-1.7","a,0605","-2.8","a,0613","-5.6","a,0703","-7.2","a,0705","-1.1","a,0925","","","","","","","","","    678.0"," ,a","     18.55","a","     26.42","a","     10.68","a"
"ASN00041023","1896","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        59","a","        48","a","         6","a","         0","a","        41","a","","","","","","","   -5.6","a,0704, ","  53.8"," ,a,0129, ","","","-1.8","a,0517","-3.1","a,0602","-4.4","a,0701","","","-0.8","a,0806","-2.8","a,0804","","","","","","","    625.2"," ,a","","","","","     10.99","a"
"ASN00041023","1897","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        55","a","        47","a","        13","a","         0","a","        11","a","         0","a","       301","a","        88","a","   -2.2","a,0509,+","  82.0"," ,a,1204, ","   41.1","a,0123, ","-2.2","a,0508","-2.2","a,0508","","","","","","","","","","","     650.4","4","     650.4","a","    853.0"," ,a","     19.59","a","     27.36","a","     11.81","a"
"ASN00041023","1898","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","   1002.4","","    1002.4","a","        57","a","        47","a","         1","a","         0","a","        16","a","         0","a","       283","a","        81","a","   -3.7","a,0721, ","  38.9"," ,a,0108, ","   41.7","a,1215, ","0.0","a,0520","-2.2","a,0711","","","","","-1.0","a,0804","","","","","     722.6","6","     722.6","a","    463.4"," ,a","     19.37","a","     26.95","a","     11.78","a"
"ASN00041023","1899","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","   1123.2","","    1123.2","a","        64","a","        48","a","         4","a","         0","a","         8","a","         0","a","       273","a","        86","a","   -4.7","a,0705, "," 100.3"," ,a,0129, ","   42.2","a,1201, ","-1.7","a,0524","-2.2","a,0701","-4.7","a,0705","","","-0.3","a,0810","","","","","     760.0","0","     760.0","a","    627.0"," ,a","     19.16","a","     26.29","a","     12.02","a"
"ASN00041023","1900","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        65","a","        38","a","         7","a","","","","","","","","","","","","","  78.7"," ,a,0219, ","","","","","","","","","","","","","","","","","","","","","    653.7"," ,a","","","","","",""
"ASN00041023","1901","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        58","a","        37","a","         8","a","         0","a","        10","a","","","","","","","   -2.2","a,0623, ","  61.5"," ,a,0306, ","","","0.0","a,0602","-2.2","a,0623","","","","","-1.1","a,0809","","","","","","","","","    694.7"," ,a","","","","","     12.40","a"
"ASN00041023","1902","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","","","","","        45","a","        28","a","         3","a","         0","a","        16","a","         0","a","       318","a","       128","a","   -2.8","a,0814, ","  40.6"," ,a,1216, ","   43.4","a,0114, ","-0.3","a,0612","-2.2","a,0623","","","","","-2.8","a,0814","-2.8","a,0814","","","","","","","    369.2"," ,a","     20.65","a","     29.04","a","     12.26","a"
"ASN00041023","1903","-27.1839","151.2639","343.8","DALBY POST OFFICE, AS","   1400.5","","    1400.5","a","        70","a","        49","a","        11","a","         0","a","         9","a","         0","a","       252","a","        79","a","   -2.2","a,0706,+","  85.1"," ,a,0320, ","   42.6","a,0105, ","0.0","a,0529","-2.2","a,0621","","","","","","","","","","","     787.1","1","     787.1","a","    882.7"," ,a","     19.16","a","     26.18","a","     12.15","a"
