"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006126654","1993","44.4667","-81.3667","204.0","PORT ELGIN, ON CA","       153","C","        77","C","         6","C","        28","C","","","","","","","","","","","","","   150"," ,C,1226,+","  38.2"," ,C,0914, ","","","","","","","","","","","","","","","","","","","","","","","    907.2"," ,C","     2749"," ,C","","","","","",""
"CA006126654","1997","44.4667","-81.3667","204.0","PORT ELGIN, ON CA","","","","","","","","","         6","C","       146","C","        62","C","        77","C","         0","C","  -23.0","C,0217,+","","","","","   30.5","C,0714, ","-1.0","C,1022","-3.0","C,1111","-5.5","C,1116","-7.0","C,1211","-15.0","C,1228","-1.0","C,0514","-3.5","C,0419","-8.0","C,0409","-8.0","C,0409","-9.0","C,0324","","","","","      6.61","C","     10.65","C","      2.57","C"
"CA006126654","2001","44.4667","-81.3667","204.0","PORT ELGIN, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1354"," ,C","","","","","",""
