"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00456109","1878","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","     15.1","","      15.1","Z","       162","Z","       105","Z","        13","Z","","","","","         0","Z","        30","Z","         0","Z","        74","Z","         1","Z","","","   -5.6","Z,1231, ","","","","","  91.4"," ,Z,1201, ","   35.0","Z,0606, ","-0.6","Z,1024","-2.2","Z,1026","-5.0","Z,1229","","","","","-1.1","Z,0415","-2.2","Z,0107","","","","","","","    2799.1","1","    2799.1","Z","   1603.9"," ,Z","","","     10.36","Z","     14.68","Z","      6.03","Z"
"USC00456109","1879","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","     24.4","","      24.4","Z","       202","Z","       137","Z","        19","Z","","","","","         0","Z","        49","Z","         4","Z","        67","Z","         0","Z","","","  -13.3","Z,1223, ","","","","","  84.1"," ,Z,1231, ","   31.7","Z,0726, ","-0.6","Z,1023","-2.8","Z,1031","-4.4","Z,1220","-13.3","Z,1223","-13.3","Z,1223","0.0","Z,0411","-4.4","Z,0205","-4.4","Z,0205","-6.7","Z,0104","","","    3179.1","1","    3179.1","Z","   1894.8"," ,Z","","","      9.50","Z","     13.94","Z","      5.06","Z"
"USC00456109","1880","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","","","","","       159","Z","       107","Z","        17","Z","","","","","","","","","","","","","","","","","","","","","","","  57.4"," ,Z,0106, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1582.4"," ,Z","","","","","","","",""
"USC00456109","1881","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","","","","","       182","Z","       115","Z","        20","Z","","","","","","","","","","","","","","","","","","","","","","","  66.3"," ,Z,0201, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1742.1"," ,Z","","","","","","","",""
"USC00456109","1882","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","     42.4","","      42.4","Z","       184","Z","       116","Z","         8","Z","","","","","         0","Z","        54","Z","         1","Z","        83","Z","         2","Z","","","  -10.0","Z,0218, ","","","","","  58.4"," ,Z,0227, ","   33.3","Z,0712, ","-1.7","Z,1109","-2.2","Z,1110","-5.6","Z,1111","-7.2","Z,1231","","","-1.1","Z,0513","-3.3","Z,0319","-8.3","Z,0219","-8.3","Z,0219","-10.0","Z,0218","","","","","   1311.1"," ,Z","","","      9.57","Z","     14.12","Z","      5.02","Z"
"USC00456109","1883","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","","","","","       134","Z","        87","Z","        10","Z","","","","","         0","Z","        44","Z","","","","","","","","","  -13.3","Z,0204, ","","","","","  42.7"," ,Z,0327, ","","","-1.7","Z,1125","-4.4","Z,1231","-4.4","Z,1231","","","","","0.0","Z,0423","-2.2","Z,0226","-9.4","Z,0210","-9.4","Z,0210","-9.4","Z,0210","","","","","   1056.1"," ,Z","","","","","","","      5.19","Z"
"USC00456109","1884","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","","","","","       158","Z","        83","Z","         6","Z","","","","","         0","Z","        62","Z","","","","","","","","","  -16.7","Z,0211, ","","","","","  52.6"," ,Z,1219, ","","","-1.1","Z,1206","-3.9","Z,1212","-6.7","Z,1216","-6.7","Z,1216","-10.0","Z,1223","0.0","Z,0331","-2.2","Z,0308","-4.4","Z,0216","-7.2","Z,0214","-15.0","Z,0213","","","","","    906.0"," ,Z","","","","","","","      5.34","Z"
"USC00456109","1885","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","     37.5","","      37.5","Z","       140","Z","        89","Z","        10","Z","","","","","         0","Z","        25","Z","         0","Z","       105","Z","         5","Z","","","   -5.0","Z,1211, ","","","","","  47.0"," ,Z,1105, ","   36.1","Z,0727, ","0.0","Z,1119","-5.0","Z,1211","-5.0","Z,1211","","","","","0.0","Z,0424","-2.2","Z,0122","","","","","","","    2757.6","6","    2757.6","Z","   1066.7"," ,Z","","","     11.35","Z","     16.80","Z","      5.90","Z"
"USC00456109","1886","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","     35.4","","      35.4","Z","       168","Z","       110","Z","         6","Z","","","","","         0","Z","        48","Z","         4","Z","       101","Z","         1","Z","","","   -9.4","Z,0117, ","","","","","  63.5"," ,Z,1231, ","   33.3","Z,0602, ","-0.6","Z,1101","-2.2","Z,1107","","","","","","","-1.1","Z,0521","-3.9","Z,0318","-8.3","Z,0121","-8.3","Z,0121","-9.4","Z,0117","    2809.9","9","    2809.9","Z","   1217.3"," ,Z","","","     10.43","Z","     15.53","Z","      5.33","Z"
"USC00456109","1887","47.06667","-122.88333","9.1","OLYMPIA PRIEST PT PA, WA US","     25.0","","      25.0","Z","       166","Z","       118","Z","        11","Z","","","","","         0","Z","        65","Z","         6","Z","        69","Z","         1","Z","","","  -16.7","Z,0205, ","","","","","  87.4"," ,Z,1207, ","   33.9","Z,0621, ","-1.1","Z,1024","-2.8","Z,1122","-5.6","Z,1123","-6.7","Z,1125","","","0.0","Z,0512","-2.8","Z,0403","-6.1","Z,0216","-8.3","Z,0215","-9.4","Z,0210","    3083.2","2","    3083.2","Z","   1555.6"," ,Z","","","      9.50","Z","     14.34","Z","      4.65","Z"
