"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MGM00044336","2001","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        85","S","       103","S","        18","S","   37.4","S,0810, ","     11.27","S"
"MGM00044336","2005","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       106","S","       106","S","        13","S","   38.5","S,0715, ","      9.35","S"
"MGM00044336","2006","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        88","S","       111","S","        11","S","   35.5","S,0705, ","     11.61","S"
"MGM00044336","2007","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        88","S","       122","S","        18","S","   35.2","S,0606, ","     12.17","S"
"MGM00044336","2008","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        89","S","       111","S","        15","S","   38.2","S,0805, ","     10.75","S"
"MGM00044336","2009","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       103","S","       119","S","        14","S","   35.5","S,0812, ","     10.71","S"
"MGM00044336","2010","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       106","S","       119","S","        23","S","   39.3","S,0727, ","      9.88","S"
"MGM00044336","2011","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       128","S","       108","S","        14","S","   35.2","S,0810, ","      8.95","S"
"MGM00044336","2012","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       124","S","       116","S","        10","S","   35.3","S,0702, ","      9.51","S"
"MGM00044336","2013","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        92","S","       129","S","         6","S","   35.0","S,0705, ","     11.05","S"
"MGM00044336","2014","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        96","S","       114","S","        10","S","   34.9","S,0725, ","     11.24","S"
"MGM00044336","2015","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        98","S","       113","S","        11","S","   34.2","S,0809, ","     11.01","S"
"MGM00044336","2016","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       108","S","       111","S","        14","S","   36.4","S,0804, ","      9.84","S"
"MGM00044336","2017","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       112","S","       125","S","        18","S","   38.4","S,0716, ","     11.24","S"
"MGM00044336","2018","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        98","S","       125","S","        10","S","   35.6","S,0725, ","     10.80","S"
"MGM00044336","2019","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       103","S","       121","S","         7","S","   34.8","S,0703, ","     11.12","S"
"MGM00044336","2020","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        97","S","       127","S","         8","S","   35.1","S,0619, ","     11.47","S"
"MGM00044336","2022","45.45","103.9","1316.0","SAIKHAN OVOO, MG","        95","S","       125","S","        14","S","   36.8","S,0624, ","     11.35","S"
"MGM00044336","2023","45.45","103.9","1316.0","SAIKHAN OVOO, MG","       101","S","       102","S","        18","S","   37.3","S,0729, ","     11.35","S"
