"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NZ000936150","1964","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","","","","","","","","","","","         0","G","        11","G","         0","G","        20","G","         0","G","   -1.6","G,0610, ","","","   24.6","G,0210, ","0.0","G,0520","","","-0.6","G,0902","","","    2667.1","1","    2667.1","G","","","     11.07","G","     15.01","G","      7.13","G"
"NZ000936150","1965","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","     16.5","","      16.5","G","","","","","","","         0","G","        21","G","         0","G","        23","G","         0","G","   -1.7","G,0630, ","","","   26.2","G,0117, ","-0.1","G,0613","","","-1.3","G,1006","","","    2672.4","4","    2672.4","G","","","     11.07","G","     15.03","G","      7.11","G"
"NZ000936150","1966","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","     19.2","","      19.2","G","","","","","","","         0","G","        18","G","         0","G","        30","G","         0","G","   -1.3","G,0528, ","","","   25.3","G,0301, ","-0.1","G,0517","","","-0.5","G,0830","","","    2451.4","4","    2451.4","G","","","     11.71","G","     15.84","G","      7.58","G"
"NZ000936150","1967","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","      8.4","","       8.4","G","","","","","","","         0","G","        13","G","         0","G","        14","G","         0","G","   -2.2","G,0515, ","","","   26.7","G,0307, ","-2.2","G,0515","-2.2","G,0515","-0.1","G,0905","","","    2505.6","6","    2505.6","G","","","     11.50","G","     15.58","G","      7.42","G"
"NZ000936150","1968","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","      7.9","","       7.9","G","","","","","","","         0","G","        18","G","         0","G","        15","G","         0","G","   -2.2","G,0717,+","","","   25.1","G,0308, ","-0.2","G,0620","-2.2","G,0716","-0.1","G,0927","","","    2644.9","9","    2644.9","G","","","     11.10","G","     15.19","G","      7.00","G"
"NZ000936150","1969","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","      0.1","","       0.1","G","","","","","","","         0","G","        31","G","         0","G","        15","G","         0","G","   -3.2","G,0627, ","","","   24.5","G,1216, ","0.0","G,0409","-3.0","G,0617","-0.6","G,1010","","","    2635.3","3","    2635.3","G","","","     11.14","G","     15.38","G","      6.91","G"
"NZ000936150","1970","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","     19.1","","      19.1","G","","","","","","","         0","G","         8","G","         0","G","        31","G","         0","G","   -0.7","G,0921,+","","","   27.3","G,0124, ","-0.1","G,0510","","","-0.7","G,0921","","","    2314.5","5","    2314.5","G","","","     12.06","G","     16.20","G","      7.92","G"
"NZ000936150","1971","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","     29.3","","      29.3","G","","","","","","","         0","G","        13","G","         0","G","        62","G","         0","G","   -2.4","G,0710, ","","","   24.7","G,0103, ","-0.7","G,0706","-2.4","G,0710","-0.1","G,0819","","","    2111.1","1","    2111.1","G","","","     12.68","G","     17.07","G","      8.28","G"
"NZ000936150","1972","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","     10.3","","      10.3","G","","","","","","","         0","G","        20","G","         0","G","        21","G","         0","G","   -2.1","G,0619,+","","","   25.3","G,0309, ","0.0","G,0525","","","-1.0","G,0817","","","    2548.4","4","    2548.4","G","","","     11.40","G","     15.49","G","      7.31","G"
"NZ000936150","1973","-42.717","170.983","40.0","HOKITIKA AERODROME, NZ","      2.1","","       2.1","G","","","","","","","         0","G","        17","G","         0","G","        10","G","         0","G","   -1.8","G,0801, ","","","   22.8","G,0203, ","-0.8","G,0521","","","-0.2","G,0908","","","    2548.1","1","    2548.1","G","","","     11.38","G","     15.45","G","      7.31","G"
