"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00426915","1956","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","","","","","","","        21","0","","","","","","","","","","","         1"," ","","","","","   254"," ,0,0218, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    430.4"," ,0","     2463"," ,0","","","","","",""
"USC00426915","1957","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","       128","0","        85","0","         2","0","        45","0","","","","","","","","","","","         7"," ","","","","","   229"," ,0,0401, ","  29.2"," ,0,0401, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    768.6"," ,0","     4061"," ,0","","","","","",""
"USC00426915","1958","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","        84","0","        42","0","         0","0","        37","0","","","","","","","","","","","         3"," ","         1"," ","","","   244"," ,0,0213, ","  20.8"," ,0,0225, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    351.8"," ,0","     3037"," ,0","","","","","",""
"USC00426915","1959","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","       103","0","        48","0","         2","0","        27","0","","","","","","","","","","","         1"," ","","","","","   495"," ,0,0212, ","  31.5"," ,0,0212, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    447.2"," ,0","     3078"," ,0","","","","","",""
"USC00426915","1960","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","       105","0","        54","0","         3","0","        46","0","","","","","","","","","","","         3"," ","","","","","   287"," ,0,0202, ","  40.4"," ,0,1010, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    522.6"," ,0","     4361"," ,0","","","","","",""
"USC00426915","1961","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","       105","0","        67","0","         1","0","        40","0","","","","","","","","","","","         3"," ","","","","","   432"," ,0,0306, ","  31.2"," ,0,0306, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    603.1"," ,0","     3953"," ,0","","","","","",""
"USC00426915","1962","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","        88","0","        52","0","         2","0","        33","0","","","","","","","","","","","         3"," ","         6"," ","","","   358"," ,0,0113, ","  28.7"," ,0,0226, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    523.1"," ,0","     4441"," ,0","","","","","",""
"USC00426915","1963","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","       105","0","        58","0","         3","0","        28","0","","","","","","","","","","","         2"," ","","","","","   330"," ,0,0318, ","  33.8"," ,0,0130, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    560.5"," ,0","     3279"," ,0","","","","","",""
"USC00426915","1964","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","","","","","       123","0","        66","0","         3","0","        61","0","","","","","","","","","","","","","         4"," ","","","   422"," ,0,1228, ","  56.6"," ,0,1228, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    609.4"," ,0","     5545"," ,0","","","","","",""
"USC00426915","1965","39.53333","-111.36667","2104.9","PLEASANT CREEK POWER, UT US","      0.6","","       0.6","0","       117","0","        70","0","         2","0","        36","0","        18","0","       225","0","        36","0","       110","0","         0","0","","","         2"," ","  -23.3","0,0211, ","   185"," ,0,0508, ","  32.0"," ,0,0719, ","   28.9","0,0809,+","0.0","0,0909","-3.9","0,0917","-11.7","0,0918","-11.7","0,0918","-11.7","0,0918","-0.6","0,0618","-2.8","0,0528","-4.4","0,0511","-9.4","0,0507","-9.4","0,0507","    4689.2","2","    4689.2","0","    642.7"," ,0","     2874"," ,0","      5.34","0","     13.40","0","     -2.71","0"
