"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1WYGS0009","2006","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        50","N","        30","N","         1","N","        11","N","   254"," ,N,0320, ","  33.0"," ,N,0320, ","    317.2"," ,N","     1059"," ,N"
"US1WYGS0009","2007","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        56","N","        26","N","         3","N","         7","N","   102"," ,N,1208, ","  40.6"," ,N,1014, ","    312.2"," ,N","      312"," ,N"
"US1WYGS0009","2008","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        59","N","        34","N","         2","N","         7","N","    76"," ,N,0214, ","  28.7"," ,N,0605, ","    365.9"," ,N","      343"," ,N"
"US1WYGS0009","2009","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        91","N","        55","N","         4","N","","","","","  39.4"," ,N,0706, ","    568.3"," ,N","",""
"US1WYGS0009","2010","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        73","N","        41","N","         3","N","","","","","  52.1"," ,N,0614, ","    465.9"," ,N","",""
"US1WYGS0009","2011","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        80","N","        45","N","         4","N","","","","","  46.7"," ,N,0512, ","    502.2"," ,N","",""
"US1WYGS0009","2012","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        58","N","        20","N","         1","N","","","","","  36.8"," ,N,0620, ","    202.0"," ,N","",""
"US1WYGS0009","2013","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        78","N","        36","N","         2","N","","","","","  52.8"," ,N,1012, ","    464.6"," ,N","",""
"US1WYGS0009","2014","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        93","N","        52","N","         5","N","","","","","  47.0"," ,N,0930, ","    617.0"," ,N","",""
"US1WYGS0009","2015","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        84","N","        49","N","         8","N","","","","","  41.9"," ,N,0510, ","    647.9"," ,N","",""
"US1WYGS0009","2016","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        75","N","        35","N","         2","N","","","","","  94.0"," ,N,0613, ","    473.7"," ,N","",""
"US1WYGS0009","2017","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        77","N","        42","N","         1","N","","","","","  30.5"," ,N,0519, ","    384.2"," ,N","",""
"US1WYGS0009","2018","42.0586","-104.1684","1249.1","TORRINGTON, WY US","        95","N","        44","N","         4","N","","","","","  50.8"," ,N,0520, ","    460.6"," ,N","",""
