"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"BKM00014542","2002","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","        14","S","       159","S","        13","S","","","   37.0","S,0624, ","","","     18.72","S"
"BKM00014542","2004","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","         9","S","       146","S","        14","S","","","   36.0","S,0819, ","","","     17.45","S"
"BKM00014542","2005","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","        13","S","       138","S","        10","S","","","   35.5","S,0718, ","","","     16.63","S"
"BKM00014542","2006","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","        12","S","       149","S","        24","S","","","   36.3","S,0820, ","","","     17.98","S"
"BKM00014542","2007","44.783","17.217","156.0","BANJA LUKA, BK","       148","S","        95","S","         8","S","","","","","","","  39.6"," ,S,0905, ","","","   1048.3"," ,S","",""
"BKM00014542","2008","44.783","17.217","156.0","BANJA LUKA, BK","       156","S","        78","S","         4","S","         9","S","       156","S","        35","S","  44.7"," ,S,0608, ","   38.6","S,0815, ","    906.8"," ,S","     19.11","S"
"BKM00014542","2010","44.783","17.217","156.0","BANJA LUKA, BK","       167","S","        99","S","         9","S","","","","","","","  50.0"," ,S,0601, ","","","   1231.5"," ,S","",""
"BKM00014542","2011","44.783","17.217","156.0","BANJA LUKA, BK","       103","S","        53","S","         3","S","","","","","","","  51.3"," ,S,1206, ","","","    553.6"," ,S","",""
"BKM00014542","2013","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","         4","S","       153","S","        27","S","","","   41.6","S,0729, ","","","     18.48","S"
"BKM00014542","2017","44.783","17.217","156.0","BANJA LUKA, BK","       119","S","        75","S","        12","S","","","","","","","  67.3"," ,S,0308, ","","","   1105.2"," ,S","",""
