"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN019040100","1941","25.75","71.383","194.0","BARMER, IN","        17","I","        13","I","         3","I","","","","","","","","","","","",""," 120.1"," ,I,0814, ","","","    319.9"," ,I","","","",""
"IN019040100","1942","25.75","71.383","194.0","BARMER, IN","        25","I","        20","I","         2","I","","","","","","","","","","","","","  97.5"," ,I,0824, ","","","    306.0"," ,I","","","",""
"IN019040100","1943","25.75","71.383","194.0","BARMER, IN","        25","I","        18","I","         2","I","","","","","","","","","","","","","  53.3"," ,I,0905, ","","","    249.9"," ,I","","","",""
"IN019040100","1944","25.75","71.383","194.0","BARMER, IN","        41","I","        27","I","         6","I","","","","","","","","","","","",""," 255.5"," ,I,0813, ","","","    895.4"," ,I","","","",""
"IN019040100","1945","25.75","71.383","194.0","BARMER, IN","        32","I","        21","I","         5","I","","","","","","","","","","","","","  59.9"," ,I,0108, ","","","    333.0"," ,I","","","",""
"IN019040100","1946","25.75","71.383","194.0","BARMER, IN","        27","I","        17","I","         3","I","","","","","","","","","","","","","  54.4"," ,I,0805, ","","","    328.8"," ,I","","","",""
"IN019040100","1947","25.75","71.383","194.0","BARMER, IN","        12","I","         7","I","         3","I","","","","","","","","","","","",""," 141.2"," ,I,0828, ","","","    259.3"," ,I","","","",""
"IN019040100","1948","25.75","71.383","194.0","BARMER, IN","        26","I","        15","I","         3","I","","","","","","","","","","","","","  52.3"," ,I,0730, ","","","    195.4"," ,I","","","",""
"IN019040100","1949","25.75","71.383","194.0","BARMER, IN","        30","I","        18","I","         4","I","","","","","","","","","","","","","  94.2"," ,I,0806, ","","","    344.1"," ,I","","","",""
"IN019040100","1950","25.75","71.383","194.0","BARMER, IN","        28","I","        15","I","         3","I","","","","","","","","","","","","","  58.9"," ,I,0731, ","","","    232.2"," ,I","","","",""
"IN019040100","1951","25.75","71.383","194.0","BARMER, IN","        21","I","        12","I","         2","I","","","","","","","","","","","",""," 113.5"," ,I,0814, ","","","    272.1"," ,I","","","",""
"IN019040100","1952","25.75","71.383","194.0","BARMER, IN","        26","I","        16","I","         1","I","","","","","","","","","","","","","  34.8"," ,I,0805, ","","","    169.8"," ,I","","","",""
"IN019040100","1953","25.75","71.383","194.0","BARMER, IN","        31","I","        21","I","         4","I","","","","","","","","","","","","","  51.3"," ,I,0811, ","","","    343.8"," ,I","","","",""
"IN019040100","1954","25.75","71.383","194.0","BARMER, IN","        31","I","        17","I","         1","I","","","","","","","","","","","","","  26.7"," ,I,0629, ","","","    165.6"," ,I","","","",""
"IN019040100","1955","25.75","71.383","194.0","BARMER, IN","        32","I","        22","I","         5","I","","","","","","","","","","","","","  55.4"," ,I,0903, ","","","    372.7"," ,I","","","",""
"IN019040100","1956","25.75","71.383","194.0","BARMER, IN","        30","I","        19","I","         6","I","","","","","","","","","","","","","  58.4"," ,I,0714, ","","","    405.8"," ,I","","","",""
"IN019040100","1957","25.75","71.383","194.0","BARMER, IN","        20","I","        12","I","         5","I","","","","","","","","","","","","","  38.1"," ,I,0824, ","","","    231.9"," ,I","","","",""
"IN019040100","1958","25.75","71.383","194.0","BARMER, IN","        33","I","        17","I","         3","I","","","","","","","","","","","","","  45.1"," ,I,0926, ","","","    232.0"," ,I","","","",""
"IN019040100","1959","25.75","71.383","194.0","BARMER, IN","        52","I","        29","I","         4","I","","","","","","","","","","","","","  30.6"," ,I,0904, ","","","    361.6"," ,I","","","",""
"IN019040100","1960","25.75","71.383","194.0","BARMER, IN","        25","I","        14","I","         3","I","","","","","","","","","","","",""," 101.0"," ,I,0706, ","","","    282.9"," ,I","","","",""
"IN019040100","1961","25.75","71.383","194.0","BARMER, IN","        43","I","        27","I","         6","I","","","","","","","","","","","","","  99.4"," ,I,0626, ","","","    578.2"," ,I","","","",""
"IN019040100","1962","25.75","71.383","194.0","BARMER, IN","        17","I","        11","I","         2","I","","","","","","","","","","","","","  64.5"," ,I,0818, ","","","    178.9"," ,I","","","",""
"IN019040100","1963","25.75","71.383","194.0","BARMER, IN","        17","I","        10","I","         4","I","","","","","","","","","","","","","  62.2"," ,I,0913, ","","","    238.4"," ,I","","","",""
"IN019040100","1964","25.75","71.383","194.0","BARMER, IN","        27","I","        20","I","         4","I","","","","","","","","","","","","","  60.6"," ,I,0827, ","","","    352.6"," ,I","","","",""
"IN019040100","1965","25.75","71.383","194.0","BARMER, IN","        20","I","        18","I","         4","I","","","","","","","","","","","","","  77.6"," ,I,0730, ","","","    299.6"," ,I","","","",""
"IN019040100","1966","25.75","71.383","194.0","BARMER, IN","        17","I","         8","I","         1","I","","","","","","","","","","","","","  39.8"," ,I,0623, ","","","    127.4"," ,I","","","",""
"IN019040100","1967","25.75","71.383","194.0","BARMER, IN","        33","I","        19","I","         2","I","","","","","","","","","","","","","  65.8"," ,I,0325, ","","","    279.7"," ,I","","","",""
"IN019040100","1968","25.75","71.383","194.0","BARMER, IN","         6","I","         4","I","         0","I","","","","","","","","","","","","","  23.6"," ,I,0707, ","","","     48.8"," ,I","","","",""
"IN019040100","1969","25.75","71.383","194.0","BARMER, IN","         6","I","         4","I","         0","I","","","","","","","","","","","","","  25.0"," ,I,0812, ","","","     61.8"," ,I","","","",""
"IN019040100","1970","25.75","71.383","194.0","BARMER, IN","        23","I","        17","I","         0","I","","","","","","","","","","","","","  19.7"," ,I,0815, ","","","    159.7"," ,I","","","",""
"IN019040100","2014","25.75","71.383","194.0","BARMER, IN","","","","","","","","","","","         0","S","       342","S","       250","S","","","","","   47.4","S,0606, ","","","     35.16","S","",""
"IN019040100","2016","25.75","71.383","194.0","BARMER, IN","","","","","","","         0","S","         0","S","","","","","","","    7.3","S,0122, ","","","","","","","","","     21.85","S"
