"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033805","1936","47.583","34.45","55.0","NIKOPOL, UP","        89","I","        36","I","         0","I","","","","","","","  21.6"," ,I,0412, ","","","","","","","","","","","","","","","","","","","","","    294.2"," ,I","",""
"UPM00033805","1939","47.583","34.45","55.0","NIKOPOL, UP","       118","I","        53","I","         2","I","","","","","","","  45.4"," ,I,0519, ","","","","","","","","","","","","","","","","","","","","","    518.7"," ,I","",""
"UPM00033805","1946","47.583","34.45","55.0","NIKOPOL, UP","        76","I","        37","I","         0","I","","","","","","","  24.8"," ,I,1008, ","","","","","","","","","","","","","","","","","","","","","    330.7"," ,I","",""
"UPM00033805","1947","47.583","34.45","55.0","NIKOPOL, UP","        92","I","        41","I","         2","I","","","","","","","  47.0"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","    419.7"," ,I","",""
"UPM00033805","1948","47.583","34.45","55.0","NIKOPOL, UP","        71","I","        28","I","         0","I","","","","","","","  21.9"," ,I,0613, ","","","","","","","","","","","","","","","","","","","","","    239.8"," ,I","",""
"UPM00033805","1949","47.583","34.45","55.0","NIKOPOL, UP","        81","I","        33","I","         2","I","","","","","","","  62.3"," ,I,0610, ","","","","","","","","","","","","","","","","","","","","","    400.0"," ,I","",""
"UPM00033805","1950","47.583","34.45","55.0","NIKOPOL, UP","        88","I","        33","I","         1","I","","","","","","","  26.4"," ,I,1118, ","","","","","","","","","","","","","","","","","","","","","    343.2"," ,I","",""
"UPM00033805","1952","47.583","34.45","55.0","NIKOPOL, UP","       104","I","        56","I","         0","I","","","","","","","  24.7"," ,I,0725, ","","","","","","","","","","","","","","","","","","","","","    506.7"," ,I","",""
"UPM00033805","1953","47.583","34.45","55.0","NIKOPOL, UP","        81","I","        41","I","         2","I","","","","","","","  27.5"," ,I,0517, ","","","","","","","","","","","","","","","","","","","","","    410.4"," ,I","",""
"UPM00033805","1954","47.583","34.45","55.0","NIKOPOL, UP","        78","I","        37","I","         3","I","","","","","","","  34.6"," ,I,0910, ","","","","","","","","","","","","","","","","","","","","","    393.4"," ,I","",""
"UPM00033805","1955","47.583","34.45","55.0","NIKOPOL, UP","        93","I","        51","I","         1","I","","","","","","","  51.8"," ,I,0808, ","","","","","","","","","","","","","","","","","","","","","    471.6"," ,I","",""
"UPM00033805","1957","47.583","34.45","55.0","NIKOPOL, UP","        71","I","        39","I","         0","I","","","","","","","  14.2"," ,I,0308, ","","","","","","","","","","","","","","","","","","","","","    275.5"," ,I","",""
"UPM00033805","1960","47.583","34.45","55.0","NIKOPOL, UP","        91","I","        46","I","         3","I","","","","","","","  57.3"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","    589.1"," ,I","",""
"UPM00033805","1966","47.583","34.45","55.0","NIKOPOL, UP","       130","I","        64","I","         1","I","","","","","","","  44.2"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","    609.3"," ,I","",""
