"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00488099","1949","42.93333","-105.01667","1491.1","SHAWNEE 14 N, WY US","","","","","","","         7"," ","","","",""
"USC00488099","1952","42.93333","-105.01667","1491.1","SHAWNEE 14 N, WY US","        49","0","        29","0","         2","0","","","  63.5"," ,0,0522, ","    323.4"," ,0"
