"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047744","1951","35.433","133.333","9.0","YONAGO, JA","    637.2","","     637.2","I","       159","I","       106","I","        16","I","         0","I","        40","I","         0","I","       161","I","        25","I","   -4.6","I,0121, "," 122.6"," ,I,1014, ","   35.6","I,0824, ","-0.1","I,1215","","","","","","","-0.7","I,0331","-2.2","I,0324","-4.6","I,0121","","","","","","","   1546.2"," ,I","     14.39","I","     18.95","I","      9.83","I"
"JA000047744","1952","35.433","133.333","9.0","YONAGO, JA","    642.0","","     642.0","I","       180","I","       111","I","        19","I","         0","I","        33","I","         0","I","       157","I","        16","I","   -5.5","I,0220, ","  82.0"," ,I,0913, ","   34.5","I,0819, ","-0.4","I,1226","","","","","","","-0.4","I,0317","-2.5","I,0222","-5.5","I,0220","","","    2119.5","5","    2119.5","I","   1925.0"," ,I","     14.16","I","     18.34","I","      9.99","I"
"JA000047744","1953","35.433","133.333","9.0","YONAGO, JA","    685.9","","     685.9","I","       204","I","       137","I","        32","I","         0","I","        22","I","         0","I","       166","I","        19","I","   -5.9","I,0209, ","  89.5"," ,I,0703, ","   36.7","I,0817, ","","","","","","","","","-0.2","I,0309","-2.7","I,0223","-5.9","I,0209","","","    2038.7","7","    2038.7","I","   2597.2"," ,I","     14.67","I","     18.68","I","     10.66","I"
"JA000047744","1954","35.433","133.333","9.0","YONAGO, JA","    619.5","","     619.5","I","       196","I","       135","I","        22","I","         0","I","        26","I","         0","I","       133","I","        19","I","   -3.8","I,0131, "," 143.0"," ,I,0729, ","   36.0","I,0827, ","-0.5","I,1218","","","","","","","-0.7","I,0325","-2.4","I,0223","","","","","    1814.3","3","    1814.3","I","   2053.9"," ,I","     14.71","I","     18.74","I","     10.69","I"
"JA000047744","1955","35.433","133.333","9.0","YONAGO, JA","    754.0","","     754.0","I","       166","I","       111","I","        13","I","         0","I","        24","I","         0","I","       153","I","        23","I","   -4.2","I,0116, ","  75.5"," ,I,0704, ","   36.7","I,0731, ","","","","","","","","","-0.8","I,0405","-2.9","I,0222","","","","","    1884.5","5","    1884.5","I","   1521.6"," ,I","     15.05","I","     19.26","I","     10.84","I"
"JA000047744","1956","35.433","133.333","9.0","YONAGO, JA","    662.0","","     662.0","I","       198","I","       119","I","        21","I","         0","I","        40","I","         0","I","       151","I","        21","I","   -6.7","I,0219, ","  60.8"," ,I,0823, ","   35.5","I,0816, ","-0.3","I,1210","-3.4","I,1230","","","","","-0.5","I,0328","-2.5","I,0313","-6.7","I,0219","-6.7","I,0219","    1993.9","9","    1993.9","I","   1833.4"," ,I","     14.18","I","     18.12","I","     10.24","I"
"JA000047744","1957","35.433","133.333","9.0","YONAGO, JA","    595.2","","     595.2","I","       199","I","       124","I","        15","I","         0","I","        35","I","         0","I","       143","I","        17","I","   -5.7","I,0211, ","  73.7"," ,I,0708, ","   35.6","I,0822, ","-0.1","I,1204","","","","","","","0.0","I,0329","-2.4","I,0303","-5.7","I,0211","","","    2137.6","6","    2137.6","I","   1574.1"," ,I","     14.19","I","     18.23","I","     10.15","I"
"JA000047744","1958","35.433","133.333","9.0","YONAGO, JA","    734.7","","     734.7","I","       182","I","       129","I","        20","I","         0","I","        31","I","         0","I","       156","I","        14","I","   -4.2","I,0303, "," 101.9"," ,I,0702, ","   36.1","I,0731, ","-1.1","I,1214","","","","","","","-0.2","I,0415","-2.3","I,0329","","","","","    1813.0","0","    1813.0","I","   1921.7"," ,I","     15.02","I","     19.25","I","     10.80","I"
"JA000047744","1959","35.433","133.333","9.0","YONAGO, JA","","","","","       188","I","       128","I","        19","I","         0","I","        23","I","         0","I","       171","I","        16","I","   -5.4","I,0117, "," 137.8"," ,I,0926, ","   35.6","I,0723, ","0.0","I,1225","","","","","","","-0.8","I,0325","-3.1","I,0304","-5.0","I,0118","","","","","","","   1996.8"," ,I","     15.46","I","     19.72","I","     11.20","I"
"JA000047744","1960","35.433","133.333","9.0","YONAGO, JA","    787.1","","     787.1","I","       176","I","       121","I","        21","I","         0","I","        28","I","         2","I","       159","I","        23","I","   -4.3","I,1231, ","  67.0"," ,I,0811, ","   35.7","I,0807, ","-1.0","I,1220","-4.1","I,1230","","","","","-1.2","I,0408","-2.6","I,0403","","","","","    1796.0","0","    1796.0","I","   1759.6"," ,I","     15.17","I","     19.48","I","     10.87","I"
