"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00040717","1983","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       149","a","       102","a","        23","a","","","","","         0","a","       267","a","         0","a","",""," 111.4"," ,a,0502, ","   31.5","a,0924, ","","","","","","","   2011.8"," ,a","","","     23.77","a","",""
"ASN00040717","1984","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       133","a","        82","a","        18","a","         0","a","         0","a","         0","a","       290","a","         2","a","    4.0","a,0814, "," 238.4"," ,a,0409, ","   36.2","a,1215, ","","","     355.7","7","     355.7","a","   1719.3"," ,a","     19.64","a","     23.69","a","     15.58","a"
"ASN00040717","1985","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       143","a","        88","a","        11","a","         0","a","         0","a","","","","","","","    2.6","a,0625, "," 143.6"," ,a,0709, ","","","","","","","","","   1334.8"," ,a","","","","","     15.66","a"
"ASN00040717","1986","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       105","a","        68","a","         8","a","","","","","","","","","","","","","  50.6"," ,a,1130, ","","","","","","","","","    792.6"," ,a","","","","","",""
"ASN00040717","1988","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       145","a","       105","a","        22","a","","","","","","","","","","","",""," 140.0"," ,a,0706, ","","","","","","","","","   2184.6"," ,a","","","","","",""
"ASN00040717","1989","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       147","a","        96","a","        16","a","","","","","","","","","","","","","  96.0"," ,a,0426, ","","","","","","","","","   1569.6"," ,a","","","","","",""
"ASN00040717","1990","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       121","a","        75","a","        20","a","","","","","","","","","","","",""," 138.6"," ,a,0405, ","","","","","","","","","   1894.0"," ,a","","","","","",""
"ASN00040717","1991","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       100","a","        64","a","         9","a","","","","","","","","","","","","","  90.4"," ,a,1010, ","","","","","","","","","    928.9"," ,a","","","","","",""
"ASN00040717","1992","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","       122","a","        83","a","         8","a","","","","","","","","","","","",""," 146.6"," ,a,0317, ","","","","","","","","","   1106.0"," ,a","","","","","",""
"ASN00040717","1995","-28.1681","153.5053","4.0","COOLANGATTA, AS","","","","","","","","","","","         0","a","         0","a","         0","a","       295","a","         6","a","    4.5","a,0730, ","","","   37.9","a,1128, ","","","     239.0","0","     239.0","a","","","     20.57","a","     24.71","a","     16.43","a"
