"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00299020","1910","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        32","6","        24","6","         1","6","         7","6","","","","","","","","","","","         2"," ","","","   229"," ,6,0202, ","  40.6"," ,6,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    182.8"," ,6","      470"," ,6","","","","","",""
"USC00299020","1911","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        59","6","        32","6","         6","6","        13","6","","","","","","","","","","","","","","","   356"," ,6,0218, "," 147.3"," ,6,0709, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    580.8"," ,6","     1179"," ,6","","","","","",""
"USC00299020","1912","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        43","6","        34","6","         3","6","        16","6","","","","","","","","","","","","","","","   254"," ,6,0225, ","  35.6"," ,6,0225, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    338.2"," ,6","      977"," ,6","","","","","",""
"USC00299020","1914","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","","","","","","","        11","6","","","","","","","","","","","         3"," ","","","   178"," ,6,1224, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      903"," ,6","","","","","",""
"USC00299020","1915","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        64","6","        44","6","         1","6","","","","","","","","","","","","","","","","","","","  25.4"," ,6,0725, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    376.4"," ,6","","","","","","","",""
"USC00299020","1916","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        49","6","        36","6","         2","6","        16","6","","","","","","","","","","","","","","","   203"," ,6,0414, ","  29.2"," ,6,0822, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    346.4"," ,6","     1313"," ,6","","","","","",""
"USC00299020","1917","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        42","6","        24","6","         3","6","","","","","","","","","","","","","","","","","","","  33.5"," ,6,0816, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    258.8"," ,6","","","","","","","",""
"USC00299020","1918","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","","","","","","","        17","6","","","","","","","","","","","         2"," ","","","   254"," ,6,0120, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1135"," ,6","","","","","",""
"USC00299020","1919","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        52","6","        42","6","         3","6","         9","6","","","","","","","","","","","","","","","   203"," ,6,0409, ","  37.6"," ,6,0805, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    427.2"," ,6","      716"," ,6","","","","","",""
"USC00299020","1920","34.35","-105.53333","1960.8","TORRANCE, NM US","","","","","        50","6","        39","6","         0","6","        11","6","","","","","","","","","","","","","","","   178"," ,6,0107, ","  20.3"," ,6,0627, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    324.0"," ,6","      627"," ,6","","","","","",""
