"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN014020300","1903","25.567","91.883","1598.0","SHILLONG, IN","       143","I","       116","I","        24","I","","","","","",""," 179.1"," ,I,0813, ","   2430.4"," ,I","",""
"IN014020300","1904","25.567","91.883","1598.0","SHILLONG, IN","       149","I","       117","I","        20","I","","","","","","","  82.6"," ,I,0612, ","   1725.6"," ,I","",""
"IN014020300","1905","25.567","91.883","1598.0","SHILLONG, IN","       159","I","       135","I","        30","I","","","","","",""," 120.4"," ,I,1025, ","   2422.6"," ,I","",""
"IN014020300","1906","25.567","91.883","1598.0","SHILLONG, IN","       159","I","       137","I","        34","I","","","","","",""," 124.5"," ,I,0713, ","   2514.0"," ,I","",""
"IN014020300","1907","25.567","91.883","1598.0","SHILLONG, IN","       161","I","       131","I","        18","I","","","","","","","  59.7"," ,I,0926, ","   1680.4"," ,I","",""
"IN014020300","1908","25.567","91.883","1598.0","SHILLONG, IN","       158","I","       116","I","        16","I","","","","","","","  78.7"," ,I,0716, ","   1713.5"," ,I","",""
"IN014020300","1909","25.567","91.883","1598.0","SHILLONG, IN","       146","I","       114","I","        20","I","","","","","",""," 127.0"," ,I,1019, ","   1797.8"," ,I","",""
"IN014020300","1910","25.567","91.883","1598.0","SHILLONG, IN","       160","I","       145","I","        29","I","","","","","",""," 139.7"," ,I,0725, ","   2431.8"," ,I","",""
"IN014020300","1911","25.567","91.883","1598.0","SHILLONG, IN","       157","I","       114","I","        26","I","","","","","",""," 114.8"," ,I,0615, ","   2051.6"," ,I","",""
"IN014020300","1912","25.567","91.883","1598.0","SHILLONG, IN","       169","I","       126","I","        26","I","","","","","","","  93.0"," ,I,1102, ","   2359.5"," ,I","",""
"IN014020300","1913","25.567","91.883","1598.0","SHILLONG, IN","       152","I","       126","I","        27","I","","","","","",""," 128.8"," ,I,0607, ","   2273.5"," ,I","",""
"IN014020300","1914","25.567","91.883","1598.0","SHILLONG, IN","       150","I","       106","I","        23","I","","","","","",""," 169.7"," ,I,0518, ","   1970.9"," ,I","",""
"IN014020300","1915","25.567","91.883","1598.0","SHILLONG, IN","       190","I","       140","I","        31","I","","","","","",""," 105.4"," ,I,0811, ","   2690.9"," ,I","",""
"IN014020300","1916","25.567","91.883","1598.0","SHILLONG, IN","       189","I","       134","I","        25","I","","","","","",""," 137.2"," ,I,1007, ","   2462.0"," ,I","",""
"IN014020300","1917","25.567","91.883","1598.0","SHILLONG, IN","       166","I","       119","I","        19","I","","","","","","","  76.2"," ,I,1101, ","   1888.6"," ,I","",""
"IN014020300","1918","25.567","91.883","1598.0","SHILLONG, IN","       157","I","       121","I","        29","I","","","","","",""," 146.6"," ,I,0711, ","   2353.4"," ,I","",""
